error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,1,7,0,2,2,,
1,3,1,0,2,2,,
2,3,2,0,2,2,,
3,3,3,0,2,2,,
4,5,1,0,1,1,,0.9843810127165975
5,5,2,0,1,1,,0.3346874326955829
6,5,3,0,3,3,,0.5790637616600145
7,7,2,0,1,1,,-1.8866196706077092
8,7,3,0,3,3,,-0.47056909314956996
9,8,2,0,1,1,,-0.5628103868208988
10,11,1,0,1,1,,0.22620939539184887
11,11,2,0,1,1,,-0.4281857138934265
12,11,3,0,3,3,,0.563160233556839
13,12,2,0,1,1,,-1.0339967420670517
14,14,2,0,1,1,,-1.29202736517804
15,15,2,0,1,1,,-0.8208410099318872
16,18,1,0,3,3,,-1.0049500198969632
17,18,2,0,1,1,,-0.7535286734681511
18,18,3,0,3,3,,-1.0749031610702398
19,23,2,0,1,1,,0.6824678377582195
20,23,3,0,3,3,,0.030392042100458972
21,25,2,0,1,1,,-1.29202736517804
22,27,2,0,1,1,,-0.5403729413329867
23,27,3,0,3,3,,-0.6773149584908518
24,28,1,0,3,3,,-1.8118115576003653
25,28,2,0,1,1,,-1.8866196706077092
26,28,3,0,3,3,,-0.47056909314956996
27,29,2,0,1,1,,-1.740776274936281
28,38,2,0,1,1,,-1.8641822251197973
29,40,1,0,3,3,,-0.323291134595813
30,40,2,0,1,1,,-0.22624870450221812
31,40,3,0,3,3,,0.062199098306810016
32,46,1,0,3,3,,-1.3527351654587745
33,46,2,0,1,1,,-1.29202736517804
34,46,3,0,3,3,,-1.5361054760623298
35,50,2,0,1,1,,-0.0018742496230977207
36,51,2,0,1,1,,0.05421936409668238
37,52,7,0,3,3,,-0.21230601815348019
38,55,2,0,1,1,,-1.9651507298154014
39,59,2,0,1,1,,-0.8993720691395793
40,60,1,0,3,3,,0.2818550186817387
41,60,2,0,1,1,,0.30103126446371486
42,60,3,0,3,3,,-1.7030925211456729
43,61,3,0,3,3,,-1.2498419702051706
44,67,1,0,3,3,,-0.9423486936958371
45,67,2,0,1,1,,-1.8193073341439732
46,67,3,0,3,3,,1.8752013020688196
47,70,2,0,2,2,,
48,72,2,0,1,1,,-0.24868614999013017
49,76,2,0,1,1,,-1.5724954337769406
50,77,1,0,3,3,,0.9843810127165975
51,77,2,0,1,1,,2.017495844288986
52,77,3,0,3,3,,1.0402660766521046
