row_idx,row_pos,column,action,source,value
2,1,PhoneNumber,replace_nearby,cached_uniclean,2053258100
3,2,PhoneNumber,replace_nearby,cached_uniclean,2053258100
4,3,ZipCode,repair_value,cached_uniclean,35233
4,3,PhoneNumber,repair_value,cached_uniclean,2053258100
5,4,ZipCode,repair_value,cached_uniclean,35233
6,5,ZipCode,replace_nearby,cached_uniclean,35233
7,6,ZipCode,repair_value,cached_uniclean,35233
8,7,ZipCode,repair_value,cached_uniclean,35233
9,8,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
10,9,City,repair_value,cached_uniclean,sheffield
10,9,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
11,10,City,repair_value,cached_uniclean,sheffield
11,10,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
12,11,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
13,12,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
14,13,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
14,13,Stateavg,repair_value,cached_uniclean,al_ami-7a
15,14,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
17,16,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
17,16,PhoneNumber,repair_value,cached_uniclean,2563864556
18,17,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
19,18,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
25,24,EmergencyService,repair_value,cached_uniclean,yes
26,25,PhoneNumber,repair_value,cached_uniclean,3347938701
37,36,PhoneNumber,repair_value,cached_uniclean,3347938701
40,39,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
42,41,HospitalOwner,replace_nearby,cached_uniclean,government - hospital district or authority
43,42,HospitalName,repair_value,cached_uniclean,southeast alabama medical center
44,43,HospitalName,repair_value,cached_uniclean,southeast alabama medical center
48,47,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
56,55,HospitalName,repair_value,cached_uniclean,marshall medical center south
57,56,HospitalName,repair_value,cached_uniclean,marshall medical center south
58,57,HospitalName,repair_value,cached_uniclean,marshall medical center south
59,58,HospitalName,repair_value,cached_uniclean,marshall medical center south
60,59,HospitalName,repair_value,cached_uniclean,marshall medical center south
66,65,HospitalName,repair_value,cached_uniclean,marshall medical center south
67,66,HospitalName,repair_value,cached_uniclean,marshall medical center south
68,67,HospitalName,repair_value,cached_uniclean,marshall medical center south
69,68,HospitalName,repair_value,cached_uniclean,marshall medical center south
70,69,City,repair_value,cached_uniclean,florence
70,69,PhoneNumber,repair_value,cached_uniclean,2567688400
74,73,ZipCode,repair_value,cached_uniclean,35631
76,75,HospitalOwner,repair_value,cached_uniclean,voluntary non-profit - other
80,79,PhoneNumber,repair_value,cached_uniclean,2567688400
90,89,HospitalName,repair_value,cached_uniclean,eliza coffee memorial hospital
92,91,Stateavg,replace_nearby,cached_uniclean,al_scip-inf-6
100,99,Address1,replace_nearby,cached_uniclean,702 n main st
104,103,ZipCode,repair_value,cached_uniclean,36467
108,107,HospitalName,repair_value,cached_uniclean,mizell memorial hospital
108,107,City,repair_value,cached_uniclean,opp
108,107,EmergencyService,repair_value,cached_uniclean,no
109,108,HospitalName,repair_value,cached_uniclean,mizell memorial hospital
110,109,HospitalName,repair_value,cached_uniclean,mizell memorial hospital
111,110,HospitalName,repair_value,cached_uniclean,mizell memorial hospital
112,111,HospitalName,repair_value,cached_uniclean,mizell memorial hospital
116,115,Stateavg,repair_value,cached_uniclean,al_scip-inf-4
118,117,HospitalName,repair_value,cached_uniclean,mizell memorial hospital
119,118,HospitalName,repair_value,cached_uniclean,mizell memorial hospital
120,119,HospitalName,repair_value,cached_uniclean,crenshaw community hospital
120,119,MeasureName,repair_value,cached_uniclean,heart attack patients given aspirin at arrival
121,120,HospitalName,repair_value,cached_uniclean,crenshaw community hospital
121,120,State,repair_value,cached_uniclean,al
122,121,HospitalName,repair_value,cached_uniclean,crenshaw community hospital
123,122,HospitalName,repair_value,cached_uniclean,crenshaw community hospital
124,123,HospitalName,repair_value,cached_uniclean,crenshaw community hospital
125,124,HospitalName,repair_value,cached_uniclean,crenshaw community hospital
126,125,HospitalName,repair_value,cached_uniclean,crenshaw community hospital
127,126,HospitalName,repair_value,cached_uniclean,crenshaw community hospital
127,126,EmergencyService,repair_value,cached_uniclean,yes
132,131,City,repair_value,cached_uniclean,luverne
143,142,PhoneNumber,repair_value,cached_uniclean,3343353374
145,144,City,repair_value,cached_uniclean,hartselle
146,145,State,repair_value,cached_uniclean,al
147,146,Address1,replace_nearby,cached_uniclean,201 pine street northwest
149,148,HospitalName,replace_nearby,cached_uniclean,hartselle medical center
152,151,City,repair_value,cached_uniclean,hartselle
152,151,State,repair_value,cached_uniclean,al
153,152,City,repair_value,cached_uniclean,hartselle
154,153,City,repair_value,cached_uniclean,hartselle
155,154,HospitalName,repair_value,cached_uniclean,hartselle medical center
155,154,City,repair_value,cached_uniclean,hartselle
155,154,Condition,repair_value,cached_uniclean,heart failure
156,155,City,repair_value,cached_uniclean,hartselle
157,156,City,repair_value,cached_uniclean,hartselle
157,156,EmergencyService,repair_value,cached_uniclean,yes
162,161,Address1,repair_value,cached_uniclean,201 pine street northwest
167,166,HospitalOwner,repair_value,cached_uniclean,proprietary
169,168,HospitalName,repair_value,cached_uniclean,hartselle medical center
170,169,HospitalName,repair_value,cached_uniclean,marshall medical center north
171,170,HospitalName,repair_value,cached_uniclean,marshall medical center north
172,171,HospitalName,repair_value,cached_uniclean,marshall medical center north
173,172,HospitalName,repair_value,cached_uniclean,marshall medical center north
180,179,HospitalName,repair_value,cached_uniclean,marshall medical center north
181,180,HospitalName,repair_value,cached_uniclean,marshall medical center north
181,180,Stateavg,repair_value,cached_uniclean,al_pn-2
182,181,HospitalName,repair_value,cached_uniclean,marshall medical center north
183,182,HospitalName,repair_value,cached_uniclean,marshall medical center north
184,183,HospitalName,repair_value,cached_uniclean,marshall medical center north
186,185,PhoneNumber,repair_value,cached_uniclean,2565718000
193,192,Condition,repair_value,cached_uniclean,surgical infection prevention
197,196,Condition,replace_nearby,cached_uniclean,heart attack
200,199,ZipCode,repair_value,cached_uniclean,35235
203,202,HospitalOwner,repair_value,cached_uniclean,voluntary non-profit - private
204,203,State,repair_value,cached_uniclean,al
209,208,Address1,repair_value,cached_uniclean,50 medical park east drive
213,212,Condition,repair_value,cached_uniclean,surgical infection prevention
216,215,HospitalName,replace_nearby,cached_uniclean,st vincents east
217,216,PhoneNumber,repair_value,cached_uniclean,2058383122
219,218,Address1,replace_nearby,cached_uniclean,50 medical park east drive
221,220,PhoneNumber,repair_value,cached_uniclean,2568453150
223,222,City,repair_value,cached_uniclean,fort payne
223,222,ZipCode,repair_value,cached_uniclean,35968
225,224,Stateavg,replace_nearby,cached_uniclean,al_ami-7a
230,229,CountyName,repair_value,cached_uniclean,de kalb
234,233,Address1,repair_value,cached_uniclean,200 med center drive
239,238,ZipCode,repair_value,cached_uniclean,35968
241,240,CountyName,repair_value,cached_uniclean,de kalb
244,243,ZipCode,repair_value,cached_uniclean,35968
245,244,MeasureName,replace_nearby,cached_uniclean,heart attack patients given aspirin at arrival
246,245,State,replace_nearby,cached_uniclean,al
250,249,HospitalOwner,repair_value,cached_uniclean,government - federal
254,253,MeasureName,replace_nearby,cached_uniclean,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
255,254,PhoneNumber,replace_nearby,cached_uniclean,3346366221
255,254,MeasureName,replace_nearby,cached_uniclean,heart failure patients given smoking cessation advice/counseling
256,255,MeasureName,replace_nearby,cached_uniclean,pneumonia patients assessed and given pneumococcal vaccination
257,256,HospitalName,repair_value,cached_uniclean,southwest alabama medical center
257,256,MeasureName,repair_value,cached_uniclean,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
258,257,MeasureName,replace_nearby,cached_uniclean,pneumonia patients given smoking cessation advice/counseling
259,258,State,replace_nearby,cached_uniclean,al
259,258,MeasureName,replace_nearby,cached_uniclean,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
260,259,MeasureName,replace_nearby,cached_uniclean,pneumonia patients given the most appropriate initial antibiotic(s)
261,260,MeasureName,repair_value,cached_uniclean,pneumonia patients assessed and given influenza vaccination
263,262,HospitalOwner,replace_nearby,cached_uniclean,government - federal
263,262,MeasureName,replace_nearby,cached_uniclean,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
264,263,MeasureName,replace_nearby,cached_uniclean,surgery patients who were given the  right kind  of antibiotic to help prevent infection
270,269,Address1,replace_nearby,cached_uniclean,1000 first street north
272,271,HospitalName,replace_nearby,cached_uniclean,shelby baptist medical center
273,272,HospitalOwner,repair_value,cached_uniclean,voluntary non-profit - church
276,275,HospitalName,replace_nearby,cached_uniclean,shelby baptist medical center
279,278,MeasureName,repair_value,cached_uniclean,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
280,279,ZipCode,repair_value,cached_uniclean,35007
282,281,CountyName,repair_value,cached_uniclean,shelby
283,282,CountyName,repair_value,cached_uniclean,shelby
284,283,CountyName,repair_value,cached_uniclean,shelby
285,284,CountyName,repair_value,cached_uniclean,shelby
286,285,CountyName,repair_value,cached_uniclean,shelby
288,287,CountyName,repair_value,cached_uniclean,shelby
292,291,Condition,repair_value,cached_uniclean,surgical infection prevention
295,294,ZipCode,repair_value,cached_uniclean,35233
304,303,HospitalOwner,repair_value,cached_uniclean,voluntary non-profit - private
305,304,State,replace_nearby,cached_uniclean,al
306,305,State,repair_value,cached_uniclean,al
306,305,HospitalOwner,repair_value,cached_uniclean,voluntary non-profit - private
307,306,State,replace_nearby,cached_uniclean,al
308,307,State,replace_nearby,cached_uniclean,al
309,308,State,replace_nearby,cached_uniclean,al
314,313,Address1,replace_nearby,cached_uniclean,301 east 18th st
314,313,MeasureName,replace_nearby,cached_uniclean,heart attack patients given aspirin at arrival
321,320,CountyName,repair_value,cached_uniclean,calhoun
323,322,CountyName,repair_value,cached_uniclean,calhoun
336,335,PhoneNumber,repair_value,cached_uniclean,3347935000
339,338,Stateavg,replace_nearby,cached_uniclean,al_pn-6
343,342,MeasureName,replace_nearby,cached_uniclean,surgery patients who were given the  right kind  of antibiotic to help prevent infection
345,344,HospitalOwner,repair_value,cached_uniclean,proprietary
346,345,Condition,repair_value,cached_uniclean,surgical infection prevention
348,347,PhoneNumber,repair_value,cached_uniclean,3347935000
349,348,MeasureName,replace_nearby,cached_uniclean,heart attack patients given aspirin at arrival
362,361,State,repair_value,cached_uniclean,al
369,368,EmergencyService,replace_nearby,cached_uniclean,yes
370,369,ZipCode,replace_nearby,cached_uniclean,35594
377,376,Condition,replace_nearby,cached_uniclean,surgical infection prevention
385,384,ZipCode,repair_value,cached_uniclean,36617
388,387,MeasureName,replace_nearby,cached_uniclean,heart failure patients given an evaluation of left ventricular systolic (lvs) function
395,394,Address1,replace_nearby,cached_uniclean,124 s memorial dr
397,396,PhoneNumber,replace_nearby,cached_uniclean,3343614267
402,401,HospitalOwner,replace_nearby,cached_uniclean,voluntary non-profit - private
403,402,State,replace_nearby,cached_uniclean,al
403,402,CountyName,replace_nearby,cached_uniclean,autauga
406,405,CountyName,replace_nearby,cached_uniclean,autauga
414,413,State,replace_nearby,cached_uniclean,la
417,416,CountyName,repair_value,cached_uniclean,talladega
419,418,Stateavg,replace_nearby,cached_uniclean,al_ami-5
424,423,CountyName,repair_value,cached_uniclean,talladega
426,425,HospitalOwner,replace_nearby,cached_uniclean,voluntary non-profit - other
428,427,HospitalName,repair_value,cached_uniclean,coosa valley medical center
433,432,Stateavg,replace_nearby,cached_uniclean,al_hf-1
434,433,Stateavg,replace_nearby,cached_uniclean,al_hf-2
