error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,48,13,0,2,2,,
1,152,12,0,2,2,,
2,224,12,0,2,2,,
3,322,6,0,2,2,,
4,393,6,0,2,2,,
5,434,6,0,2,2,,
6,487,2,0,2,2,,
7,520,12,0,2,2,,
8,580,11,0,2,2,,
9,685,13,0,2,2,,
10,710,12,0,2,2,,
11,783,11,0,2,2,,
12,889,13,0,2,2,,
13,1004,12,0,2,2,,
14,1128,12,0,2,2,,
15,1153,2,0,2,2,,
16,1251,12,0,2,2,,
17,1291,12,0,2,2,,
18,1338,13,0,2,2,,
19,1440,2,0,2,2,,
20,1459,2,0,2,2,,
21,1466,13,0,2,2,,
22,1478,2,0,2,2,,
23,1481,2,0,2,2,,
24,1534,2,0,2,2,,
25,1575,2,0,2,2,,
26,1617,5,0,2,2,,
27,1631,13,0,2,2,,
28,1656,12,0,2,2,,
29,1663,2,0,2,2,,
30,1744,2,0,2,2,,
31,1758,2,0,2,2,,
32,1764,2,0,2,2,,
33,1813,13,0,2,2,,
34,1823,2,0,2,2,,
35,1839,2,0,2,2,,
36,1851,2,0,2,2,,
37,1866,2,0,2,2,,
38,1879,2,0,2,2,,
39,1887,2,0,2,2,,
40,1899,2,0,2,2,,
41,1903,6,0,2,2,,
42,1922,5,0,2,2,,
43,1934,2,0,2,2,,
44,1943,2,0,2,2,,
45,1947,2,0,2,2,,
46,2014,2,0,2,2,,
47,2030,2,0,2,2,,
48,2040,11,0,2,2,,
49,2058,2,0,2,2,,
50,2099,2,0,2,2,,
51,2108,2,0,2,2,,
52,2112,13,0,2,2,,
53,2132,2,0,2,2,,
54,2178,2,0,2,2,,
55,2259,2,0,2,2,,
56,2282,2,0,2,2,,
57,2306,13,0,2,2,,
58,2369,2,0,2,2,,
59,2380,2,0,2,2,,
60,2393,2,0,2,2,,
61,2401,2,0,2,2,,
62,2417,2,0,2,2,,
63,2441,2,0,2,2,,
64,2449,2,0,2,2,,
65,2511,2,0,2,2,,
66,2519,2,0,2,2,,
67,2554,2,0,2,2,,
68,2566,11,0,2,2,,
69,2599,2,0,2,2,,
70,2608,5,0,2,2,,
71,2658,12,0,2,2,,
72,2672,2,0,2,2,,
73,2688,2,0,2,2,,
74,2692,12,0,2,2,,
75,2709,2,0,2,2,,
76,2751,2,0,2,2,,
77,2757,2,0,2,2,,
78,2800,2,0,2,2,,
79,2842,5,0,2,2,,
80,2879,2,0,2,2,,
81,2899,6,0,2,2,,
82,2930,2,0,2,2,,
83,2936,2,0,2,2,,
84,2964,13,0,2,2,,
85,2988,12,0,2,2,,
86,3018,2,0,2,2,,
87,3032,2,0,2,2,,
88,3045,2,0,2,2,,
89,3073,2,0,2,2,,
90,3078,13,0,2,2,,
91,3087,2,0,2,2,,
92,3124,2,0,2,2,,
93,3129,2,0,2,2,,
94,3138,5,0,2,2,,
95,3161,11,0,2,2,,
96,3174,2,0,2,2,,
97,3190,2,0,2,2,,
98,3197,12,0,2,2,,
99,3204,2,0,2,2,,
100,3225,2,0,2,2,,
101,3232,2,0,2,2,,
102,3237,2,0,2,2,,
103,3325,2,0,2,2,,
104,3389,13,0,2,2,,
105,3524,11,0,2,2,,
106,3669,12,0,2,2,,
107,3791,6,0,2,2,,
108,3836,11,0,2,2,,
109,3949,12,0,2,2,,
110,3995,12,0,2,2,,
111,4014,2,0,2,2,,
112,4049,12,0,2,2,,
113,4075,12,0,2,2,,
114,4126,11,0,2,2,,
115,4234,13,0,2,2,,
116,4399,2,0,2,2,,
117,4423,6,0,2,2,,
118,4477,13,0,2,2,,
119,4547,2,0,2,2,,
120,4573,2,0,2,2,,
121,4653,2,0,2,2,,
122,4701,13,0,2,2,,
123,4755,13,0,2,2,,
124,4823,13,0,2,2,,
125,4864,11,0,2,2,,
126,4898,12,0,2,2,,
127,4993,11,0,2,2,,
128,5046,12,0,2,2,,
129,5106,5,0,2,2,,
130,5162,6,0,2,2,,
131,5324,6,0,2,2,,
132,5368,13,0,2,2,,
133,5442,12,0,2,2,,
134,5512,12,0,2,2,,
135,5588,12,0,2,2,,
136,5693,12,0,2,2,,
137,5727,5,0,2,2,,
138,5795,5,0,2,2,,
139,5834,11,0,2,2,,
140,5881,11,0,2,2,,
141,5928,12,0,2,2,,
142,6000,6,0,2,2,,
143,6071,6,0,2,2,,
144,6129,13,0,2,2,,
145,6166,13,0,2,2,,
146,6187,12,0,2,2,,
147,6224,5,0,2,2,,
148,6267,12,0,2,2,,
149,6519,11,0,2,2,,
150,6535,12,0,2,2,,
151,6575,5,0,2,2,,
152,6638,12,0,2,2,,
153,6732,11,0,2,2,,
154,6768,13,0,2,2,,
155,6812,6,0,2,2,,
156,6898,12,0,2,2,,
157,6939,2,0,2,2,,
158,7104,13,0,2,2,,
159,7207,5,0,2,2,,
160,7262,6,0,2,2,,
161,7320,2,0,2,2,,
162,7381,5,0,2,2,,
163,7441,2,0,2,2,,
164,7567,11,0,2,2,,
165,7621,6,0,2,2,,
166,7706,2,0,2,2,,
167,7760,6,0,2,2,,
168,7791,12,0,2,2,,
169,7836,13,0,2,2,,
170,7894,2,0,2,2,,
171,7959,11,0,2,2,,
172,8001,2,0,2,2,,
173,8046,11,0,2,2,,
174,8148,12,0,2,2,,
175,8203,2,0,2,2,,
176,8299,2,0,2,2,,
177,8382,6,0,2,2,,
178,8454,5,0,2,2,,
179,8563,2,0,2,2,,
180,8622,12,0,2,2,,
181,8716,11,0,2,2,,
182,8781,12,0,2,2,,
183,8914,11,0,2,2,,
184,8956,5,0,2,2,,
185,9027,11,0,2,2,,
186,9039,5,0,2,2,,
187,9080,12,0,2,2,,
188,9192,11,0,2,2,,
189,9255,5,0,2,2,,
190,9338,13,0,2,2,,
191,9396,5,0,2,2,,
192,9464,11,0,2,2,,
193,9604,11,0,2,2,,
194,9690,2,0,2,2,,
195,9715,11,0,2,2,,
196,9802,12,0,2,2,,
197,9857,13,0,2,2,,
198,9917,6,0,2,2,,
199,9985,2,0,2,2,,
