row_idx,row_pos,column,action,source,value
11,5,state,delete_as_uniclean_repair,cached_uniclean,MT
159,75,state,delete_as_uniclean_repair,cached_uniclean,VA
159,75,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
342,162,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
522,264,state,delete_as_uniclean_repair,cached_uniclean,MN
522,264,childexemp,delete_as_uniclean_repair,cached_uniclean,0
626,312,marriedexemp,delete_as_uniclean_repair,cached_uniclean,5400
727,359,gender,delete_as_uniclean_repair,cached_uniclean,F
727,359,city,delete_as_uniclean_repair,cached_uniclean,CAMPTON
875,434,city,delete_as_uniclean_repair,cached_uniclean,DOBSON
1171,586,childexemp,delete_as_uniclean_repair,cached_uniclean,0
1248,630,gender,delete_as_uniclean_repair,cached_uniclean,M
1393,710,gender,delete_as_uniclean_repair,cached_uniclean,F
1393,710,childexemp,delete_as_uniclean_repair,cached_uniclean,110
1515,763,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
1674,834,gender,delete_as_uniclean_repair,cached_uniclean,M
1832,923,gender,delete_as_uniclean_repair,cached_uniclean,M
2005,1009,gender,delete_as_uniclean_repair,cached_uniclean,M
2005,1009,state,delete_as_uniclean_repair,cached_uniclean,NM
2211,1102,city,delete_as_uniclean_repair,cached_uniclean,VALENTINE
2320,1158,singleexemp,delete_as_uniclean_repair,cached_uniclean,1300
2320,1158,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
2416,1215,state,delete_as_uniclean_repair,cached_uniclean,CD
2416,1215,singleexemp,delete_as_uniclean_repair,cached_uniclean,***
2416,1215,childexemp,delete_as_uniclean_repair,cached_uniclean,c0
2525,1269,gender,delete_as_uniclean_repair,cached_uniclean,F
2670,1343,city,delete_as_uniclean_repair,cached_uniclean,FLATWOODS
2958,1477,city,delete_as_uniclean_repair,cached_uniclean,NORTH PROVIDENCE
2958,1477,marriedexemp,delete_as_uniclean_repair,cached_uniclean,u0
3095,1553,childexemp,delete_as_uniclean_repair,cached_uniclean,0
3200,1609,gender,delete_as_uniclean_repair,cached_uniclean,M
3200,1609,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
3345,1680,city,delete_as_uniclean_repair,cached_uniclean,HOWARD
3510,1767,city,delete_as_uniclean_repair,cached_uniclean,BROADWAY
3623,1826,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
3780,1899,state,delete_as_uniclean_repair,cached_uniclean,UT
3862,1943,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
3965,2001,childexemp,delete_as_uniclean_repair,cached_uniclean,0
4101,2070,state,delete_as_uniclean_repair,cached_uniclean,MN
4101,2070,marriedexemp,delete_as_uniclean_repair,cached_uniclean,6600***
4278,2151,gender,delete_as_uniclean_repair,cached_uniclean,M
4449,2231,city,delete_as_uniclean_repair,cached_uniclean,NORTH STONINGTON
4687,2325,childexemp,delete_as_uniclean_repair,cached_uniclean,20
