idx,col,error_type,estimated_value,current_dirty_value
0,3,0,0.0,
0,4,0,0.0,
1,3,0,0.0,
1,4,0,0.0,
2,3,0,0.0,
2,4,0,0.0,
3,3,0,0.0,
3,4,0,0.0,
8,3,0,0.0,
14,1,0,0.19814308879232845,
17,3,0,0.0,
17,4,0,0.0,
18,3,0,0.0,
18,4,0,0.0,
32,3,0,0.0,
61,3,0,0.0,
61,4,0,0.0,
62,3,0,0.0,
62,4,0,0.0,
63,3,0,0.0,
63,4,0,0.0,
80,3,0,0.0,
80,4,0,0.0,
103,3,0,0.0,
103,4,0,0.0,
113,3,0,0.0,
113,4,0,0.0,
171,3,0,0.0,
171,4,0,0.0,
190,3,0,0.0,
190,4,0,0.0,
191,3,0,0.0,
191,4,0,0.0,
199,3,0,0.0,
199,4,0,0.0,
211,3,0,0.0,
211,4,0,0.0,
213,3,0,0.0,
213,4,0,0.0,
227,3,0,0.0,
227,4,0,0.0,
242,3,0,0.0,
242,4,0,0.0,
303,3,0,0.0,
303,4,0,0.0,
314,3,0,0.0,
314,4,0,0.0,
323,9,0,-0.9120847627365428,
329,3,0,0.0,
334,3,0,0.0,
334,4,0,0.0,
350,3,0,0.0,
362,8,0,1.0361553920503717,
377,3,0,0.0,
377,4,0,0.0,
378,3,0,0.0,
379,3,0,0.0,
379,4,0,0.0,
380,3,0,0.0,
382,3,0,0.0,
383,3,0,0.0,
383,4,0,0.0,
384,3,0,0.0,
387,3,0,0.0,
387,4,0,0.0,
389,3,0,0.0,
390,3,0,0.0,
391,3,0,0.0,
401,3,0,0.0,
401,4,0,0.0,
404,3,0,0.0,
404,4,0,0.0,
405,3,0,0.0,
405,4,0,0.0,
408,3,0,0.0,
408,4,0,0.0,
409,3,0,0.0,
409,4,0,0.0,
412,3,0,0.0,
422,3,0,0.0,
446,3,0,0.0,
446,4,0,0.0,
447,3,0,0.0,
447,4,0,0.0,
448,3,0,0.0,
448,4,0,0.0,
449,3,0,0.0,
450,3,0,0.0,
450,4,0,0.0,
452,3,0,0.0,
452,4,0,0.0,
454,3,0,0.0,
454,4,0,0.0,
455,3,0,0.0,
455,4,0,0.0,
456,3,0,0.0,
456,4,0,0.0,
457,3,0,0.0,
457,4,0,0.0,
458,3,0,0.0,
458,4,0,0.0,
459,3,0,0.0,
459,4,0,0.0,
470,3,0,0.0,
470,4,0,0.0,
471,3,0,0.0,
478,3,0,0.0,
478,4,0,0.0,
483,3,0,0.0,
484,3,0,0.0,
499,3,0,0.0,
499,4,0,0.0,
500,3,0,0.0,
501,3,0,0.0,
501,4,0,0.0,
502,3,0,0.0,
502,4,0,0.0,
503,3,0,0.0,
503,4,0,0.0,
504,3,0,0.0,
504,4,0,0.0,
505,3,0,0.0,
505,4,0,0.0,
507,3,0,0.0,
508,3,0,0.0,
509,3,0,0.0,
509,4,0,0.0,
510,3,0,0.0,
533,3,0,0.0,
534,3,0,0.0,
534,4,0,0.0,
535,3,0,0.0,
535,4,0,0.0,
541,3,0,0.0,
541,4,0,0.0,
542,3,0,0.0,
543,3,0,0.0,
555,3,0,0.0,
555,4,0,0.0,
556,3,0,0.0,
558,3,0,0.0,
558,4,0,0.0,
559,3,0,0.0,
559,4,0,0.0,
560,3,0,0.0,
561,3,0,0.0,
562,3,0,0.0,
563,3,0,0.0,
564,3,0,0.0,
565,3,0,0.0,
566,3,0,0.0,
567,3,0,0.0,
568,3,0,0.0,
569,3,0,0.0,
570,3,0,0.0,
571,3,0,0.0,
572,3,0,0.0,
573,3,0,0.0,
574,3,0,0.0,
575,3,0,0.0,
576,3,0,0.0,
577,3,0,0.0,
578,3,0,0.0,
579,3,0,0.0,
580,3,0,0.0,
581,3,0,0.0,
582,3,0,0.0,
582,4,0,0.0,
583,3,0,0.0,
584,3,0,0.0,
585,3,0,0.0,
586,3,0,0.0,
587,3,0,0.0,
588,3,0,0.0,
589,3,0,0.0,
590,3,0,0.0,
591,3,0,0.0,
592,3,0,0.0,
593,3,0,0.0,
594,3,0,0.0,
595,3,0,0.0,
596,3,0,0.0,
597,3,0,0.0,
598,3,0,0.0,
599,3,0,0.0,
600,3,0,0.0,
601,3,0,0.0,
601,4,0,0.0,
602,3,0,0.0,
603,3,0,0.0,
604,3,0,0.0,
605,3,0,0.0,
605,4,0,0.0,
606,3,0,0.0,
606,4,0,0.0,
607,3,0,0.0,
607,4,0,0.0,
608,3,0,0.0,
608,4,0,0.0,
609,3,0,0.0,
609,4,0,0.0,
610,3,0,0.0,
610,4,0,0.0,
611,3,0,0.0,
611,4,0,0.0,
612,3,0,0.0,
612,4,0,0.0,
613,3,0,0.0,
613,4,0,0.0,
614,3,0,0.0,
614,4,0,0.0,
615,3,0,0.0,
615,4,0,0.0,
616,3,0,0.0,
616,4,0,0.0,
617,3,0,0.0,
617,4,0,0.0,
618,3,0,0.0,
618,4,0,0.0,
619,3,0,0.0,
619,4,0,0.0,
620,3,0,0.0,
620,4,0,0.0,
621,3,0,0.0,
