idx,col,error_type,estimated_value,current_dirty_value
0,3,0,0.0,
0,4,0,0.0,
1,3,0,0.0,
1,4,0,0.0,
2,3,0,0.0,
2,4,0,0.0,
3,3,0,0.0,
3,4,0,0.0,
4,3,0,0.0,
4,4,0,0.0,
5,3,0,0.0,
5,4,0,0.0,
6,3,0,0.0,
6,4,0,0.0,
7,3,0,0.0,
7,4,0,0.0,
8,3,0,0.0,
8,4,0,0.0,
9,3,0,0.0,
9,4,0,0.0,
10,3,0,0.0,
10,4,0,0.0,
16,3,0,0.0,
16,4,0,0.0,
20,3,0,0.0,
20,4,0,0.0,
21,3,0,0.0,
21,4,0,0.0,
23,3,0,0.0,
23,4,0,0.0,
25,3,0,0.0,
25,4,0,0.0,
26,3,0,0.0,
26,4,0,0.0,
31,3,0,0.0,
31,4,0,0.0,
32,3,0,0.0,
32,4,0,0.0,
33,3,0,0.0,
33,4,0,0.0,
34,3,0,0.0,
34,4,0,0.0,
35,3,0,0.0,
35,4,0,0.0,
36,4,0,0.0,
38,4,0,0.0,
39,3,0,0.0,
39,4,0,0.0,
40,3,0,0.0,
40,4,0,0.0,
41,3,0,0.0,
41,4,0,0.0,
42,3,0,0.0,
42,4,0,0.0,
44,3,0,0.0,
44,4,0,0.0,
46,4,0,0.0,
47,3,0,0.0,
47,4,0,0.0,
48,3,0,0.0,
48,4,0,0.0,
52,3,0,0.0,
52,4,0,0.0,
54,3,0,0.0,
54,4,0,0.0,
57,3,0,0.0,
57,4,0,0.0,
61,3,0,0.0,
61,4,0,0.0,
63,3,0,0.0,
63,4,0,0.0,
64,3,0,0.0,
64,4,0,0.0,
67,3,0,0.0,
67,4,0,0.0,
70,4,0,0.0,
75,3,0,0.0,
75,4,0,0.0,
86,3,0,0.0,
86,4,0,0.0,
96,3,0,0.0,
96,4,0,0.0,
98,3,0,0.0,
98,4,0,0.0,
101,3,0,0.0,
101,4,0,0.0,
102,3,0,0.0,
102,4,0,0.0,
103,3,0,0.0,
103,4,0,0.0,
104,3,0,0.0,
104,4,0,0.0,
105,3,0,0.0,
105,4,0,0.0,
106,3,0,0.0,
106,4,0,0.0,
107,3,0,0.0,
107,4,0,0.0,
111,3,0,0.0,
111,4,0,0.0,
112,3,0,0.0,
112,4,0,0.0,
113,3,0,0.0,
113,4,0,0.0,
119,3,0,0.0,
119,4,0,0.0,
120,3,0,0.0,
120,4,0,0.0,
121,3,0,0.0,
121,4,0,0.0,
123,3,0,0.0,
123,4,0,0.0,
124,3,0,0.0,
124,4,0,0.0,
127,3,0,0.0,
127,4,0,0.0,
130,3,0,0.0,
130,4,0,0.0,
132,3,0,0.0,
132,4,0,0.0,
134,3,0,0.0,
134,4,0,0.0,
135,3,0,0.0,
135,4,0,0.0,
136,3,0,0.0,
136,4,0,0.0,
137,3,0,0.0,
137,4,0,0.0,
138,3,0,0.0,
138,4,0,0.0,
142,3,0,0.0,
142,4,0,0.0,
143,3,0,0.0,
143,4,0,0.0,
145,3,0,0.0,
145,4,0,0.0,
153,3,0,0.0,
153,4,0,0.0,
156,3,0,0.0,
156,4,0,0.0,
157,3,0,0.0,
157,4,0,0.0,
159,3,0,0.0,
159,4,0,0.0,
161,3,0,0.0,
161,4,0,0.0,
162,3,0,0.0,
162,4,0,0.0,
163,3,0,0.0,
163,4,0,0.0,
173,3,0,0.0,
173,4,0,0.0,
177,3,0,0.0,
177,4,0,0.0,
185,4,0,0.0,
186,3,0,0.0,
186,4,0,0.0,
195,3,0,0.0,
195,4,0,0.0,
198,3,0,0.0,
198,4,0,0.0,
200,4,0,0.0,
205,4,0,0.0,
206,3,0,0.0,
206,4,0,0.0,
211,3,0,0.0,
211,4,0,0.0,
215,3,0,0.0,
215,4,0,0.0,
221,3,0,0.0,
221,4,0,0.0,
223,3,0,0.0,
223,4,0,0.0,
224,3,0,0.0,
224,4,0,0.0,
225,3,0,0.0,
225,4,0,0.0,
231,3,0,0.0,
231,4,0,0.0,
236,3,0,0.0,
236,4,0,0.0,
239,3,0,0.0,
239,4,0,0.0,
244,3,0,0.0,
244,4,0,0.0,
245,3,0,0.0,
245,4,0,0.0,
246,3,0,0.0,
246,4,0,0.0,
247,3,0,0.0,
247,4,0,0.0,
248,3,0,0.0,
248,4,0,0.0,
249,3,0,0.0,
249,4,0,0.0,
254,3,0,0.0,
254,4,0,0.0,
255,3,0,0.0,
255,4,0,0.0,
256,3,0,0.0,
256,4,0,0.0,
257,3,0,0.0,
257,4,0,0.0,
259,3,0,0.0,
259,4,0,0.0,
261,4,0,0.0,
266,3,0,0.0,
266,4,0,0.0,
267,3,0,0.0,
267,4,0,0.0,
268,3,0,0.0,
268,4,0,0.0,
269,3,0,0.0,
269,4,0,0.0,
270,3,0,0.0,
270,4,0,0.0,
271,3,0,0.0,
271,4,0,0.0,
272,3,0,0.0,
272,4,0,0.0,
273,3,0,0.0,
273,4,0,0.0,
275,3,0,0.0,
275,4,0,0.0,
277,3,0,0.0,
277,4,0,0.0,
