row_idx,row_pos,column,action,source,value
149,69,gender,delete_as_uniclean_repair,cached_uniclean,M
149,69,marriedexemp,delete_as_uniclean_repair,cached_uniclean,***
255,117,city,delete_as_uniclean_repair,cached_uniclean,DOVER AFB
417,198,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
537,267,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
704,352,gender,delete_as_uniclean_repair,cached_uniclean,M
704,352,marriedexemp,delete_as_uniclean_repair,cached_uniclean,6600
886,441,childexemp,delete_as_uniclean_repair,cached_uniclean,2250
1070,532,childexemp,delete_as_uniclean_repair,cached_uniclean,0
1227,617,state,delete_as_uniclean_repair,cached_uniclean,CT
1308,659,state,delete_as_uniclean_repair,cached_uniclean,SC
1363,692,gender,delete_as_uniclean_repair,cached_uniclean,F
1516,764,childexemp,delete_as_uniclean_repair,cached_uniclean,0
1761,881,city,delete_as_uniclean_repair,cached_uniclean,FAYETTEVILLE
1761,881,childexemp,delete_as_uniclean_repair,cached_uniclean,0
1862,935,state,delete_as_uniclean_repair,cached_uniclean,WI
1967,989,childexemp,delete_as_uniclean_repair,cached_uniclean,0
2174,1089,city,delete_as_uniclean_repair,cached_uniclean,MILILANI
2326,1163,marriedexemp,delete_as_uniclean_repair,cached_uniclean,5700
2543,1278,childexemp,delete_as_uniclean_repair,cached_uniclean,3300
2740,1373,city,delete_as_uniclean_repair,cached_uniclean,MIAMI
2889,1441,state,delete_as_uniclean_repair,cached_uniclean,MO
3135,1577,childexemp,delete_as_uniclean_repair,cached_uniclean,0
3248,1636,gender,delete_as_uniclean_repair,cached_uniclean,M
3248,1636,singleexemp,delete_as_uniclean_repair,cached_uniclean,013
3336,1676,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
3486,1754,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
3656,1838,gender,delete_as_uniclean_repair,cached_uniclean,F
3656,1838,state,delete_as_uniclean_repair,cached_uniclean,HI
3915,1975,gender,delete_as_uniclean_repair,cached_uniclean,M
3915,1975,singleexemp,delete_as_uniclean_repair,cached_uniclean,3575
4001,2022,childexemp,delete_as_uniclean_repair,cached_uniclean,2300
4153,2091,city,delete_as_uniclean_repair,cached_uniclean,DECKER
4280,2152,state,delete_as_uniclean_repair,cached_uniclean,NE
4280,2152,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
4411,2216,gender,delete_as_uniclean_repair,cached_uniclean,M
4411,2216,childexemp,delete_as_uniclean_repair,cached_uniclean,3000
4571,2276,gender,delete_as_uniclean_repair,cached_uniclean,M
4571,2276,marriedexemp,delete_as_uniclean_repair,cached_uniclean,206
4817,2381,gender,delete_as_uniclean_repair,cached_uniclean,F
5019,2485,childexemp,delete_as_uniclean_repair,cached_uniclean,0
5191,2571,city,delete_as_uniclean_repair,cached_uniclean,SENECA
5340,2650,city,delete_as_uniclean_repair,cached_uniclean,SWAN LAKE
5421,2694,state,delete_as_uniclean_repair,cached_uniclean,MD
5528,2750,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
5741,2857,singleexemp,delete_as_uniclean_repair,cached_uniclean,700
5889,2937,city,delete_as_uniclean_repair,cached_uniclean,WALTERBORO
6038,3013,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
6150,3059,childexemp,delete_as_uniclean_repair,cached_uniclean,3300
6353,3153,childexemp,delete_as_uniclean_repair,cached_uniclean,0
6494,3227,gender,delete_as_uniclean_repair,cached_uniclean,F
6526,3248,gender,delete_as_uniclean_repair,cached_uniclean,F
6576,3271,gender,delete_as_uniclean_repair,cached_uniclean,F
6688,3317,gender,delete_as_uniclean_repair,cached_uniclean,F
6688,3317,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
6738,3344,state,delete_as_uniclean_repair,cached_uniclean,AK
6738,3344,childexemp,delete_as_uniclean_repair,cached_uniclean,0
6850,3402,gender,delete_as_uniclean_repair,cached_uniclean,F
6939,3443,gender,delete_as_uniclean_repair,cached_uniclean,F
6993,3479,gender,delete_as_uniclean_repair,cached_uniclean,F
7050,3502,gender,delete_as_uniclean_repair,cached_uniclean,F
7050,3502,marriedexemp,delete_as_uniclean_repair,cached_uniclean,9000
7242,3599,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
7323,3639,gender,delete_as_uniclean_repair,cached_uniclean,M
7380,3667,gender,delete_as_uniclean_repair,cached_uniclean,F
7380,3667,state,delete_as_uniclean_repair,cached_uniclean,SD
7437,3697,gender,delete_as_uniclean_repair,cached_uniclean,F
7512,3743,gender,delete_as_uniclean_repair,cached_uniclean,F
7554,3765,gender,delete_as_uniclean_repair,cached_uniclean,F
7616,3793,gender,delete_as_uniclean_repair,cached_uniclean,F
7616,3793,childexemp,delete_as_uniclean_repair,cached_uniclean,0
7685,3823,gender,delete_as_uniclean_repair,cached_uniclean,F
7733,3847,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
7828,3904,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
7988,3988,gender,delete_as_uniclean_repair,cached_uniclean,F
8113,4039,childexemp,delete_as_uniclean_repair,cached_uniclean,0
8223,4088,gender,delete_as_uniclean_repair,cached_uniclean,F
8283,4117,singleexemp,delete_as_uniclean_repair,cached_uniclean,1000
8323,4137,gender,delete_as_uniclean_repair,cached_uniclean,M
8407,4180,childexemp,delete_as_uniclean_repair,cached_uniclean,0
8560,4261,gender,delete_as_uniclean_repair,cached_uniclean,M
8560,4261,city,delete_as_uniclean_repair,cached_uniclean,SELFRIDGE
8616,4286,gender,delete_as_uniclean_repair,cached_uniclean,F
8661,4314,gender,delete_as_uniclean_repair,cached_uniclean,F
8746,4359,singleexemp,delete_as_uniclean_repair,cached_uniclean,3300
8746,4359,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
8794,4382,gender,delete_as_uniclean_repair,cached_uniclean,F
