error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,11,13,0,2,2,,
1,69,2,0,2,2,,
2,117,5,0,2,2,,
3,198,12,0,2,2,,
4,267,12,0,2,2,,
5,352,12,0,2,2,,
6,441,13,0,2,2,,
7,532,13,0,2,2,,
8,617,6,0,2,2,,
9,659,6,0,2,2,,
10,692,2,0,2,2,,
11,764,13,0,2,2,,
12,881,13,0,2,2,,
13,935,6,0,2,2,,
14,989,13,0,2,2,,
15,1089,5,0,2,2,,
16,1163,12,0,2,2,,
17,1278,13,0,2,2,,
18,1373,5,0,2,2,,
19,1441,6,0,2,2,,
20,1532,11,0,2,2,,
21,1577,13,0,2,2,,
22,1636,2,0,2,2,,
23,1676,12,0,2,2,,
24,1754,11,0,2,2,,
25,1838,2,0,2,2,,
26,1975,2,0,2,2,,
27,2022,13,0,2,2,,
28,2091,5,0,2,2,,
29,2152,6,0,2,2,,
30,2216,2,0,2,2,,
31,2276,2,0,2,2,,
32,2381,2,0,2,2,,
33,2485,13,0,2,2,,
34,2571,5,0,2,2,,
35,2650,5,0,2,2,,
36,2694,6,0,2,2,,
37,2750,12,0,2,2,,
38,2857,11,0,2,2,,
39,2937,5,0,2,2,,
40,3013,11,0,2,2,,
41,3059,13,0,2,2,,
42,3153,13,0,2,2,,
43,3227,2,0,2,2,,
44,3248,2,0,2,2,,
45,3271,2,0,2,2,,
46,3317,2,0,2,2,,
47,3344,13,0,2,2,,
48,3402,2,0,2,2,,
49,3443,2,0,2,2,,
50,3479,2,0,2,2,,
51,3502,12,0,2,2,,
52,3554,2,0,2,2,,
53,3599,11,0,2,2,,
54,3639,2,0,2,2,,
55,3667,2,0,2,2,,
56,3697,2,0,2,2,,
57,3725,2,0,2,2,,
58,3743,2,0,2,2,,
59,3765,2,0,2,2,,
60,3793,13,0,2,2,,
61,3823,13,0,2,2,,
62,3847,12,0,2,2,,
63,3904,12,0,2,2,,
64,3934,2,0,2,2,,
65,3988,2,0,2,2,,
66,4039,13,0,2,2,,
67,4088,2,0,2,2,,
68,4117,11,0,2,2,,
69,4137,2,0,2,2,,
70,4180,13,0,2,2,,
71,4195,2,0,2,2,,
72,4261,5,0,2,2,,
73,4286,2,0,2,2,,
74,4314,2,0,2,2,,
75,4359,11,0,2,2,,
76,4382,2,0,2,2,,
77,4398,2,0,2,2,,
78,4441,2,0,2,2,,
79,4458,2,0,2,2,,
80,4499,2,0,2,2,,
81,4515,2,0,2,2,,
82,4561,2,0,2,2,,
83,4577,6,0,2,2,,
84,4598,2,0,2,2,,
85,4621,11,0,2,2,,
86,4659,2,0,2,2,,
87,4692,2,0,2,2,,
88,4726,11,0,2,2,,
89,4755,2,0,2,2,,
90,4794,2,0,2,2,,
91,4838,6,0,2,2,,
92,4863,2,0,2,2,,
93,4900,2,0,2,2,,
94,4937,2,0,2,2,,
95,4972,2,0,2,2,,
96,5005,12,0,2,2,,
97,5027,2,0,2,2,,
98,5074,13,0,2,2,,
99,5125,12,0,2,2,,
100,5174,2,0,2,2,,
101,5204,2,0,2,2,,
102,5216,2,0,2,2,,
103,5235,2,0,2,2,,
104,5252,2,0,2,2,,
105,5276,12,0,2,2,,
106,5308,6,0,2,2,,
107,5374,6,0,2,2,,
108,5404,2,0,2,2,,
109,5424,2,0,2,2,,
110,5446,2,0,2,2,,
111,5492,2,0,2,2,,
112,5524,11,0,2,2,,
113,5555,13,0,2,2,,
114,5589,2,0,2,2,,
115,5618,5,0,2,2,,
116,5665,6,0,2,2,,
117,5702,2,0,2,2,,
118,5722,13,0,2,2,,
119,5787,2,0,2,2,,
120,5800,13,0,2,2,,
121,5827,13,0,2,2,,
122,5861,6,0,2,2,,
123,5899,12,0,2,2,,
124,5952,13,0,2,2,,
125,6016,2,0,2,2,,
126,6040,2,0,2,2,,
127,6072,12,0,2,2,,
128,6131,6,0,2,2,,
129,6168,2,0,2,2,,
130,6196,2,0,2,2,,
131,6226,2,0,2,2,,
132,6279,2,0,2,2,,
133,6308,2,0,2,2,,
134,6325,2,0,2,2,,
135,6341,2,0,2,2,,
136,6379,2,0,2,2,,
137,6412,2,0,2,2,,
138,6443,12,0,2,2,,
139,6516,6,0,2,2,,
140,6572,2,0,2,2,,
141,6598,2,0,2,2,,
142,6647,2,0,2,2,,
143,6668,2,0,2,2,,
144,6694,11,0,2,2,,
145,6745,2,0,2,2,,
146,6766,2,0,2,2,,
147,6798,11,0,2,2,,
148,6822,11,0,2,2,,
149,6848,12,0,2,2,,
150,6889,13,0,2,2,,
151,6914,13,0,2,2,,
152,6937,2,0,2,2,,
153,6975,12,0,2,2,,
154,7001,2,0,2,2,,
155,7037,2,0,2,2,,
156,7059,5,0,2,2,,
157,7124,11,0,2,2,,
158,7207,12,0,2,2,,
159,7311,2,0,2,2,,
160,7384,2,0,2,2,,
161,7472,13,0,2,2,,
162,7533,2,0,2,2,,
163,7611,13,0,2,2,,
164,7697,5,0,2,2,,
165,7737,12,0,2,2,,
166,7803,6,0,2,2,,
167,7879,2,0,2,2,,
168,7931,11,0,2,2,,
169,7997,5,0,2,2,,
170,8062,13,0,2,2,,
171,8097,11,0,2,2,,
172,8205,2,0,2,2,,
173,8321,11,0,2,2,,
174,8384,11,0,2,2,,
175,8442,13,0,2,2,,
176,8522,11,0,2,2,,
177,8557,13,0,2,2,,
178,8624,2,0,2,2,,
179,8706,12,0,2,2,,
180,8798,13,0,2,2,,
181,8861,13,0,2,2,,
182,8910,5,0,2,2,,
183,8986,11,0,2,2,,
184,9021,13,0,2,2,,
185,9101,2,0,2,2,,
186,9142,13,0,2,2,,
187,9199,13,0,2,2,,
188,9262,12,0,2,2,,
189,9322,12,0,2,2,,
190,9373,13,0,2,2,,
191,9419,2,0,2,2,,
192,9518,11,0,2,2,,
193,9586,2,0,2,2,,
194,9627,11,0,2,2,,
195,9666,2,0,2,2,,
196,9747,12,0,2,2,,
197,9830,2,0,2,2,,
198,9916,12,0,2,2,,
199,9981,6,0,2,2,,
