error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,1,7,0,2,2,,
1,3,1,0,2,2,,
2,3,2,0,0,0,,
3,3,3,0,0,0,,
4,5,1,0,2,2,,
5,5,2,0,0,0,,
6,5,3,0,0,0,,
7,7,2,0,2,2,,
8,7,3,0,0,0,,
9,8,2,0,2,2,,
10,11,1,0,2,2,,
11,11,2,0,0,0,,
12,11,3,0,0,0,,
13,12,2,0,2,2,,
14,14,2,0,2,2,,
15,15,2,0,2,2,,
16,18,1,0,2,2,,
17,18,2,0,0,0,,
18,18,3,0,0,0,,
19,23,2,0,2,2,,
20,23,3,0,0,0,,
21,25,2,0,2,2,,
22,27,2,0,2,2,,
23,28,1,0,2,2,,
24,28,2,0,0,0,,
25,28,3,0,0,0,,
26,29,2,0,2,2,,
27,38,2,0,2,2,,
28,40,1,0,1,1,,-0.3077457382387316
29,40,2,0,2,2,,
30,40,3,0,0,0,,
31,46,1,0,1,1,,-1.3391455931577378
32,46,2,0,2,2,,
33,46,3,0,0,0,,
34,50,2,0,2,2,,
35,51,2,0,2,2,,
36,52,7,0,2,2,,
37,55,2,0,2,2,,
38,59,2,0,2,2,,
39,60,1,0,1,1,,0.31539167410816804
40,60,2,0,2,2,,
41,60,3,0,0,0,,
42,61,3,0,2,2,,
43,67,1,0,1,1,,-0.9308831505856312
44,67,2,0,2,2,,
45,67,3,0,0,0,,
46,70,2,0,2,2,,
47,72,2,0,2,2,,
48,76,2,0,2,2,,
49,77,2,0,2,2,,
50,77,3,0,0,0,,
51,81,1,0,1,1,,0.028891714408444097
52,81,2,0,2,2,,
53,81,3,0,0,0,,
54,85,2,0,2,2,,
55,85,7,0,0,0,,
56,86,1,0,1,1,,-0.6228956939084279
57,86,2,0,2,2,,
58,86,3,0,0,0,,
59,88,1,0,1,1,,0.26525418116071636
60,88,2,0,2,2,,
61,88,3,0,0,0,,
62,89,2,0,2,2,,
63,91,2,0,2,2,,
64,95,2,0,2,2,,
65,96,2,0,2,2,,
66,97,2,0,2,2,,
67,99,1,0,1,1,,0.5302666438829611
68,99,2,0,2,2,,
69,99,3,0,0,0,,
70,100,1,0,1,1,,0.31539167410816804
71,100,2,0,2,2,,
72,100,3,0,0,0,,
73,101,1,0,1,1,,1.0101540763799988
74,101,2,0,1,1,,1.6360592709944812
