idx,col,error_type,estimated_value,current_dirty_value
40,1,0,-0.3077457382387316,
46,1,0,-1.3391455931577378,
60,1,0,0.31539167410816804,
67,1,0,-0.9308831505856312,
81,1,0,0.028891714408444097,
86,1,0,-0.6228956939084279,
88,1,0,0.26525418116071636,
99,1,0,0.5302666438829611,
100,1,0,0.31539167410816804,
101,1,0,1.0101540763799988,
101,2,0,1.6360592709944812,
110,1,0,0.25092918317573015,
110,2,0,0.6600303922703075,
112,2,0,1.2882788659318447,
118,2,0,-2.122212848230786,
120,1,0,1.0101540763799988,
120,2,0,2.017495844288986,
122,2,0,-0.9218095146274914,
128,2,0,-0.9218095146274914,
131,2,0,-0.0467491405989218,
132,2,0,1.467778429835141,
135,1,0,0.1434916982883337,
135,2,0,0.02056319586481432,
137,2,0,-1.29202736517804,
142,2,0,-1.3369022561538642,
151,1,0,-0.9308831505856312,
151,2,0,-1.29202736517804,
155,2,0,-1.0676529102989196,
163,2,0,-0.5515916640769427,
166,2,0,-1.8193073341439732,
167,2,0,-0.7871848417000191,
177,2,0,0.41321849190327503,
181,2,0,-1.3369022561538642,
181,3,0,-0.05408359450769055,
182,2,0,1.7258090529461294,
185,2,0,-0.9218095146274914,
191,2,0,-0.2038112590143061,
194,2,0,0.985373351845032,
196,2,0,-1.8193073341439732,
196,3,0,-1.916221924474218,
198,1,0,0.5302666438829611,
198,2,0,0.41321849190327503,
198,3,0,0.12403398488041208,
203,2,0,1.535090766298877,
203,3,0,-1.632853048174964,
205,2,0,-1.2695899196901281,
205,3,0,1.4518195766826316,
206,1,0,1.597478993764433,
206,2,0,-0.6413414460285909,
206,3,0,-0.11075736976754139,
208,1,0,0.6448666277628506,
208,2,0,0.6151555012944834,
208,3,0,-0.45080002132664637,
210,2,0,0.6375929467823954,
210,3,0,0.26976654983431425,
221,2,0,-1.8978383933516652,
225,2,0,-1.841744779631885,
226,2,0,1.6697154392263494,
229,1,0,0.7236541166802747,
229,2,0,0.8619674016615159,
229,3,0,1.0551031498636758,
230,2,0,1.9389647850812939,
231,1,0,-0.21463325133632127,
231,2,0,-0.19259253627035008,
231,3,0,1.265605743685979,
232,2,0,-1.29202736517804,
235,2,0,-0.6413414460285909,
236,1,0,-0.3077457382387316,
236,2,0,-0.22624870450221812,
236,3,0,0.06736020962056125,
239,2,0,-0.2038112590143061,
244,2,0,-0.5515916640769427,
245,2,0,-0.8096222871879312,
247,2,0,1.0302482428208561,
247,3,0,1.3627607869885803,
249,2,0,-1.224715028714304,
249,3,0,0.010686434360710408,
266,2,0,2.017495844288986,
268,2,0,-1.5500579882890286,
271,1,0,0.31539167410816804,
271,2,0,0.30103126446371486,
271,3,0,-0.01360232646493995,
274,2,0,0.7385614514779997,
279,1,0,-0.45099571808859357,
279,2,0,-1.29202736517804,
279,3,0,-0.8799014625798027,
280,1,0,0.19362919123578537,
280,2,0,0.8619674016615159,
280,3,0,1.0551031498636758,
281,2,0,0.2673750962318468,
281,3,0,1.532782112768133,
283,1,0,-0.07854577047895239,
283,2,0,-1.0452154648110077,
283,3,0,0.15641899931461256,
286,2,0,-0.8096222871879312,
291,2,0,-1.4827456518252924,
293,2,0,0.09909425507250647,
293,3,0,-1.6571418090006143,
298,2,0,1.8940898941054698,
300,1,0,0.6090541328003851,
300,2,0,1.2434039749560206,
300,3,0,-0.29697120276419414,
304,2,0,-1.2695899196901281,
304,3,0,-0.037891087290590306,
307,2,0,0.09909425507250647,
325,2,0,0.02056319586481432,
325,3,0,-1.3899654399184602,
327,1,0,0.6448666277628506,
327,2,0,0.6151555012944834,
327,3,0,-0.45080002132664637,
330,2,0,-0.4169669911494705,
330,3,0,-1.0742115491850055,
332,2,0,-1.1574026922505678,
335,2,0,0.6375929467823954,
338,2,0,-1.29202736517804,
339,2,0,0.6375929467823954,
342,2,0,0.7385614514779997,
344,2,0,0.8619674016615159,
345,2,0,-1.29202736517804,
349,2,0,-1.3593397016417763,
351,2,0,1.2434039749560206,
352,2,0,-1.224715028714304,
354,2,0,1.2434039749560206,
355,2,0,-0.49549805035716266,
