row_idx,row_pos,column,action,source,value
5,4,Stateavg,repair_value,cached_uniclean,al_scip-inf-4
6,5,MeasureName,repair_value,cached_uniclean,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
8,7,HospitalName,repair_value,cached_uniclean,callahan eye foundation hospital
8,7,CountyName,repair_value,cached_uniclean,jefferson
10,9,State,repair_value,cached_uniclean,al
11,10,State,repair_value,cached_uniclean,al
14,13,HospitalName,delete_as_uniclean_repair,cached_uniclean,helen keller memorial hospital
15,14,HospitalName,replace_nearby,cached_uniclean,helen keller memorial hospital
19,18,City,replace_nearby,cached_uniclean,sheffield
19,18,PhoneNumber,replace_nearby,cached_uniclean,2563864556
21,20,MeasureName,repair_value,cached_uniclean,heart attack patients given aspirin at discharge
33,32,City,repair_value,cached_uniclean,dothan
33,32,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
34,33,CountyName,repair_value,cached_uniclean,houston
36,35,Stateavg,repair_value,cached_uniclean,al_pn-7
46,45,State,replace_nearby,cached_uniclean,al
55,54,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
56,55,PhoneNumber,replace_nearby,cached_uniclean,2565938310
59,58,Address1,replace_nearby,cached_uniclean,2505 u s highway 431 north
61,60,HospitalOwner,replace_nearby,cached_uniclean,government - hospital district or authority
64,63,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
82,81,ZipCode,replace_nearby,cached_uniclean,35631
87,86,Stateavg,repair_value,cached_uniclean,al_scip-card-2
102,101,MeasureName,repair_value,cached_uniclean,heart failure patients given discharge instructions
103,102,MeasureName,repair_value,cached_uniclean,heart failure patients given an evaluation of left ventricular systolic (lvs) function
104,103,MeasureName,repair_value,cached_uniclean,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
105,104,PhoneNumber,repair_value,cached_uniclean,3344933541
105,104,MeasureName,repair_value,cached_uniclean,heart failure patients given smoking cessation advice/counseling
105,104,Stateavg,repair_value,cached_uniclean,al_hf-4
106,105,MeasureName,repair_value,cached_uniclean,pneumonia patients assessed and given pneumococcal vaccination
107,106,MeasureName,repair_value,cached_uniclean,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
108,107,MeasureName,repair_value,cached_uniclean,pneumonia patients given smoking cessation advice/counseling
112,111,Stateavg,repair_value,cached_uniclean,al_scip-card-2
114,113,ZipCode,repair_value,cached_uniclean,36467
137,136,Stateavg,repair_value,cached_uniclean,al_scip-card-2
138,137,Stateavg,repair_value,cached_uniclean,al_scip-inf-1
146,145,City,repair_value,cached_uniclean,hartselle
149,148,State,replace_nearby,cached_uniclean,al
159,158,EmergencyService,replace_nearby,cached_uniclean,yes
160,159,MeasureName,repair_value,cached_uniclean,pneumonia patients given the most appropriate initial antibiotic(s)
162,161,Stateavg,repair_value,cached_uniclean,al_scip-card-2
164,163,HospitalName,repair_value,cached_uniclean,hartselle medical center
164,163,City,repair_value,cached_uniclean,hartselle
164,163,HospitalOwner,repair_value,cached_uniclean,proprietary
174,173,EmergencyService,repair_value,cached_uniclean,yes
183,182,State,replace_nearby,cached_uniclean,al
187,186,Stateavg,repair_value,cached_uniclean,al_scip-card-2
189,188,ZipCode,replace_nearby,cached_uniclean,35976
189,188,MeasureName,replace_nearby,cached_uniclean,surgery patients who were given the  right kind  of antibiotic to help prevent infection
196,195,HospitalName,repair_value,cached_uniclean,st vincents east
199,198,HospitalName,repair_value,cached_uniclean,st vincents east
202,201,ZipCode,replace_nearby,cached_uniclean,35235
207,206,MeasureName,repair_value,cached_uniclean,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
212,211,Stateavg,repair_value,cached_uniclean,al_scip-card-2
216,215,PhoneNumber,repair_value,cached_uniclean,2058383122
222,221,Condition,repair_value,cached_uniclean,heart attack
237,236,Stateavg,repair_value,cached_uniclean,al_scip-card-2
240,239,Stateavg,repair_value,cached_uniclean,al_scip-inf-3
245,244,HospitalName,repair_value,cached_uniclean,southwest alabama medical center
245,244,MeasureName,repair_value,cached_uniclean,heart attack patients given aspirin at arrival
255,254,State,repair_value,cached_uniclean,al
256,255,Condition,repair_value,cached_uniclean,pneumonia
257,256,Stateavg,repair_value,cached_uniclean,al_pn-3b
262,261,City,repair_value,cached_uniclean,thomasville
269,268,MeasureName,repair_value,cached_uniclean,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
270,269,MeasureName,repair_value,cached_uniclean,heart attack patients given aspirin at arrival
281,280,CountyName,repair_value,cached_uniclean,shelby
