error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,0,3,0,1,1,,-0.2706915088014374
1,1,3,0,1,1,,0.28721671326951265
2,2,3,0,1,1,,0.16018181338926737
3,3,3,0,1,1,,-0.1385695209055942
4,4,3,0,1,1,,-0.0867394198605644
5,5,3,0,1,1,,0.695651986870846
6,6,3,0,1,1,,0.09546143549796132
7,7,3,0,1,1,,0.31159170956781573
8,8,3,0,1,1,,0.13691174248891
9,9,3,0,1,1,,0.44895582994282013
10,10,3,0,1,1,,-0.12128479860725425
11,11,3,0,1,1,,0.09093781686738309
12,12,3,0,1,1,,0.29092497624096963
13,13,3,0,1,1,,-0.04662561470968097
14,15,3,0,1,1,,0.6641248968599802
15,16,3,0,1,1,,0.5969078688392416
16,17,3,0,1,1,,-0.11396686278068921
17,18,3,0,1,1,,1.0547140871734897
18,19,3,0,1,1,,-0.5671579874819901
19,20,3,0,1,1,,-0.5698935847127707
20,23,3,0,1,1,,-0.32718516202277337
21,40,3,0,1,1,,1.5084928657336971
22,41,3,0,1,1,,-0.6269790659595088
23,44,3,0,1,1,,-0.5690316536068302
24,45,3,0,1,1,,-1.0715824612725375
25,46,3,0,1,1,,-0.6798263329564255
26,47,3,0,1,1,,-0.6326101534815561
27,48,3,0,1,1,,-1.074081793152742
28,50,3,0,1,1,,-0.3868194094258381
29,52,3,0,1,1,,-0.6142735930159627
30,61,3,0,1,1,,-1.3799164568914428
31,79,3,0,1,1,,0.908547626555489
32,90,3,0,1,1,,-0.7062152522566615
33,91,3,0,1,1,,-0.18467267460983758
34,92,3,0,1,1,,-0.15903923494264482
35,93,3,0,1,1,,0.38270593579334056
36,94,3,0,1,1,,0.19766235880736785
37,96,3,0,1,1,,-0.14372791595402834
38,97,3,0,1,1,,-0.19182616947777073
39,98,3,0,1,1,,0.20390509633101342
40,99,3,0,1,1,,0.8215890190507052
41,100,3,0,1,1,,0.8997935010058923
42,101,3,0,1,1,,-1.355523270923852
43,102,3,0,1,1,,1.5485426291577047
44,103,3,0,1,1,,-1.734425399181533
45,104,3,0,1,1,,0.02044419643693565
46,109,5,0,3,3,,-1.6646680064085926
47,119,3,0,1,1,,0.497233128506674
48,120,3,0,1,1,,0.3380465121226735
