idx,col,error_type,estimated_value,current_dirty_value
142,3,0,1.4203360839236592,
587,2,0,0.9663965637108505,
599,3,0,-1.4302753034962596,
633,2,0,1.2776778430324691,
783,2,0,-0.5121895130668378,
799,2,0,-0.12308791391481452,
806,3,0,0.19349067667964348,
819,3,0,-0.05909514245883035,
1046,3,0,-1.6828611226347334,
1097,2,0,-0.16199807383001685,
5,2,1,1.2776778430324691,1.8224200818453016
218,2,1,0.032552725745994764,-0.3565488734060285
235,3,1,-1.105522107461079,-1.1416057959094326
676,3,1,0.9151644456467115,0.9512481340950649
686,2,1,-0.5121895130668378,-0.47327935315163544
765,2,1,-0.5121895130668378,-0.4343691932364331
851,3,1,-0.7086015345291916,-0.744685222977545
865,2,1,-0.5121895130668378,0.8885762438804459
1022,5,1,-1.3176280306755572,1.6669064587606672
1025,2,1,-0.8623809523036586,-0.9012911122188609
1028,2,1,-0.12308791391481452,-0.3954590333212308
1051,3,1,-1.1776894843577859,-1.0333547305643722
1108,3,1,-0.7086015345291916,-0.744685222977545
1261,3,1,-0.4560157153907178,-0.7807689114258984
1360,3,1,-0.4560157153907178,1.8533403453039001
1439,3,1,-1.6828611226347334,-1.718944811083087
1471,2,1,-1.3293028712860866,1.861330241760504
1511,3,1,1.1316665763368319,1.5285871492687193
1526,2,1,0.2660136852372087,0.18819336540680406
1596,5,1,0.19219529927453288,1.7020186292246229
1611,2,1,-1.2125723915404796,-1.3682130312012888
1643,4,1,-1.1001731759893272,-1.0643179243432053
1788,5,1,0.19219529927453288,0.22730746973848845
1849,3,1,1.7450892799588398,1.8894240337522534
1889,2,1,0.2660136852372087,0.304923845152411
1927,2,1,-0.20090823374521916,0.8496660839652436
2082,3,1,1.7811729684071933,1.8172566568555466
2102,4,1,-1.0284626726970836,-0.8491864144664741
2236,4,1,-1.6738572023272773,1.7323917040543009
