row_idx,row_pos,column,action,source,value
1,0,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
1,0,City,repair_value,cached_uniclean,boaz
1,0,PhoneNumber,repair_value,cached_uniclean,2565938310
1,0,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
2,1,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
2,1,City,repair_value,cached_uniclean,boaz
2,1,PhoneNumber,repair_value,cached_uniclean,2565938310
2,1,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
3,2,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
3,2,City,repair_value,cached_uniclean,boaz
3,2,PhoneNumber,repair_value,cached_uniclean,2565938310
3,2,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
4,3,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
4,3,City,repair_value,cached_uniclean,boaz
4,3,PhoneNumber,repair_value,cached_uniclean,2565938310
4,3,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
5,4,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
5,4,City,repair_value,cached_uniclean,boaz
5,4,PhoneNumber,repair_value,cached_uniclean,2565938310
5,4,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
5,4,MeasureName,repair_value,cached_uniclean,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
6,5,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
6,5,City,repair_value,cached_uniclean,boaz
6,5,State,repair_value,cached_uniclean,al
6,5,PhoneNumber,repair_value,cached_uniclean,2565938310
6,5,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
7,6,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
7,6,City,repair_value,cached_uniclean,boaz
7,6,State,repair_value,cached_uniclean,al
7,6,CountyName,repair_value,cached_uniclean,jefferson
7,6,PhoneNumber,repair_value,cached_uniclean,2565938310
7,6,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
8,7,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
8,7,City,repair_value,cached_uniclean,boaz
8,7,State,repair_value,cached_uniclean,al
8,7,PhoneNumber,repair_value,cached_uniclean,2565938310
8,7,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
9,8,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
9,8,MeasureName,repair_value,cached_uniclean,heart attack patients given aspirin at arrival
11,10,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
12,11,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
13,12,ZipCode,repair_value,cached_uniclean,35660
14,13,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
14,13,EmergencyService,repair_value,cached_uniclean,yes
15,14,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
15,14,City,repair_value,cached_uniclean,sheffield
16,15,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
17,16,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
18,17,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
18,17,MeasureName,repair_value,cached_uniclean,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
19,18,HospitalName,repair_value,cached_uniclean,helen keller memorial hospital
19,18,MeasureName,repair_value,cached_uniclean,heart failure patients given smoking cessation advice/counseling
20,19,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
20,19,City,repair_value,cached_uniclean,boaz
20,19,ZipCode,repair_value,cached_uniclean,35233
20,19,CountyName,repair_value,cached_uniclean,jefferson
20,19,PhoneNumber,repair_value,cached_uniclean,2565938310
20,19,MeasureName,repair_value,cached_uniclean,heart attack patients given aspirin at arrival
21,20,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
21,20,City,repair_value,cached_uniclean,boaz
21,20,ZipCode,repair_value,cached_uniclean,35233
21,20,CountyName,repair_value,cached_uniclean,jefferson
21,20,PhoneNumber,repair_value,cached_uniclean,2565938310
21,20,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
21,20,MeasureName,repair_value,cached_uniclean,heart attack patients given aspirin at discharge
22,21,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
22,21,City,repair_value,cached_uniclean,boaz
22,21,ZipCode,repair_value,cached_uniclean,35233
22,21,CountyName,repair_value,cached_uniclean,jefferson
22,21,PhoneNumber,repair_value,cached_uniclean,2565938310
22,21,MeasureName,repair_value,cached_uniclean,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
23,22,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
23,22,City,repair_value,cached_uniclean,boaz
23,22,ZipCode,repair_value,cached_uniclean,35233
23,22,CountyName,repair_value,cached_uniclean,jefferson
23,22,PhoneNumber,repair_value,cached_uniclean,2565938310
23,22,MeasureName,repair_value,cached_uniclean,heart attack patients given smoking cessation advice/counseling
24,23,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
24,23,City,repair_value,cached_uniclean,boaz
24,23,ZipCode,repair_value,cached_uniclean,35233
24,23,CountyName,repair_value,cached_uniclean,jefferson
24,23,PhoneNumber,repair_value,cached_uniclean,2565938310
24,23,MeasureName,repair_value,cached_uniclean,heart attack patients given beta blocker at discharge
25,24,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
25,24,City,repair_value,cached_uniclean,boaz
25,24,ZipCode,repair_value,cached_uniclean,35233
25,24,CountyName,repair_value,cached_uniclean,jefferson
25,24,PhoneNumber,repair_value,cached_uniclean,2565938310
25,24,MeasureName,repair_value,cached_uniclean,heart attack patients given fibrinolytic medication within 30 minutes of arrival
26,25,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
26,25,City,repair_value,cached_uniclean,boaz
26,25,ZipCode,repair_value,cached_uniclean,35233
26,25,CountyName,repair_value,cached_uniclean,jefferson
26,25,PhoneNumber,repair_value,cached_uniclean,2565938310
26,25,MeasureName,repair_value,cached_uniclean,heart attack patients given pci within 90 minutes of arrival
27,26,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
27,26,City,repair_value,cached_uniclean,boaz
27,26,ZipCode,repair_value,cached_uniclean,35233
27,26,CountyName,repair_value,cached_uniclean,jefferson
27,26,PhoneNumber,repair_value,cached_uniclean,2565938310
27,26,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
27,26,MeasureName,repair_value,cached_uniclean,heart failure patients given discharge instructions
28,27,Address1,repair_value,cached_uniclean,2505 u s highway 431 north
28,27,City,repair_value,cached_uniclean,boaz
28,27,ZipCode,repair_value,cached_uniclean,35233
28,27,CountyName,repair_value,cached_uniclean,jefferson
