error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,0,3,0,1,1,,0.0
1,0,4,0,1,1,,0.0
2,0,15,0,1,1,,-1.4569627472490447
3,0,16,0,3,3,,1.3762059954069819
4,1,3,0,1,1,,0.0
5,1,4,0,1,1,,0.0
6,1,11,0,1,1,,1.134157186310712
7,1,15,0,1,1,,-1.4569627472490447
8,1,16,0,3,3,,1.3762059954069819
9,2,3,0,1,1,,0.0
10,2,4,0,1,1,,0.0
11,2,15,0,1,1,,-1.4569627472490447
12,2,16,0,1,1,,1.3762059954069819
13,3,3,0,1,1,,0.0
14,3,4,0,1,1,,0.0
15,3,15,0,1,1,,-1.4569627472490447
16,3,16,0,1,1,,1.3762059954069819
17,4,3,0,1,1,,0.0
18,4,4,0,1,1,,0.0
19,4,15,0,1,1,,0.9179892885455501
20,4,16,0,1,1,,-1.349196131107263
21,5,3,0,1,1,,0.0
22,5,4,0,1,1,,0.0
23,5,15,0,1,1,,0.6211202840712257
24,5,16,0,3,3,,-0.3758382287807471
25,6,3,0,1,1,,0.0
26,6,4,0,1,1,,0.0
27,6,8,0,1,1,,0.4229785257615648
28,6,15,0,1,1,,-1.4569627472490447
29,6,16,0,1,1,,1.3762059954069819
30,7,3,0,1,1,,0.0
31,7,4,0,1,1,,0.0
32,7,15,0,1,1,,0.6211202840712257
33,7,16,0,1,1,,-0.3758382287807471
34,8,3,0,1,1,,0.0
35,8,4,0,1,1,,0.0
36,9,3,0,1,1,,0.0
37,9,4,0,1,1,,0.0
38,10,3,0,1,1,,0.0
39,10,4,0,1,1,,0.0
40,11,3,0,1,1,,0.0
41,11,4,0,1,1,,0.0
42,12,3,0,1,1,,0.0
43,12,4,0,1,1,,0.0
44,12,7,0,1,1,,-0.504247526310944
45,13,3,0,1,1,,0.0
46,13,4,0,1,1,,0.0
47,13,15,0,1,1,,-1.4569627472490447
48,14,3,0,1,1,,0.0
49,14,4,0,1,1,,0.0
50,14,15,0,1,1,,0.27477311218451395
51,15,3,0,1,1,,0.0
52,15,4,0,1,1,,0.0
53,16,3,0,1,1,,0.0
54,16,4,0,1,1,,0.0
55,17,3,0,1,1,,0.0
56,17,4,0,1,1,,0.0
57,18,3,0,1,1,,0.0
58,18,4,0,1,1,,0.0
59,19,3,0,1,1,,0.0
60,19,4,0,1,1,,0.0
61,20,3,0,1,1,,0.0
62,20,4,0,1,1,,0.0
63,20,11,0,1,1,,-1.379104520137097
64,21,3,0,1,1,,0.0
65,21,4,0,1,1,,0.0
66,22,3,0,1,1,,0.0
67,22,4,0,1,1,,0.0
68,23,3,0,1,1,,0.0
69,23,4,0,1,1,,0.0
70,24,3,0,1,1,,0.0
71,24,4,0,1,1,,0.0
72,24,15,0,1,1,,-1.4569627472490447
73,25,3,0,1,1,,0.0
74,25,4,0,1,1,,0.0
75,26,3,0,1,1,,0.0
76,26,4,0,1,1,,0.0
77,27,3,0,1,1,,0.0
78,27,4,0,1,1,,0.0
79,28,3,0,1,1,,0.0
80,28,4,0,1,1,,0.0
81,29,3,0,1,1,,0.0
82,29,4,0,1,1,,0.0
83,30,3,0,1,1,,0.0
84,30,4,0,1,1,,0.0
85,31,3,0,1,1,,0.0
86,31,4,0,1,1,,0.0
87,31,8,0,1,1,,0.251770862776095
88,32,3,0,1,1,,0.0
89,32,4,0,1,1,,0.0
90,33,3,0,1,1,,0.0
91,33,4,0,1,1,,0.0
92,34,3,0,1,1,,0.0
93,34,4,0,1,1,,0.0
94,35,3,0,1,1,,0.0
95,35,4,0,1,1,,0.0
96,36,3,0,1,1,,0.0
97,36,4,0,1,1,,0.0
98,37,3,0,1,1,,0.0
99,37,4,0,1,1,,0.0
100,38,3,0,1,1,,0.0
101,38,4,0,1,1,,0.0
102,39,3,0,1,1,,0.0
103,39,4,0,1,1,,0.0
104,39,7,0,1,1,,1.8029288973001594
105,40,2,0,1,1,,-0.06929902206944104
106,40,3,0,1,1,,0.0
107,40,4,0,1,1,,0.0
108,41,3,0,1,1,,0.0
109,41,4,0,1,1,,0.0
110,42,3,0,1,1,,0.0
111,42,4,0,1,1,,0.0
112,43,3,0,1,1,,0.0
113,43,4,0,1,1,,0.0
114,44,3,0,1,1,,0.0
115,44,4,0,1,1,,0.0
116,45,3,0,1,1,,0.0
117,45,4,0,1,1,,0.0
118,46,3,0,1,1,,0.0
119,46,4,0,1,1,,0.0
120,46,8,0,1,1,,-0.43305978916578414
121,47,3,0,1,1,,0.0
122,47,4,0,1,1,,0.0
123,47,15,0,1,1,,-1.4569627472490447
124,48,3,0,1,1,,0.0
125,48,4,0,1,1,,0.0
