error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,0,3,0,1,1,,-0.26843845332259214
1,1,3,0,1,1,,0.5128790787947132
2,2,3,0,1,1,,-0.9059275677952995
3,3,3,0,1,1,,-1.0215646169924293
4,4,3,0,1,1,,-1.0266963847656116
5,5,3,0,1,1,,0.6370523176809223
6,6,3,0,1,1,,-0.4649017524892377
7,6,5,0,3,3,,0.21874170833122358
8,7,3,0,1,1,,0.524803869542803
9,8,3,0,1,1,,0.12402670912170981
10,9,3,0,1,1,,0.564415697427714
11,10,3,0,1,1,,-1.0101187611322346
12,11,3,0,1,1,,-0.9112645604185735
13,12,3,0,1,1,,0.49848702183300825
14,13,3,0,1,1,,-0.9869630619976066
15,15,3,0,1,1,,0.6640614088627877
16,16,3,0,1,1,,0.5968939204836395
17,17,3,0,1,1,,-0.2660771656469234
18,18,3,0,1,1,,1.0545791883060212
19,19,3,0,1,1,,-0.5671579874819901
20,20,3,0,1,1,,-0.5698935847127707
21,23,3,0,1,1,,-0.32718516202277337
22,29,5,0,3,3,,-1.8003690530055978
23,40,3,0,1,1,,1.5044871839402516
24,41,3,0,1,1,,-0.7764973950674257
25,41,5,0,3,3,,1.4408350638771945
26,44,3,0,1,1,,-0.5678209476827605
27,45,3,0,1,1,,-1.0794880155974822
28,46,3,0,1,1,,-0.6788930824820473
29,47,3,0,1,1,,-0.632845191852469
30,48,3,0,1,1,,-1.0819782191137026
31,50,3,0,1,1,,-0.3619665511718083
32,52,3,0,1,1,,-0.6215089465973601
33,58,6,0,3,3,,1.480208640421193
34,61,3,0,1,1,,-1.3329280513964004
35,79,3,0,1,1,,0.963743682905637
36,90,3,0,1,1,,-0.7127799905442295
37,91,3,0,1,1,,-0.05147659128785831
38,92,3,0,1,1,,-0.05243071416153429
39,93,3,0,1,1,,0.22691481750372602
40,94,3,0,1,1,,0.1401099665615044
41,96,3,0,1,1,,-0.13985794105007543
42,97,3,0,1,1,,-0.21551644924623362
43,98,3,0,1,1,,0.4755280116869798
44,99,3,0,1,1,,1.0501614077569283
45,100,3,0,1,1,,1.1548091222234849
46,101,3,0,1,1,,-1.3554463762919857
47,102,3,0,1,1,,1.5497569171492076
48,103,3,0,1,1,,-1.685500386930509
49,104,3,0,1,1,,0.02044419643693565
50,106,5,0,3,3,,-1.63506173921194
51,119,3,0,1,1,,0.8983252130858789
52,120,3,0,1,1,,0.3600670112372612
53,121,3,0,1,1,,0.32064606285057895
54,122,3,0,1,1,,0.22018154629790546
55,123,3,0,1,1,,0.22110307267765744
56,124,3,0,1,1,,0.6797179178912989
57,125,3,0,1,1,,-0.388503589198639
58,126,3,0,1,1,,-0.20136144704881018
