error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,194,3,0,2,2,,
1,342,3,0,1,1,,1.7715332150189391
2,431,2,0,1,1,,-0.6625493659029097
3,619,2,0,1,1,,0.3022557177376819
4,715,3,0,1,1,,-0.18489430787263778
5,890,2,0,1,1,,-0.6268158442865915
6,900,3,0,1,1,,1.7715332150189391
7,1254,2,0,1,1,,0.9097255852150914
8,1445,2,0,1,1,,-0.05507949842550018
9,1493,2,0,1,1,,-0.876950495600819
10,1497,3,0,1,1,,-1.1293765603030541
11,1546,3,0,1,1,,-1.1631080693184261
12,1817,3,0,1,1,,-0.25235732590338184
13,1822,2,0,1,1,,-0.698282887519228
14,1858,2,0,1,1,,0.052121066423454446
15,1909,3,0,1,1,,0.5571988904655465
16,1985,2,0,1,1,,0.2665221961213637
17,2099,3,0,1,1,,1.5016811428959629
18,2211,3,0,1,1,,1.636607178957451
19,2224,2,0,1,1,,-0.876950495600819
20,2315,3,0,1,1,,-0.5222093980263579
21,115,2,1,1,1,-0.3052141497397276,0.016387544807136237
22,143,2,1,1,1,1.0526596716803642,0.9811926284477278
23,209,2,1,1,1,-0.5196152794376369,-0.48388175782131865
24,299,2,1,1,1,-0.5553488010539551,-0.48388175782131865
25,301,3,1,1,1,0.8270509625885226,-1.3992286324260303
26,342,5,1,1,1,-0.37941878996706235,-0.6194731435647135
27,395,2,1,1,1,-0.44814823620500044,-0.48388175782131865
28,453,5,1,1,1,-0.9624079344185007,-0.9967014135038795
29,492,2,1,1,1,-0.3409476713560458,0.016387544807136237
30,565,2,1,1,1,1.7315965823904103,0.9811926284477278
31,590,2,1,1,1,-0.26948062812340945,0.016387544807136237
32,641,4,1,1,1,0.8505841497784744,-1.6552284797183565
33,680,2,1,1,1,-0.376681192972364,0.016387544807136237
34,689,2,1,1,1,0.44518980420295473,0.48092332581927294
35,749,3,1,1,1,-0.8595244881800781,-0.758329961133962
36,759,2,1,1,1,-0.8054834523681825,0.016387544807136237
37,778,2,1,1,1,-0.8054834523681825,-0.48388175782131865
38,846,3,1,1,1,-0.758329961133962,-0.8257929791647061
39,859,2,1,1,1,-0.7697499307518644,0.016387544807136237
40,897,3,1,1,1,0.5909303994809185,0.5571988904655465
41,954,2,1,1,1,-0.2337471065070912,-0.05507949842550018
42,1011,2,1,1,1,-0.09081302004181839,-0.05507949842550018
43,1021,2,1,1,1,-0.5196152794376369,0.016387544807136237
44,1029,3,1,1,1,1.2318290707729869,1.1980975617576148
45,1074,2,1,1,1,-1.3057527549966375,-1.2700192333803193
46,1282,3,1,1,1,0.1861522912964544,0.08495776425033834
47,1361,3,1,1,1,0.2873468183425704,0.6246619084962906
48,1400,3,1,1,1,1.8389962330496832,1.5016811428959629
49,1490,3,1,1,1,1.535412651911335,1.670338687972823
50,1506,3,1,1,1,-0.792061470149334,-0.11743128984189374
51,1506,5,1,1,1,1.6438964760702826,0.032102959057482366
52,1551,3,1,1,1,-0.48847788901098593,-0.5222093980263579
53,1661,3,1,1,1,1.8727277420650552,-0.11743128984189374
54,1661,5,1,1,1,1.6438964760702826,0.032102959057482366
55,1781,5,1,1,1,-1.7854514324675903,0.8894399361919506
56,1863,3,1,1,1,-0.72459845211859,-0.4547463799956139
57,1863,5,1,1,1,0.16927687539899727,0.032102959057482366
58,2079,2,1,1,1,-1.234285711764001,-1.2700192333803193
59,2115,3,1,1,1,1.737801706003567,1.7715332150189391
60,2165,2,1,1,1,-0.41241471458868223,0.016387544807136237
61,2184,4,1,1,1,1.758487276407761,1.4316421508212178
