error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,1,7,0,0,0,,
1,3,1,0,0,0,,
2,3,2,0,0,0,,
3,3,3,0,0,0,,
4,5,1,0,1,1,,0.9948745780278404
5,5,2,0,1,1,,0.3346874326955829
6,5,3,0,1,1,,0.5716413202218785
7,7,2,0,1,1,,-1.8866196706077092
8,7,3,0,1,1,,-0.46129685684842237
9,8,2,0,1,1,,-0.5628103868208988
10,11,1,0,1,1,,0.24776294710820373
11,11,2,0,1,1,,-0.4281857138934265
12,11,3,0,1,1,,0.5555016612051551
13,12,2,0,1,1,,-1.0339967420670517
14,14,2,0,1,1,,-1.29202736517804
15,15,2,0,1,1,,-0.8208410099318872
16,18,1,0,1,1,,-1.0022122815458039
17,18,2,0,1,1,,-0.7535286734681511
18,18,3,0,1,1,,-1.0907435585006369
19,23,2,0,1,1,,0.6824678377582195
20,23,3,0,1,1,,0.02289291365328119
21,25,2,0,1,1,,-1.29202736517804
22,27,2,0,1,1,,-0.5403729413329867
23,28,1,0,1,1,,-1.828345334966556
24,28,2,0,1,1,,-1.8866196706077092
25,28,3,0,1,1,,-0.46129685684842237
26,29,2,0,1,1,,-1.740776274936281
27,38,2,0,1,1,,-1.29202736517804
28,40,1,0,1,1,,-0.31975454176344337
29,40,2,0,1,1,,-0.22624870450221812
30,40,3,0,1,1,,0.05517223168672809
31,46,1,0,1,1,,-1.3542167999598633
32,46,2,0,1,1,,-1.29202736517804
33,46,3,0,1,1,,-1.558793669985617
34,50,2,0,1,1,,-0.0018742496230977207
35,51,2,0,1,1,,0.05421936409668238
36,52,7,0,0,0,,
37,55,2,0,1,1,,-1.9651507298154014
38,59,2,0,1,1,,-0.8993720691395793
39,60,1,0,1,1,,0.3052330725635604
40,60,2,0,1,1,,0.30103126446371486
41,60,3,0,1,1,,-1.7282600896612133
42,61,3,0,1,1,,-1.2602099781762333
43,67,1,0,1,1,,-0.9375583904085275
44,67,2,0,1,1,,-1.8193073341439732
45,67,3,0,1,1,,1.8547442120513928
46,70,2,0,0,0,,
47,72,2,0,1,1,,-0.24868614999013017
48,76,1,0,1,1,,1.0236096407555189
49,76,2,0,1,1,,2.073589458008766
50,77,1,0,1,1,,0.9948745780278404
51,77,2,0,1,1,,2.017495844288986
52,77,3,0,1,1,,1.055831090723582
53,81,1,0,3,3,,0.01788244528677706
54,81,2,0,1,1,,0.6488116695263515
55,81,3,0,1,1,,-0.7276012306243593
56,85,2,0,1,1,,-1.4939643745692486
57,85,7,0,0,0,,
58,86,1,0,3,3,,-0.635840231767905
59,86,2,0,1,1,,-0.4169669911494705
60,86,3,0,1,1,,-1.0261849224337432
61,88,1,0,1,1,,-0.31975454176344337
62,88,2,0,1,1,,-0.22624870450221812
63,88,3,0,1,1,,0.05517223168672809
64,89,2,0,1,1,,-1.1013090785307877
65,91,2,0,1,1,,-1.29202736517804
66,95,2,0,1,1,,-1.5276205428011165
67,96,2,0,1,1,,-1.1013090785307877
68,97,2,0,1,1,,2.096026903496678
69,99,1,0,3,3,,0.5207460430211479
70,99,2,0,1,1,,0.41321849190327503
71,99,3,0,1,1,,0.11166103824526018
72,100,1,0,3,3,,-0.9447421560904471
73,100,2,0,1,1,,-0.5628103868208988
74,100,3,0,1,1,,-0.13850367651395332
75,101,1,0,3,3,,0.9948745780278404
