idx,col,error_type,estimated_value,current_dirty_value
95,2,0,-0.331973008891733,
105,6,0,-0.21416096629521036,
308,2,0,0.0933169892326677,
541,2,0,0.0933169892326677,
583,2,0,0.0933169892326677,
604,6,0,1.2278220487634148,
685,2,0,-0.331973008891733,
726,2,0,-0.331973008891733,
767,2,0,0.0933169892326677,
798,2,0,0.0933169892326677,
824,6,0,-0.566645703309541,
855,5,0,0.06266261336510925,
925,2,0,0.0933169892326677,
961,2,0,0.0933169892326677,
1010,2,0,0.0933169892326677,
1045,5,0,-0.7681824603816686,
1170,2,0,0.0933169892326677,
1194,2,0,0.0933169892326677,
1249,5,0,0.22064470206060896,
1377,2,0,-0.331973008891733,
1693,5,0,0.9683413080729133,
1762,6,0,0.29854410572563417,
1923,11,0,-0.6440427502458879,
1925,5,0,1.267675791917018,
1955,2,0,0.0933169892326677,
2135,2,0,0.0933169892326677,
2165,6,0,0.29854410572563417,
2207,2,0,-0.331973008891733,
2208,2,0,-0.331973008891733,
2226,6,0,-0.7268660383160549,
2337,2,0,0.0933169892326677,
2487,5,0,-0.9792516477076398,
2537,13,0,-0.6548654658754901,
2560,11,0,-0.6440427502458879,
2584,2,0,-0.331973008891733,
2599,2,0,0.0933169892326677,
2602,2,0,-0.331973008891733,
2606,2,0,-0.331973008891733,
2609,12,0,-0.6437165121105913,
2658,6,0,0.4267203737308453,
2663,2,0,-0.331973008891733,
2664,2,0,0.0933169892326677,
2665,2,0,0.0933169892326677,
2671,2,0,0.0933169892326677,
2672,2,0,0.0933169892326677,
2688,2,0,-0.331973008891733,
2689,2,0,0.0933169892326677,
2691,2,0,0.0933169892326677,
2733,12,0,-0.6437165121105913,
2742,2,0,-0.331973008891733,
2751,2,0,0.0933169892326677,
2752,2,0,0.0933169892326677,
2756,2,0,0.0933169892326677,
2758,2,0,0.0933169892326677,
2763,2,0,-0.331973008891733,
2798,2,0,0.0933169892326677,
2806,2,0,0.0933169892326677,
2811,2,0,-0.331973008891733,
2828,2,0,0.0933169892326677,
2832,2,0,-0.331973008891733,
2878,11,0,-0.6440427502458879,
2879,2,0,0.0933169892326677,
2880,2,0,0.0933169892326677,
2881,2,0,-0.331973008891733,
2890,2,0,-0.331973008891733,
2892,2,0,-0.331973008891733,
2893,2,0,0.0933169892326677,
2932,2,0,0.0933169892326677,
2935,2,0,0.0933169892326677,
2947,2,0,0.0933169892326677,
2948,2,0,0.0933169892326677,
2950,2,0,0.0933169892326677,
2986,5,0,-0.06781652061821844,
2988,2,0,0.0933169892326677,
2992,2,0,0.0933169892326677,
3000,2,0,0.0933169892326677,
3006,2,0,0.0933169892326677,
3017,6,0,-2.072716852370772,
3024,13,0,-0.6548654658754901,
3026,2,0,0.0933169892326677,
3028,2,0,-0.331973008891733,
3031,2,0,0.0933169892326677,
3032,2,0,-0.331973008891733,
3038,2,0,-0.331973008891733,
3040,2,0,0.0933169892326677,
3041,2,0,0.0933169892326677,
3043,2,0,-0.331973008891733,
3046,2,0,0.0933169892326677,
3048,2,0,0.0933169892326677,
3049,2,0,0.0933169892326677,
3067,2,0,-0.331973008891733,
3074,2,0,-0.331973008891733,
3075,2,0,0.0933169892326677,
3077,2,0,0.0933169892326677,
3081,2,0,-0.331973008891733,
3086,2,0,0.0933169892326677,
3123,2,0,-0.331973008891733,
3130,2,0,-0.331973008891733,
3148,2,0,0.0933169892326677,
3150,2,0,0.0933169892326677,
3151,2,0,0.0933169892326677,
3152,2,0,-0.331973008891733,
3166,2,0,0.0933169892326677,
3171,2,0,0.0933169892326677,
3172,2,0,0.0933169892326677,
3174,2,0,-0.331973008891733,
3180,2,0,0.0933169892326677,
3181,2,0,0.0933169892326677,
3182,2,0,-0.331973008891733,
3189,2,0,0.0933169892326677,
3193,2,0,-0.331973008891733,
3199,2,0,-0.331973008891733,
3206,2,0,0.0933169892326677,
3207,2,0,0.0933169892326677,
3226,2,0,0.0933169892326677,
3230,2,0,-0.331973008891733,
3233,2,0,0.0933169892326677,
3234,2,0,0.0933169892326677,
3240,2,0,0.0933169892326677,
3242,2,0,0.0933169892326677,
3245,2,0,0.0933169892326677,
3247,2,0,0.0933169892326677,
