error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,35,12,0,0,0,,
1,95,2,0,1,1,,-0.331973008891733
2,105,6,0,1,1,,-0.21416096629521036
3,116,11,0,0,0,,
4,147,13,0,0,0,,
5,157,11,0,0,0,,
6,183,11,0,0,0,,
7,231,11,0,0,0,,
8,234,12,0,0,0,,
9,252,11,0,0,0,,
10,297,13,0,0,0,,
11,308,2,0,1,1,,0.0933169892326677
12,315,12,0,0,0,,
13,339,11,0,0,0,,
14,400,12,0,0,0,,
15,406,13,0,0,0,,
16,418,11,0,0,0,,
17,480,11,0,0,0,,
18,493,6,0,0,0,,
19,541,2,0,1,1,,0.0933169892326677
20,565,12,0,0,0,,
21,583,2,0,1,1,,0.0933169892326677
22,583,6,0,0,0,,
23,604,6,0,1,1,,1.2278220487634148
24,606,11,0,0,0,,
25,622,13,0,0,0,,
26,626,11,0,0,0,,
27,685,2,0,1,1,,-0.331973008891733
28,726,2,0,1,1,,-0.331973008891733
29,727,12,0,0,0,,
30,735,11,0,0,0,,
31,751,11,0,0,0,,
32,767,2,0,1,1,,0.0933169892326677
33,798,2,0,1,1,,0.0933169892326677
34,824,6,0,1,1,,-0.566645703309541
35,855,5,0,1,1,,0.06266261336510925
36,878,5,0,0,0,,
37,891,6,0,0,0,,
38,925,2,0,1,1,,0.0933169892326677
39,961,2,0,1,1,,0.0933169892326677
40,1010,2,0,1,1,,0.0933169892326677
41,1019,12,0,0,0,,
42,1036,13,0,0,0,,
43,1037,12,0,0,0,,
44,1045,5,0,1,1,,-0.7681824603816686
45,1061,12,0,0,0,,
46,1096,13,0,0,0,,
47,1139,5,0,0,0,,
48,1170,2,0,1,1,,0.0933169892326677
49,1194,2,0,1,1,,0.0933169892326677
50,1249,5,0,1,1,,0.22064470206060896
51,1326,6,0,0,0,,
52,1342,6,0,0,0,,
53,1361,12,0,0,0,,
54,1377,2,0,1,1,,-0.331973008891733
55,1386,6,0,0,0,,
56,1419,12,0,0,0,,
57,1433,11,0,0,0,,
58,1500,12,0,0,0,,
59,1590,12,0,0,0,,
60,1597,12,0,0,0,,
61,1603,13,0,0,0,,
62,1632,12,0,0,0,,
