row_idx,row_pos,column,action,source,value
2,1,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,2053258100
3,2,PhoneNumber,replace_nearby,cached_uniclean,2053258100
4,3,ZipCode,delete_as_uniclean_repair,cached_uniclean,35233
4,3,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,2053258100
5,4,ZipCode,replace_nearby,cached_uniclean,35233
6,5,ZipCode,replace_nearby,cached_uniclean,35233
7,6,ZipCode,delete_as_uniclean_repair,cached_uniclean,35233
8,7,ZipCode,delete_as_uniclean_repair,cached_uniclean,35233
10,9,City,delete_as_uniclean_repair,cached_uniclean,sheffield
11,10,City,delete_as_uniclean_repair,cached_uniclean,sheffield
13,12,HospitalName,delete_as_uniclean_repair,cached_uniclean,helen keller memorial hospital
14,13,HospitalName,replace_nearby,cached_uniclean,helen keller memorial hospital
14,13,Stateavg,replace_nearby,cached_uniclean,al_ami-7a
15,14,HospitalName,replace_nearby,cached_uniclean,helen keller memorial hospital
17,16,HospitalName,replace_nearby,cached_uniclean,helen keller memorial hospital
17,16,PhoneNumber,replace_nearby,cached_uniclean,2563864556
25,24,EmergencyService,delete_as_uniclean_repair,cached_uniclean,yes
26,25,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
37,36,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
43,42,HospitalName,delete_as_uniclean_repair,cached_uniclean,southeast alabama medical center
44,43,HospitalName,delete_as_uniclean_repair,cached_uniclean,southeast alabama medical center
66,65,HospitalName,delete_as_uniclean_repair,cached_uniclean,marshall medical center south
70,69,City,delete_as_uniclean_repair,cached_uniclean,florence
70,69,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,2567688400
74,73,ZipCode,delete_as_uniclean_repair,cached_uniclean,35631
80,79,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,2567688400
92,91,Stateavg,delete_as_uniclean_repair,cached_uniclean,al_scip-inf-6
100,99,Address1,delete_as_uniclean_repair,cached_uniclean,702 n main st
108,107,HospitalName,delete_as_uniclean_repair,cached_uniclean,mizell memorial hospital
