error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,0,3,0,1,1,,-0.26551385964218677
1,1,3,0,1,1,,0.4928848935687711
2,2,3,0,1,1,,-1.275169306326259
3,3,3,0,1,1,,-1.3452292743829224
4,4,3,0,1,1,,-1.3285883883943965
5,5,3,0,1,1,,0.7280821843638967
6,6,3,0,1,1,,-0.5600948035406057
7,7,3,0,1,1,,0.278738954728852
8,8,3,0,1,1,,-0.3698422906204495
9,9,3,0,1,1,,0.504735512311371
10,10,3,0,1,1,,-1.310158289155646
11,11,3,0,1,1,,-1.270593439372963
12,12,3,0,1,1,,0.21133266770256717
13,13,3,0,1,1,,-1.3113385019046864
14,15,3,0,1,1,,0.6641175937598446
15,16,3,0,1,1,,0.5969034081935354
16,17,3,0,1,1,,-0.35772206665228695
17,18,3,0,1,1,,0.27564596752095116
18,18,5,0,3,3,,-1.7741304323207534
19,19,3,0,1,1,,-0.5671579874819901
20,20,3,0,1,1,,-0.5698935847127707
21,23,3,0,1,1,,-0.32718516202277337
22,40,3,0,1,1,,1.4980730570291545
23,41,3,0,1,1,,-0.6428434555391302
24,44,3,0,1,1,,-0.5589996604641017
25,45,3,0,1,1,,-1.0702409034702975
26,46,3,0,1,1,,-0.6767923532641618
27,47,3,0,1,1,,-0.6293650246667827
28,48,3,0,1,1,,-1.0733218426262934
29,50,3,0,1,1,,-0.36142711224022794
30,52,3,0,1,1,,-0.6216689585379274
31,61,3,0,1,1,,-0.3106373048339685
32,61,6,0,3,3,,1.508945912850809
33,79,3,0,1,1,,0.9015114040265171
34,90,3,0,1,1,,-0.6987731704885882
35,91,3,0,1,1,,-0.03345064974646317
36,92,3,0,1,1,,-0.030867468927443437
37,93,3,0,1,1,,0.38528181247571913
38,94,3,0,1,1,,0.1985453932380189
39,96,3,0,1,1,,-0.1412722710312102
40,97,3,0,1,1,,-0.20675807826879192
41,98,3,0,1,1,,0.38646640494874096
42,99,3,0,1,1,,0.8030326264787535
43,100,3,0,1,1,,0.8781603524435452
44,101,3,0,1,1,,-1.355523270923852
45,102,3,0,1,1,,1.5497027383271602
46,103,3,0,1,1,,-1.738359088546475
47,104,3,0,1,1,,0.02044419643693565
48,119,3,0,1,1,,0.5900880625986178
49,120,3,0,1,1,,0.3476250814009507
50,121,3,0,1,1,,0.32975641736166544
51,122,3,0,1,1,,0.08368706559791873
52,123,3,0,1,1,,0.08442067968464195
53,124,3,0,1,1,,0.6610032299867757
54,125,3,0,1,1,,-0.35011289885083513
55,126,3,0,1,1,,0.6425326050352079
56,127,3,0,1,1,,-0.29952633043893084
57,133,3,0,1,1,,-0.4972857475229324
