error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,21,3,0,2,2,,
1,29,2,0,1,1,,0.5245319547760228
2,37,2,0,1,1,,0.5761772247110329
3,66,3,0,2,2,,
4,75,3,0,2,2,,
5,134,3,0,2,2,,
6,159,2,0,1,1,,0.3954187799384973
7,184,3,0,2,2,,
8,186,3,0,2,2,,
9,203,3,0,2,2,,
10,245,2,0,1,1,,1.2217430988986606
11,304,2,0,1,1,,-1.5412788426243855
12,365,3,0,2,2,,
13,413,2,0,1,1,,1.06680728909363
14,448,2,0,2,2,,
15,480,2,0,1,1,,0.0339018903934258
16,495,2,0,1,1,,-0.7407771586317273
17,544,2,0,1,1,,-0.25014709424913034
18,584,3,0,1,1,,0.05541639248634247
19,588,2,0,1,1,,0.16301506523095133
20,622,3,0,1,1,,-1.5221325028081802
21,623,2,0,1,1,,-1.0764714132092936
22,667,3,0,1,1,,1.4669075093288102
23,698,2,0,1,1,,-1.2830524929493345
24,768,3,0,1,1,,-0.1659939787830642
25,785,3,0,1,1,,-1.1623406494953943
26,798,3,0,1,1,,6.379966899079426e-05
27,803,2,0,1,1,,-0.32761499915164566
28,807,3,0,1,1,,-1.4667799099908285
29,808,2,0,1,1,,1.4541468136062066
30,863,2,0,1,1,,-0.1468565543791099
31,872,2,0,1,1,,-0.9473582383717681
32,941,2,0,1,1,,1.0151620191586197
33,1022,2,0,1,1,,1.6865505283137525
34,1074,3,0,1,1,,1.4669075093288102
35,1134,3,0,1,1,,-0.9132539818173118
36,1139,3,0,1,1,,0.41520824579912835
37,1234,3,0,1,1,,1.0240867667899967
38,1239,2,0,1,1,,-0.06938864947659461
39,1289,2,0,1,1,,1.2217430988986606
40,1292,3,0,1,1,,-1.3007221315387736
41,1299,3,0,1,1,,-1.6328376884428835
42,1338,3,0,1,1,,-0.8025487961826084
43,1358,2,0,1,1,,-0.405082904054161
44,1365,3,0,1,1,,0.8580289883379417
45,1366,3,0,1,1,,1.660641584189541
46,1385,2,0,1,1,,-0.7407771586317273
47,1442,2,0,1,1,,1.1959204639311554
48,1470,2,0,1,1,,-0.04356601450908951
49,1493,2,0,1,1,,-0.32761499915164566
50,1516,3,0,1,1,,-0.4427569428698226
51,1654,2,0,1,1,,1.325033638768681
52,1669,3,0,1,1,,0.11076898530369414
53,1777,2,0,1,1,,0.0339018903934258
54,1785,3,0,1,1,,1.300849730876755
55,1813,2,0,1,1,,1.06680728909363
56,1867,2,0,1,1,,1.1959204639311554
57,1886,3,0,1,1,,-0.9132539818173118
58,1974,2,0,1,1,,-1.5412788426243855
59,2014,2,0,1,1,,-1.179761953079314
60,2105,3,0,1,1,,-1.4114273171734768
61,2109,2,0,1,1,,-1.2830524929493345
62,2122,3,0,1,1,,-0.4427569428698226
63,2154,3,0,1,1,,-0.33205175723511926
64,2180,3,0,1,1,,1.5499363985548376
65,2195,2,0,1,1,,-0.25014709424913034
66,57,3,1,3,3,0.9410578775639692,0.9133815811552933
67,63,3,1,3,3,-1.2730458351300977,-1.3007221315387736
68,84,2,1,3,3,0.08554716032843601,-0.19850182431412014
69,95,2,1,3,3,0.31795087503598196,0.24048297013346664
70,133,3,1,3,3,1.0794393596073484,1.0517630631986725
71,168,4,1,3,3,1.8470061108606162,-1.6644221406610282
72,189,2,1,3,3,1.9189542430212985,0.24048297013346664
73,204,3,1,3,3,-0.11064138596571255,-0.13831768237438838
74,212,3,1,3,3,-1.217693242312746,-1.3283984279474492
75,232,5,1,3,3,1.9054848165000517,0.6509116453114432
76,249,2,1,3,3,-1.3088751279168396,-1.0248261432742833
77,269,2,1,3,3,1.583259988443732,1.6349052583787422
78,277,2,1,3,3,0.1371924302634462,0.24048297013346664
79,286,3,1,3,3,1.9374045482762994,-0.27669916441776754
80,286,5,1,3,3,1.0801077301917565,1.0470926467394248
81,305,4,1,0,0,-1.6991887570127275,
82,310,3,1,3,3,1.6052889913721893,1.4945838057374858
83,361,3,1,3,3,1.8820519554589477,-0.7471962033652568
84,361,5,1,3,3,0.15568539352646604,0.22171556043112967
85,364,2,1,3,3,0.18883770019845642,0.24048297013346664
86,392,3,1,3,3,-1.6051613920342076,-1.6328376884428835
87,398,2,1,3,3,-1.153939318111809,-1.179761953079314
88,422,2,1,3,3,-0.37926026908665583,-0.405082904054161
89,425,5,1,3,3,1.7734244826907246,-0.04240510718752478
90,453,2,1,3,3,0.21466033516596153,0.7052903995485585
91,461,2,1,3,3,-0.921535603404263,-0.9473582383717681
92,520,3,1,3,3,1.3838786201027826,1.3562023236941068
93,524,4,1,3,3,1.7774728781572173,1.4993399473436217
94,539,2,1,3,3,1.9705995129563085,1.557437353476227
95,545,2,1,3,3,1.8673089730862882,-0.12103391941160481
96,548,2,1,3,3,0.7052903995485585,0.1371924302634462
97,558,3,1,3,3,0.7196475062945625,-0.27669916441776754
98,558,5,1,0,0,1.674379232333729,
99,565,4,1,3,3,1.0821405511232283,-1.6296555243093287
100,577,3,1,3,3,1.8543756590502718,-0.9132539818173118
101,583,2,1,3,3,-0.7149545236642222,-0.7407771586317273
102,619,2,1,3,3,-0.8182450635342426,-0.8698903334692528
103,631,3,1,3,3,-0.8302250925912843,-0.9686065746346635
104,633,2,1,3,3,0.11136979529594111,0.24048297013346664
105,640,2,1,3,3,1.4799694485737116,1.4541468136062066
106,657,3,1,3,3,-0.2213465716004159,0.05541639248634247
