error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,0,3,0,1,1,,0.0
1,0,4,0,1,1,,0.0
2,0,15,0,0,0,,
3,0,16,0,0,0,,
4,1,3,0,1,1,,0.0
5,1,4,0,1,1,,0.0
6,1,15,0,0,0,,
7,1,16,0,0,0,,
8,2,3,0,0,0,,
9,2,4,0,0,0,,
10,2,15,0,0,0,,
11,2,16,0,0,0,,
12,3,3,0,0,0,,
13,3,4,0,0,0,,
14,3,15,0,0,0,,
15,3,16,0,0,0,,
16,4,3,0,0,0,,
17,4,4,0,0,0,,
18,4,15,0,0,0,,
19,4,16,0,0,0,,
20,5,3,0,0,0,,
21,5,4,0,0,0,,
22,5,15,0,0,0,,
23,5,16,0,0,0,,
24,6,3,0,0,0,,
25,6,4,0,0,0,,
26,6,15,0,0,0,,
27,6,16,0,0,0,,
28,7,3,0,0,0,,
29,7,4,0,0,0,,
30,8,3,0,0,0,,
31,8,4,0,0,0,,
32,9,3,0,0,0,,
33,9,4,0,0,0,,
34,10,3,0,0,0,,
35,10,4,0,0,0,,
36,11,3,0,0,0,,
37,11,4,0,0,0,,
38,12,3,0,0,0,,
39,12,4,0,0,0,,
40,12,15,0,0,0,,
41,13,3,0,0,0,,
42,13,4,0,0,0,,
43,13,15,0,0,0,,
44,14,3,0,0,0,,
45,14,4,0,0,0,,
46,15,3,0,0,0,,
47,15,4,0,0,0,,
48,16,3,0,0,0,,
49,16,4,0,0,0,,
50,17,3,0,0,0,,
51,17,4,0,0,0,,
52,18,3,0,0,0,,
53,18,4,0,0,0,,
54,19,3,0,0,0,,
55,19,4,0,0,0,,
56,20,3,0,0,0,,
57,20,4,0,0,0,,
58,21,3,0,0,0,,
59,21,4,0,0,0,,
60,22,3,0,0,0,,
61,22,4,0,0,0,,
62,23,3,0,0,0,,
63,23,4,0,0,0,,
64,23,15,0,0,0,,
65,24,3,0,0,0,,
66,24,4,0,0,0,,
67,25,3,0,0,0,,
68,25,4,0,0,0,,
69,26,3,0,0,0,,
70,26,4,0,0,0,,
71,27,3,0,0,0,,
72,27,4,0,0,0,,
73,28,3,0,0,0,,
74,28,4,0,0,0,,
75,29,3,0,0,0,,
76,29,4,0,0,0,,
77,30,3,0,0,0,,
78,30,4,0,0,0,,
79,31,3,0,0,0,,
80,31,4,0,0,0,,
81,32,3,0,0,0,,
82,32,4,0,0,0,,
83,33,3,0,0,0,,
84,33,4,0,0,0,,
85,34,3,0,0,0,,
86,34,4,0,0,0,,
87,35,3,0,0,0,,
88,35,4,0,0,0,,
89,36,3,0,0,0,,
90,36,4,0,0,0,,
91,37,3,0,0,0,,
92,37,4,0,0,0,,
93,38,3,0,0,0,,
94,38,4,0,0,0,,
95,39,3,0,0,0,,
96,39,4,0,0,0,,
97,40,3,0,0,0,,
98,40,4,0,0,0,,
99,41,3,0,0,0,,
100,41,4,0,0,0,,
101,42,3,0,0,0,,
102,42,4,0,0,0,,
103,43,3,0,0,0,,
104,43,4,0,0,0,,
105,44,3,0,0,0,,
106,44,4,0,0,0,,
107,45,3,0,0,0,,
108,45,4,0,0,0,,
109,46,3,0,0,0,,
110,46,4,0,0,0,,
111,46,15,0,0,0,,
112,47,3,0,0,0,,
113,47,4,0,0,0,,
114,48,3,0,0,0,,
115,48,4,0,0,0,,
116,48,15,0,0,0,,
117,49,3,0,0,0,,
118,49,4,0,0,0,,
119,49,15,0,0,0,,
120,50,3,0,0,0,,
121,50,4,0,0,0,,
122,51,3,0,0,0,,
123,51,4,0,0,0,,
124,52,3,0,0,0,,
125,52,4,0,0,0,,
126,53,3,0,0,0,,
127,53,4,0,0,0,,
128,54,3,0,0,0,,
129,54,4,0,0,0,,
130,55,3,0,0,0,,
131,55,4,0,0,0,,
132,56,3,0,0,0,,
133,56,4,0,0,0,,
134,57,1,0,0,0,,
135,57,3,0,0,0,,
136,57,4,0,0,0,,
137,58,3,0,0,0,,
138,58,4,0,0,0,,
139,59,3,0,0,0,,
140,59,4,0,0,0,,
141,60,3,0,0,0,,
142,60,4,0,0,0,,
143,61,3,0,0,0,,
144,61,4,0,0,0,,
145,62,3,0,0,0,,
146,62,4,0,0,0,,
147,63,3,0,0,0,,
148,63,4,0,0,0,,
149,64,3,0,0,0,,
150,64,4,0,0,0,,
151,64,15,0,0,0,,
152,65,3,0,0,0,,
153,65,4,0,0,0,,
154,66,3,0,0,0,,
155,66,4,0,0,0,,
156,67,3,0,0,0,,
157,67,4,0,0,0,,
158,68,3,0,0,0,,
159,68,4,0,0,0,,
160,69,3,0,0,0,,
161,69,4,0,0,0,,
162,70,3,0,0,0,,
