row_idx,row_pos,column,action,source,value
5,4,act_dep_time,delete_as_uniclean_repair,cached_uniclean,12:41 PM
39,36,sched_dep_time,repair_value,cached_uniclean,02:35 PM
118,103,act_dep_time,repair_value,cached_uniclean,08:51 AM
153,133,sched_dep_time,repair_value,cached_uniclean,06:40 AM
163,143,sched_dep_time,repair_value,cached_uniclean,12:30 AM
175,154,act_dep_time,delete_as_uniclean_repair,cached_uniclean,12:12 PM
187,165,sched_dep_time,repair_value,cached_uniclean,12:00 AM
192,170,act_dep_time,repair_value,cached_uniclean,03:36 PM
216,191,act_dep_time,repair_value,cached_uniclean,08:51 AM
277,246,act_dep_time,repair_value,cached_uniclean,08:04 AM
280,248,sched_dep_time,repair_value,cached_uniclean,09:05 AM
324,289,sched_dep_time,repair_value,cached_uniclean,09:05 AM
342,305,sched_dep_time,repair_value,cached_uniclean,08:41 AM
349,311,sched_dep_time,repair_value,cached_uniclean,06:00 AM
350,312,sched_dep_time,repair_value,cached_uniclean,12:30 AM
401,357,sched_dep_time,repair_value,cached_uniclean,04:25 PM
406,361,sched_dep_time,repair_value,cached_uniclean,08:29 AM
412,366,act_dep_time,replace_nearby,cached_uniclean,01:32 PM
417,371,act_dep_time,repair_value,cached_uniclean,09:16 AM
418,372,act_dep_time,repair_value,cached_uniclean,02:44 PM
420,374,sched_dep_time,repair_value,cached_uniclean,07:15 AM
444,397,act_dep_time,repair_value,cached_uniclean,12:11 PM
516,462,act_dep_time,repair_value,cached_uniclean,02:44 PM
579,521,sched_dep_time,repair_value,cached_uniclean,07:15 AM
584,526,sched_dep_time,replace_nearby,cached_uniclean,01:55 PM
585,527,sched_dep_time,replace_nearby,cached_uniclean,09:15 AM
596,536,sched_dep_time,replace_nearby,cached_uniclean,01:33 PM
596,536,act_dep_time,replace_nearby,cached_uniclean,01:31 PM
601,541,act_dep_time,repair_value,cached_uniclean,08:25 PM
616,554,act_dep_time,repair_value,cached_uniclean,07:22 AM
631,567,sched_dep_time,repair_value,cached_uniclean,07:00 PM
713,645,sched_dep_time,replace_nearby,cached_uniclean,09:05 AM
743,673,sched_dep_time,repair_value,cached_uniclean,04:15 PM
760,687,act_dep_time,repair_value,cached_uniclean,06:55 PM
788,712,act_dep_time,repair_value,cached_uniclean,07:31 AM
789,713,act_dep_time,replace_nearby,cached_uniclean,10:54 AM
870,787,sched_dep_time,replace_nearby,cached_uniclean,12:15 PM
902,814,act_dep_time,replace_nearby,cached_uniclean,11:52 AM
910,822,act_dep_time,repair_value,cached_uniclean,07:39 AM
981,885,sched_dep_time,replace_nearby,cached_uniclean,05:25 PM
1003,906,act_dep_time,repair_value,cached_uniclean,07:25 AM
1008,911,sched_dep_time,replace_nearby,cached_uniclean,06:00 AM
1066,964,sched_dep_time,replace_nearby,cached_uniclean,07:10 AM
1093,987,sched_dep_time,replace_nearby,cached_uniclean,08:05 AM
1108,999,sched_dep_time,replace_nearby,cached_uniclean,05:25 PM
1119,1009,act_dep_time,replace_nearby,cached_uniclean,06:56 AM
1184,1066,act_dep_time,replace_nearby,cached_uniclean,10:18 AM
1195,1075,sched_dep_time,replace_nearby,cached_uniclean,09:15 AM
1276,1142,act_dep_time,repair_value,cached_uniclean,07:39 AM
1284,1150,sched_dep_time,replace_nearby,cached_uniclean,12:15 PM
1306,1171,sched_dep_time,replace_nearby,cached_uniclean,07:15 AM
1306,1171,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
1321,1186,act_dep_time,replace_nearby,cached_uniclean,06:10 AM
1348,1212,sched_dep_time,replace_nearby,cached_uniclean,11:50 AM
1365,1226,act_dep_time,replace_nearby,cached_uniclean,03:36 PM
1418,1276,sched_dep_time,replace_nearby,cached_uniclean,06:45 AM
1430,1287,sched_dep_time,replace_nearby,cached_uniclean,06:00 AM
1464,1320,sched_dep_time,replace_nearby,cached_uniclean,08:35 AM
1484,1340,act_dep_time,replace_nearby,cached_uniclean,08:51 AM
1532,1383,sched_dep_time,replace_nearby,cached_uniclean,06:45 PM
1605,1451,sched_dep_time,replace_nearby,cached_uniclean,12:30 PM
1626,1466,sched_dep_time,replace_nearby,cached_uniclean,11:08 PM
1630,1470,sched_dep_time,replace_nearby,cached_uniclean,12:10 PM
1652,1491,act_dep_time,replace_nearby,cached_uniclean,11:40 AM
1672,1509,act_dep_time,replace_nearby,cached_uniclean,10:10 AM
1673,1510,sched_dep_time,replace_nearby,cached_uniclean,11:50 AM
1723,1554,sched_dep_time,replace_nearby,cached_uniclean,11:55 AM
1730,1561,act_dep_time,replace_nearby,cached_uniclean,03:27 PM
1739,1570,act_dep_time,replace_nearby,cached_uniclean,02:10 PM
1757,1586,sched_dep_time,replace_nearby,cached_uniclean,06:00 AM
1762,1591,act_dep_time,replace_nearby,cached_uniclean,08:29 AM
1777,1604,sched_dep_time,replace_nearby,cached_uniclean,07:00 AM
1844,1665,act_dep_time,replace_nearby,cached_uniclean,08:56 AM
1858,1678,act_dep_time,replace_nearby,cached_uniclean,07:31 AM
1861,1680,act_dep_time,replace_nearby,cached_uniclean,06:54 AM
1861,1680,act_arr_time,replace_nearby,cached_uniclean,09:28 AM
1866,1685,act_dep_time,replace_nearby,cached_uniclean,06:30 PM
1970,1777,sched_dep_time,replace_nearby,cached_uniclean,04:15 PM
2003,1805,act_dep_time,replace_nearby,cached_uniclean,04:15 PM
2028,1827,sched_dep_time,replace_nearby,cached_uniclean,08:55 AM
2073,1865,act_dep_time,replace_nearby,cached_uniclean,08:00 AM
2078,1869,act_dep_time,replace_nearby,cached_uniclean,11:30 AM
2160,1940,act_dep_time,replace_nearby,cached_uniclean,08:42 AM
2163,1943,act_dep_time,replace_nearby,cached_uniclean,03:27 PM
2184,1963,sched_dep_time,replace_nearby,cached_uniclean,06:00 AM
2209,1985,sched_dep_time,replace_nearby,cached_uniclean,08:00 PM
2252,2023,act_dep_time,replace_nearby,cached_uniclean,03:58 PM
2285,2056,act_dep_time,replace_nearby,cached_uniclean,03:36 PM
2289,2059,act_dep_time,replace_nearby,cached_uniclean,12:11 PM
2295,2065,sched_dep_time,replace_nearby,cached_uniclean,03:50 PM
2340,2107,act_dep_time,replace_nearby,cached_uniclean,02:04 PM
54,48,act_dep_time,replace_nearby,cached_uniclean,08:29 AM
58,52,act_dep_time,replace_nearby,cached_uniclean,11:32 AM
73,65,sched_dep_time,replace_nearby,cached_uniclean,08:05 AM
79,70,sched_dep_time,replace_nearby,cached_uniclean,06:00 AM
99,87,sched_dep_time,replace_nearby,cached_uniclean,09:15 AM
134,119,act_dep_time,repair_value,cached_uniclean,12:10 PM
145,126,act_dep_time,repair_value,cached_uniclean,10:54 AM
170,149,sched_dep_time,replace_nearby,cached_uniclean,04:15 PM
184,162,sched_dep_time,replace_nearby,cached_uniclean,12:30 PM
211,187,sched_dep_time,replace_nearby,cached_uniclean,11:55 PM
226,199,act_dep_time,repair_value,cached_uniclean,02:55 PM
231,204,sched_dep_time,replace_nearby,cached_uniclean,07:15 AM
239,211,sched_dep_time,replace_nearby,cached_uniclean,11:25 AM
265,235,sched_dep_time,replace_nearby,cached_uniclean,09:45 AM
270,239,sched_dep_time,replace_nearby,cached_uniclean,11:50 AM
275,244,act_dep_time,replace_nearby,cached_uniclean,10:55 AM
306,272,sched_dep_time,replace_nearby,cached_uniclean,06:59 AM
306,272,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
306,272,act_arr_time,replace_nearby,cached_uniclean,10:04 AM
395,351,act_dep_time,replace_nearby,cached_uniclean,07:05 AM
425,379,sched_dep_time,replace_nearby,cached_uniclean,08:35 AM
436,389,act_dep_time,replace_nearby,cached_uniclean,07:39 AM
471,420,sched_dep_time,replace_nearby,cached_uniclean,12:30 PM
488,435,sched_dep_time,replace_nearby,cached_uniclean,04:55 PM
491,438,sched_dep_time,replace_nearby,cached_uniclean,08:00 PM
491,438,act_dep_time,replace_nearby,cached_uniclean,08:23 PM
491,438,act_arr_time,replace_nearby,cached_uniclean,09:53 PM
531,476,sched_dep_time,replace_nearby,cached_uniclean,11:55 AM
575,517,act_dep_time,replace_nearby,cached_uniclean,11:52 AM
604,543,sched_dep_time,replace_nearby,cached_uniclean,08:35 AM
622,558,act_dep_time,replace_nearby,cached_uniclean,04:12 PM
656,591,sched_dep_time,replace_nearby,cached_uniclean,06:00 AM
701,633,act_arr_time,delete_as_uniclean_repair,cached_uniclean,06:40 PM
702,634,sched_dep_time,replace_nearby,cached_uniclean,01:45 PM
726,656,sched_dep_time,replace_nearby,cached_uniclean,04:00 PM
734,664,act_dep_time,replace_nearby,cached_uniclean,08:42 AM
765,690,act_dep_time,replace_nearby,cached_uniclean,05:08 PM
775,699,sched_dep_time,replace_nearby,cached_uniclean,06:59 AM
775,699,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
775,699,act_arr_time,replace_nearby,cached_uniclean,10:04 AM
811,733,sched_dep_time,replace_nearby,cached_uniclean,09:15 AM
846,766,sched_arr_time,replace_nearby,cached_uniclean,02:00 PM
937,846,sched_dep_time,replace_nearby,cached_uniclean,08:00 PM
937,846,act_dep_time,replace_nearby,cached_uniclean,08:23 PM
956,864,act_dep_time,replace_nearby,cached_uniclean,02:55 PM
995,898,act_dep_time,replace_nearby,cached_uniclean,06:30 PM
1032,935,sched_dep_time,replace_nearby,cached_uniclean,08:00 PM
1032,935,act_dep_time,replace_nearby,cached_uniclean,08:23 PM
1046,946,act_arr_time,delete_as_uniclean_repair,cached_uniclean,08:45 AM
1086,980,sched_arr_time,replace_nearby,cached_uniclean,01:16 PM
1088,982,sched_dep_time,replace_nearby,cached_uniclean,08:15 AM
1096,989,sched_arr_time,replace_nearby,cached_uniclean,01:17 PM
1116,1006,sched_dep_time,replace_nearby,cached_uniclean,07:15 PM
1118,1008,sched_arr_time,replace_nearby,cached_uniclean,12:18 PM
1124,1013,sched_dep_time,replace_nearby,cached_uniclean,08:00 PM
1124,1013,act_dep_time,replace_nearby,cached_uniclean,08:23 PM
1155,1038,sched_dep_time,replace_nearby,cached_uniclean,01:05 PM
1165,1048,sched_dep_time,delete_as_uniclean_repair,cached_uniclean,10:40 AM
1165,1048,act_arr_time,delete_as_uniclean_repair,cached_uniclean,12:50 PM
1180,1062,act_dep_time,replace_nearby,cached_uniclean,05:22 PM
1196,1076,sched_dep_time,replace_nearby,cached_uniclean,08:00 PM
1196,1076,act_dep_time,replace_nearby,cached_uniclean,08:23 PM
1206,1084,act_dep_time,replace_nearby,cached_uniclean,05:30 PM
1207,1085,act_dep_time,replace_nearby,cached_uniclean,11:15 AM
1223,1096,sched_dep_time,replace_nearby,cached_uniclean,07:10 AM
1240,1112,act_dep_time,replace_nearby,cached_uniclean,10:10 AM
1245,1117,act_dep_time,replace_nearby,cached_uniclean,02:48 PM
1255,1125,act_dep_time,replace_nearby,cached_uniclean,02:04 PM
1279,1145,sched_dep_time,replace_nearby,cached_uniclean,08:00 PM
1279,1145,act_dep_time,replace_nearby,cached_uniclean,08:23 PM
1290,1156,sched_dep_time,replace_nearby,cached_uniclean,06:59 AM
1290,1156,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
1290,1156,act_arr_time,replace_nearby,cached_uniclean,10:04 AM
1315,1180,sched_dep_time,replace_nearby,cached_uniclean,11:35 AM
1351,1214,act_dep_time,replace_nearby,cached_uniclean,11:30 AM
1353,1216,sched_dep_time,replace_nearby,cached_uniclean,08:40 AM
1370,1231,act_dep_time,replace_nearby,cached_uniclean,02:10 PM
1374,1234,act_arr_time,delete_as_uniclean_repair,cached_uniclean,07:55 PM
1377,1237,sched_dep_time,replace_nearby,cached_uniclean,08:00 PM
1377,1237,act_dep_time,replace_nearby,cached_uniclean,08:23 PM
1384,1243,sched_dep_time,replace_nearby,cached_uniclean,11:55 PM
1388,1247,sched_dep_time,replace_nearby,cached_uniclean,06:59 AM
1388,1247,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
1388,1247,act_arr_time,replace_nearby,cached_uniclean,10:04 AM
1413,1271,act_dep_time,replace_nearby,cached_uniclean,11:52 AM
1423,1281,act_dep_time,replace_nearby,cached_uniclean,12:12 PM
1439,1296,sched_arr_time,replace_nearby,cached_uniclean,01:16 PM
1456,1312,act_dep_time,replace_nearby,cached_uniclean,01:31 PM
1472,1328,act_dep_time,replace_nearby,cached_uniclean,11:05 AM
1509,1361,act_arr_time,delete_as_uniclean_repair,cached_uniclean,07:10 PM
1543,1393,sched_dep_time,replace_nearby,cached_uniclean,08:00 PM
1543,1393,act_dep_time,replace_nearby,cached_uniclean,08:23 PM
1554,1404,sched_dep_time,replace_nearby,cached_uniclean,06:59 AM
1554,1404,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
1554,1404,act_arr_time,replace_nearby,cached_uniclean,10:04 AM
1582,1431,act_arr_time,delete_as_uniclean_repair,cached_uniclean,12:50 PM
1615,1457,sched_dep_time,replace_nearby,cached_uniclean,08:00 PM
1615,1457,act_dep_time,replace_nearby,cached_uniclean,08:23 PM
1635,1475,act_dep_time,delete_as_uniclean_repair,cached_uniclean,04:12 PM
1643,1482,sched_dep_time,replace_nearby,cached_uniclean,08:00 PM
1643,1482,act_dep_time,replace_nearby,cached_uniclean,08:23 PM
1647,1486,act_dep_time,replace_nearby,cached_uniclean,08:04 AM
1659,1497,act_dep_time,replace_nearby,cached_uniclean,08:56 AM
1674,1511,sched_arr_time,delete_as_uniclean_repair,cached_uniclean,01:17 PM
1686,1523,act_dep_time,delete_as_uniclean_repair,cached_uniclean,05:22 PM
1702,1537,sched_dep_time,replace_nearby,cached_uniclean,08:00 PM
1702,1537,act_dep_time,replace_nearby,cached_uniclean,08:23 PM
1795,1622,act_dep_time,delete_as_uniclean_repair,cached_uniclean,03:11 AM
1800,1627,sched_dep_time,replace_nearby,cached_uniclean,03:35 PM
1801,1628,act_dep_time,delete_as_uniclean_repair,cached_uniclean,07:21 AM
1806,1632,act_arr_time,replace_nearby,cached_uniclean,12:09 PM
1812,1636,sched_dep_time,replace_nearby,cached_uniclean,08:00 PM
1812,1636,act_dep_time,replace_nearby,cached_uniclean,08:23 PM
1839,1660,sched_dep_time,delete_as_uniclean_repair,cached_uniclean,07:15 AM
1868,1687,sched_dep_time,delete_as_uniclean_repair,cached_uniclean,11:25 AM
1913,1727,sched_dep_time,delete_as_uniclean_repair,cached_uniclean,08:00 PM
1913,1727,act_dep_time,delete_as_uniclean_repair,cached_uniclean,08:23 PM
1940,1749,act_dep_time,delete_as_uniclean_repair,cached_uniclean,07:49 AM
1942,1751,act_dep_time,delete_as_uniclean_repair,cached_uniclean,03:36 PM
2004,1806,sched_dep_time,delete_as_uniclean_repair,cached_uniclean,08:00 PM
2004,1806,act_dep_time,delete_as_uniclean_repair,cached_uniclean,08:23 PM
2007,1809,sched_dep_time,delete_as_uniclean_repair,cached_uniclean,10:40 AM
2012,1813,sched_dep_time,delete_as_uniclean_repair,cached_uniclean,04:25 PM
2048,1846,act_dep_time,delete_as_uniclean_repair,cached_uniclean,06:10 AM
2087,1877,sched_dep_time,delete_as_uniclean_repair,cached_uniclean,12:00 AM
2089,1879,act_dep_time,delete_as_uniclean_repair,cached_uniclean,08:25 PM
2097,1886,act_dep_time,delete_as_uniclean_repair,cached_uniclean,02:10 PM
2102,1889,act_dep_time,delete_as_uniclean_repair,cached_uniclean,04:28 PM
2104,1890,sched_dep_time,delete_as_uniclean_repair,cached_uniclean,08:00 PM
2104,1890,act_dep_time,delete_as_uniclean_repair,cached_uniclean,08:23 PM
2171,1951,sched_arr_time,delete_as_uniclean_repair,cached_uniclean,01:16 PM
2193,1971,act_dep_time,delete_as_uniclean_repair,cached_uniclean,05:22 PM
2212,1988,sched_dep_time,delete_as_uniclean_repair,cached_uniclean,10:40 AM
2257,2028,sched_dep_time,delete_as_uniclean_repair,cached_uniclean,06:40 AM
2268,2039,sched_arr_time,replace_nearby,cached_uniclean,01:17 PM
2307,2076,sched_dep_time,delete_as_uniclean_repair,cached_uniclean,05:30 PM
2338,2105,act_dep_time,delete_as_uniclean_repair,cached_uniclean,10:18 AM
2352,2118,act_dep_time,delete_as_uniclean_repair,cached_uniclean,07:30 AM
2354,2120,act_dep_time,delete_as_uniclean_repair,cached_uniclean,08:23 PM
2357,2123,act_dep_time,delete_as_uniclean_repair,cached_uniclean,04:25 PM
2360,2125,sched_dep_time,delete_as_uniclean_repair,cached_uniclean,06:59 AM
2360,2125,act_dep_time,delete_as_uniclean_repair,cached_uniclean,07:22 AM
2360,2125,act_arr_time,delete_as_uniclean_repair,cached_uniclean,10:04 AM
