row_idx,row_pos,column,action,source,value
2,1,article_jvolumn,delete_as_uniclean_repair,cached_uniclean,-1
2,1,article_jissue,delete_as_uniclean_repair,cached_uniclean,-1
2,1,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,2/15/04
4,3,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/13/01
6,5,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/9/01
8,7,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/1/07
8,7,author_list,delete_as_uniclean_repair,cached_uniclean,{St_ber FMutz NWrigge HPutensen CZinserling JZech SVon Spiegel T}
9,8,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/11/01
15,11,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/11/01
17,13,article_jissue,delete_as_uniclean_repair,cached_uniclean,-1
17,13,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/12/01
18,14,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/5/01
19,15,journal_issn,delete_as_uniclean_repair,cached_uniclean,68-Jan
22,18,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/11/01
30,25,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/9/01
32,27,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/7/09
34,29,article_jissue,delete_as_uniclean_repair,cached_uniclean,-1
48,38,article_jissue,delete_as_uniclean_repair,cached_uniclean,-1
48,38,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/13/01
56,44,article_jissue,delete_as_uniclean_repair,cached_uniclean,-1
56,44,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,4/14/12
58,46,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/12/01
63,50,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/11/01
65,51,article_jissue,delete_as_uniclean_repair,cached_uniclean,-1
65,51,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/9/01
66,52,article_jissue,delete_as_uniclean_repair,cached_uniclean,-1
66,52,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/8/01
75,59,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/3/07
76,60,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/13/01
76,60,article_pagination,delete_as_uniclean_repair,cached_uniclean,Aug-17
88,67,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/12/01
92,70,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/10/01
92,70,article_pagination,delete_as_uniclean_repair,cached_uniclean,Jul-93
94,72,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/11/01
102,76,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/14/01
102,76,author_list,delete_as_uniclean_repair,cached_uniclean,{M. Tercedor SnchezJ.A. Prieto Velasco}
103,77,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/15/01
108,81,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/12/01
110,83,article_jvolumn,delete_as_uniclean_repair,cached_uniclean,-1
112,85,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/13/01
113,86,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/7/01
121,89,journal_issn,delete_as_uniclean_repair,cached_uniclean,22-Mar
123,91,article_jissue,delete_as_uniclean_repair,cached_uniclean,-1
123,91,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/13/01
132,96,journal_issn,delete_as_uniclean_repair,cached_uniclean,37-Feb
132,96,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/3/06
140,99,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/14/01
141,100,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/11/01
142,101,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/9/01
146,104,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/12/01
158,113,article_jissue,delete_as_uniclean_repair,cached_uniclean,-1
158,113,article_jcreated_at,delete_as_uniclean_repair,cached_uniclean,1/13/12
159,114,journal_title,delete_as_uniclean_repair,cached_uniclean,Paliativn_ Schanzova osteotomie pi nereponibiln_ luxaci kyeln_ho kloubu u pacient s dtskou mozkovou obrnou v adolescentn_m vu
