idx,col,error_type,estimated_value,current_dirty_value
5,1,0,0.9948745780278404,
5,2,0,0.3346874326955829,
5,3,0,0.5716413202218785,
7,2,0,-1.8866196706077092,
7,3,0,-0.46129685684842237,
8,2,0,-0.5628103868208988,
11,1,0,0.24776294710820373,
11,2,0,-0.4281857138934265,
11,3,0,0.5555016612051551,
12,2,0,-1.0339967420670517,
14,2,0,-1.29202736517804,
15,2,0,-0.8208410099318872,
18,1,0,-1.0022122815458039,
18,2,0,-0.7535286734681511,
18,3,0,-1.0907435585006369,
23,2,0,0.6824678377582195,
23,3,0,0.02289291365328119,
25,2,0,-1.29202736517804,
27,2,0,-0.5403729413329867,
28,1,0,-1.828345334966556,
28,2,0,-1.8866196706077092,
28,3,0,-0.46129685684842237,
29,2,0,-1.740776274936281,
38,2,0,-1.29202736517804,
40,1,0,-0.31975454176344337,
40,2,0,-0.22624870450221812,
40,3,0,0.05517223168672809,
46,1,0,-1.3542167999598633,
46,2,0,-1.29202736517804,
46,3,0,-1.558793669985617,
50,2,0,-0.0018742496230977207,
51,2,0,0.05421936409668238,
55,2,0,-1.9651507298154014,
59,2,0,-0.8993720691395793,
60,1,0,0.3052330725635604,
60,2,0,0.30103126446371486,
60,3,0,-1.7282600896612133,
61,3,0,-1.2602099781762333,
67,1,0,-0.9375583904085275,
67,2,0,-1.8193073341439732,
67,3,0,1.8547442120513928,
72,2,0,-0.24868614999013017,
76,1,0,1.0236096407555189,
76,2,0,2.073589458008766,
77,1,0,0.9948745780278404,
77,2,0,2.017495844288986,
77,3,0,1.055831090723582,
81,2,0,0.6488116695263515,
81,3,0,-0.7276012306243593,
85,2,0,-1.4939643745692486,
86,2,0,-0.4169669911494705,
86,3,0,-1.0261849224337432,
88,1,0,-0.31975454176344337,
88,2,0,-0.22624870450221812,
88,3,0,0.05517223168672809,
89,2,0,-1.1013090785307877,
91,2,0,-1.29202736517804,
95,2,0,-1.5276205428011165,
96,2,0,-1.1013090785307877,
97,2,0,2.096026903496678,
99,2,0,0.41321849190327503,
99,3,0,0.11166103824526018,
100,2,0,-0.5628103868208988,
100,3,0,-0.13850367651395332,
101,2,0,0.3346874326955829,
101,3,0,0.5716413202218785,
104,2,0,-0.7535286734681511,
104,3,0,-1.0907435585006369,
110,2,0,0.6600303922703075,
110,3,0,1.8708838710681164,
112,2,0,-1.5276205428011165,
118,2,0,-2.122212848230786,
120,2,0,0.3346874326955829,
120,3,0,0.5716413202218785,
122,2,0,-0.22624870450221812,
128,2,0,-0.22624870450221812,
131,2,0,-0.0467491405989218,
131,3,0,1.2091578513824548,
132,2,0,1.467778429835141,
135,2,0,0.02056319586481432,
135,3,0,-1.3973970798183826,
137,2,0,-1.29202736517804,
142,2,0,-0.4169669911494705,
142,3,0,-1.0261849224337432,
151,2,0,-1.29202736517804,
151,3,0,-1.558793669985617,
155,2,0,-1.0676529102989196,
163,2,0,-0.5515916640769427,
166,2,0,-1.8866196706077092,
167,2,0,-0.7871848417000191,
177,2,0,0.41321849190327503,
181,2,0,-0.4169669911494705,
182,2,0,1.7258090529461294,
185,2,0,-1.6398077702406768,
191,2,0,-0.2038112590143061,
194,2,0,1.6136218255065693,
196,2,0,-1.4378707608494683,
198,2,0,0.41321849190327503,
203,2,0,1.535090766298877,
205,2,0,-1.2695899196901281,
