error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,0,3,0,1,1,,-0.26885282410549516
1,1,3,0,1,1,,0.06176296848601076
2,2,3,0,1,1,,0.36701724164164395
3,3,3,0,1,1,,0.2201553706256362
4,4,3,0,1,1,,0.21930797534256158
5,5,3,0,1,1,,0.6491641809944787
6,6,3,0,1,1,,0.17495798344445188
7,7,3,0,1,1,,0.385567856536245
8,8,3,0,1,1,,0.19410659666449967
9,9,3,0,1,1,,0.3587979122309283
10,10,3,0,1,1,,0.1854070742440361
11,11,3,0,1,1,,0.32353089820469816
12,12,3,0,1,1,,0.3171866838340645
13,13,3,0,1,1,,0.24668777407792533
14,15,3,0,1,1,,0.6611162273048343
15,16,3,0,1,1,,0.34588608934998866
16,17,3,0,1,1,,-0.12821604461225186
17,18,3,0,1,1,,0.6130188378530417
18,19,3,0,1,1,,-0.5671579874819901
19,20,3,0,1,1,,-0.5698935847127707
20,23,3,0,1,1,,-0.32718516202277337
21,37,5,0,1,1,,-1.81803653991674
22,40,3,0,1,1,,1.5007513120318932
23,41,3,0,1,1,,-0.6836040622398293
24,44,3,0,1,1,,-0.5396054852127972
25,45,3,0,1,1,,-1.0650563595765523
26,46,3,0,1,1,,-0.6722787228271895
27,47,3,0,1,1,,-0.6226060718182764
28,48,3,0,1,1,,-1.0682367845689422
29,50,3,0,1,1,,-0.6420239648907797
30,52,3,0,1,1,,-0.6318056496420175
31,61,3,0,1,1,,-1.0216429277133041
32,61,5,0,3,3,,1.1773412008163093
33,67,6,0,1,1,,1.450361974979385
34,74,7,0,3,3,,-0.23970758101216183
35,75,6,0,1,1,,1.450361974979385
36,79,3,0,1,1,,0.9644850127598068
37,90,3,0,1,1,,-0.6506692979299353
38,91,3,0,1,1,,-0.43796309090419505
39,92,3,0,1,1,,-0.4184094537327903
40,93,3,0,1,1,,0.4297463913443337
41,94,3,0,1,1,,0.20751236236982662
42,96,3,0,1,1,,-0.14376025292093564
43,97,3,0,1,1,,-0.18930515407470805
44,98,3,0,1,1,,0.5193235658779076
45,99,3,0,1,1,,0.8244689460189251
46,100,3,0,1,1,,0.9031513389752271
47,101,3,0,1,1,,0.3401318050980847
48,101,6,0,3,3,,1.450361974979385
49,102,3,0,1,1,,1.465202657242301
50,103,3,0,1,1,,-1.7121012846193724
51,104,3,0,1,1,,1.3437352213897833
52,119,3,0,1,1,,0.6474608100136798
53,120,3,0,1,1,,0.32090817166811275
54,121,3,0,1,1,,0.29447643357428926
55,122,3,0,1,1,,0.09956994635636597
56,123,3,0,1,1,,0.10038234270076098
57,124,3,0,1,1,,0.5719120587186941
58,125,3,0,1,1,,-0.11396326644237281
59,126,3,0,1,1,,-0.2429700990078138
60,127,3,0,1,1,,0.950138915052171
61,130,7,0,1,1,,0.08959332911300269
62,133,3,0,1,1,,-0.00892812541060703
63,141,3,0,1,1,,0.16412302711841834
64,142,3,0,1,1,,0.18805010699851887
65,143,3,0,1,1,,0.18898837432371957
66,152,3,0,1,1,,0.8354585336667304
67,156,3,0,1,1,,0.03807675657844258
68,157,3,0,1,1,,-0.07688559893498519
69,158,3,0,1,1,,-0.3808983467618149
70,159,3,0,1,1,,-0.3684291491385838
71,160,3,0,1,1,,0.919527363138614
72,161,3,0,1,1,,-0.6207469013030601
73,162,3,0,1,1,,-0.38769209072096145
74,167,5,0,1,1,,-1.6124169176400742
75,170,3,0,1,1,,-0.315177311503462
76,173,3,0,1,1,,0.12225915003804641
77,173,6,0,1,1,,1.450361974979385
78,174,3,0,1,1,,-0.6325018749120966
79,175,3,0,1,1,,-0.6926613388438361
80,176,3,0,1,1,,1.5131926233289839
81,177,3,0,1,1,,-0.6928706502629329
82,178,3,0,1,1,,-1.0490561959959135
83,178,5,0,3,3,,0.8605758367684729
84,179,7,0,3,3,,0.37773162547252165
85,182,3,0,1,1,,-0.7256566879459525
86,186,3,0,1,1,,0.08048733846760517
87,188,3,0,1,1,,0.2583441730809709
88,189,5,0,1,1,,1.527450287395497
89,193,3,0,1,1,,0.7621296226687297
90,203,3,0,1,1,,0.7803877517265916
91,204,5,0,1,1,,1.1551120524620753
92,205,3,0,1,1,,0.9515663434115018
93,206,3,0,1,1,,-0.11838501590588689
94,207,3,0,1,1,,1.0241453505852243
95,207,5,0,1,1,,-1.295651553592238
96,208,3,0,1,1,,0.7727530736680435
97,217,3,0,1,1,,-0.23576223651115413
98,218,3,0,1,1,,-0.6919698426171536
99,219,3,0,1,1,,-0.9044716353429593
100,220,3,0,1,1,,0.3806307158471377
101,221,3,0,1,1,,-0.8382735635721198
102,222,3,0,1,1,,0.8495886325967036
103,224,3,0,1,1,,-0.6566596824684207
104,226,3,0,1,1,,-0.510599236657684
105,234,3,0,1,1,,-0.45660684359735215
106,235,3,0,1,1,,0.33502794656249996
107,236,3,0,1,1,,-0.6873380001813675
108,237,3,0,1,1,,0.8983589126116104
109,238,3,0,1,1,,-0.37496804092393765
110,241,3,0,1,1,,0.6704908082103871
111,241,6,0,3,3,,1.450361974979385
112,243,3,0,1,1,,-0.6705101749732088
113,244,3,0,1,1,,-0.5073036817954274
114,245,3,0,1,1,,-0.6656893540885713
115,247,3,0,1,1,,-0.5975345793273877
116,248,3,0,1,1,,0.31982036242200895
117,249,5,0,1,1,,0.004753625130458865
118,250,5,0,1,1,,-1.0122299120757527
119,260,3,0,1,1,,0.30673595919994767
120,272,3,0,1,1,,-0.5984746665211289
121,273,3,0,1,1,,-0.5231545630683493
122,274,3,0,1,1,,-0.5830878269380454
123,277,7,0,3,3,,-1.5980738352784656
124,281,7,0,3,3,,-1.3922607664502376
125,286,3,0,1,1,,-0.5807610343545009
126,289,3,0,1,1,,-0.38789860001039117
127,290,3,0,1,1,,-0.05362284574485357
