idx,col,error_type,estimated_value,current_dirty_value
0,3,0,0.0,
0,4,0,0.0,
1,3,0,0.0,
1,4,0,0.0,
2,3,0,0.0,
2,4,0,0.0,
3,3,0,0.0,
3,4,0,0.0,
5,3,0,0.0,
5,4,0,0.0,
6,3,0,0.0,
6,4,0,0.0,
7,3,0,0.0,
7,4,0,0.0,
8,3,0,0.0,
8,4,0,0.0,
9,3,0,0.0,
9,4,0,0.0,
12,3,0,0.0,
12,4,0,0.0,
13,15,0,0.5716421166588382,
16,3,0,0.0,
16,4,0,0.0,
19,3,0,0.0,
19,4,0,0.0,
20,3,0,0.0,
20,4,0,0.0,
21,3,0,0.0,
21,4,0,0.0,
23,3,0,0.0,
23,4,0,0.0,
24,3,0,0.0,
24,4,0,0.0,
25,3,0,0.0,
25,4,0,0.0,
26,3,0,0.0,
26,4,0,0.0,
27,3,0,0.0,
27,4,0,0.0,
28,3,0,0.0,
28,4,0,0.0,
29,3,0,0.0,
29,4,0,0.0,
30,3,0,0.0,
30,4,0,0.0,
31,3,0,0.0,
31,4,0,0.0,
32,3,0,0.0,
32,4,0,0.0,
33,3,0,0.0,
33,4,0,0.0,
34,3,0,0.0,
34,4,0,0.0,
35,3,0,0.0,
35,4,0,0.0,
36,3,0,0.0,
36,4,0,0.0,
37,3,0,0.0,
37,4,0,0.0,
38,3,0,0.0,
38,4,0,0.0,
39,3,0,0.0,
39,4,0,0.0,
40,3,0,0.0,
40,4,0,0.0,
41,3,0,0.0,
41,4,0,0.0,
42,3,0,0.0,
42,4,0,0.0,
44,3,0,0.0,
44,4,0,0.0,
45,3,0,0.0,
45,4,0,0.0,
46,3,0,0.0,
46,4,0,0.0,
47,3,0,0.0,
47,4,0,0.0,
48,3,0,0.0,
48,4,0,0.0,
49,15,0,-1.4569627472490447,
50,3,0,0.0,
50,4,0,0.0,
51,3,0,0.0,
51,4,0,0.0,
52,3,0,0.0,
52,4,0,0.0,
53,3,0,0.0,
53,4,0,0.0,
54,3,0,0.0,
54,4,0,0.0,
55,3,0,0.0,
55,4,0,0.0,
57,3,0,0.0,
57,4,0,0.0,
59,3,0,0.0,
59,4,0,0.0,
60,3,0,0.0,
60,4,0,0.0,
61,4,0,0.0,
62,4,0,0.0,
63,3,0,0.0,
63,4,0,0.0,
64,3,0,0.0,
64,4,0,0.0,
65,15,0,0.07686044253496437,
67,3,0,0.0,
67,4,0,0.0,
69,3,0,0.0,
69,4,0,0.0,
70,3,0,0.0,
70,4,0,0.0,
71,3,0,0.0,
71,4,0,0.0,
72,3,0,0.0,
72,4,0,0.0,
73,3,0,0.0,
73,4,0,0.0,
74,6,0,-0.09466057802396634,
74,15,0,1.066423790782712,
75,3,0,0.0,
75,4,0,0.0,
76,3,0,0.0,
76,4,0,0.0,
77,3,0,0.0,
77,4,0,0.0,
78,3,0,0.0,
78,4,0,0.0,
80,3,0,0.0,
80,4,0,0.0,
81,3,0,0.0,
81,4,0,0.0,
82,3,0,0.0,
82,4,0,0.0,
84,3,0,0.0,
84,4,0,0.0,
86,3,0,0.0,
86,4,0,0.0,
87,3,0,0.0,
87,4,0,0.0,
88,3,0,0.0,
88,4,0,0.0,
90,3,0,0.0,
90,4,0,0.0,
92,4,0,0.0,
94,3,0,0.0,
94,4,0,0.0,
95,3,0,0.0,
95,4,0,0.0,
96,3,0,0.0,
96,4,0,0.0,
97,3,0,0.0,
97,4,0,0.0,
98,3,0,0.0,
98,4,0,0.0,
99,15,0,-0.7642684034756213,
100,15,0,-0.41792123158890954,
101,3,0,0.0,
101,4,0,0.0,
102,3,0,0.0,
102,4,0,0.0,
103,3,0,0.0,
103,4,0,0.0,
104,3,0,0.0,
104,4,0,0.0,
105,3,0,0.0,
105,4,0,0.0,
106,3,0,0.0,
106,4,0,0.0,
107,3,0,0.0,
107,4,0,0.0,
108,3,0,0.0,
108,4,0,0.0,
109,3,0,0.0,
109,4,0,0.0,
110,3,0,0.0,
110,4,0,0.0,
111,3,0,0.0,
111,4,0,0.0,
112,3,0,0.0,
112,4,0,0.0,
113,3,0,0.0,
113,4,0,0.0,
114,3,0,0.0,
114,4,0,0.0,
116,3,0,0.0,
116,4,0,0.0,
117,3,0,0.0,
117,4,0,0.0,
118,3,0,0.0,
118,4,0,0.0,
119,3,0,0.0,
119,4,0,0.0,
120,3,0,0.0,
120,4,0,0.0,
121,3,0,0.0,
121,4,0,0.0,
122,3,0,0.0,
122,4,0,0.0,
123,3,0,0.0,
123,4,0,0.0,
124,3,0,0.0,
124,4,0,0.0,
125,3,0,0.0,
125,4,0,0.0,
126,3,0,0.0,
126,4,0,0.0,
127,3,0,0.0,
127,4,0,0.0,
129,3,0,0.0,
129,4,0,0.0,
130,3,0,0.0,
130,4,0,0.0,
132,3,0,0.0,
132,4,0,0.0,
134,3,0,0.0,
134,4,0,0.0,
135,3,0,0.0,
135,4,0,0.0,
136,3,0,0.0,
136,4,0,0.0,
137,3,0,0.0,
137,4,0,0.0,
