error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,0,3,0,1,1,,0.0
1,0,4,0,1,1,,0.0
2,0,15,0,0,0,,
3,0,16,0,0,0,,
4,1,3,0,1,1,,0.0
5,1,4,0,1,1,,0.0
6,1,15,0,0,0,,
7,1,16,0,0,0,,
8,2,3,0,1,1,,0.0
9,2,4,0,1,1,,0.0
10,2,15,0,0,0,,
11,2,16,0,0,0,,
12,3,3,0,1,1,,0.0
13,3,4,0,1,1,,0.0
14,3,15,0,0,0,,
15,3,16,0,0,0,,
16,4,2,0,3,3,,0.9917319098625863
17,4,3,0,0,0,,
18,4,4,0,0,0,,
19,4,15,0,0,0,,
20,4,16,0,0,0,,
21,5,3,0,1,1,,0.0
22,5,4,0,1,1,,0.0
23,5,15,0,2,2,,
24,5,16,0,2,2,,
25,6,3,0,1,1,,0.0
26,6,4,0,1,1,,0.0
27,6,15,0,0,0,,
28,6,16,0,0,0,,
29,7,3,0,1,1,,0.0
30,7,4,0,1,1,,0.0
31,7,15,0,0,0,,
32,7,16,0,0,0,,
33,8,1,0,3,3,,0.24336910319868738
34,8,3,0,1,1,,0.0
35,8,4,0,1,1,,0.0
36,9,1,0,3,3,,0.24336910319868738
37,9,3,0,1,1,,0.0
38,9,4,0,1,1,,0.0
39,10,3,0,0,0,,
40,10,4,0,0,0,,
41,11,3,0,0,0,,
42,11,4,0,0,0,,
43,12,3,0,1,1,,0.0
44,12,4,0,1,1,,0.0
45,13,3,0,0,0,,
46,13,4,0,0,0,,
47,13,15,0,1,1,,0.5716421166588382
48,14,3,0,0,0,,
49,14,4,0,0,0,,
50,14,15,0,0,0,,
51,15,3,0,0,0,,
52,15,4,0,0,0,,
53,16,3,0,1,1,,0.0
54,16,4,0,1,1,,0.0
55,17,3,0,0,0,,
56,17,4,0,0,0,,
57,18,3,0,0,0,,
58,18,4,0,0,0,,
59,19,3,0,1,1,,0.0
60,19,4,0,1,1,,0.0
61,20,3,0,1,1,,0.0
62,20,4,0,1,1,,0.0
63,20,11,0,0,0,,
64,21,3,0,1,1,,0.0
65,21,4,0,1,1,,0.0
66,22,3,0,0,0,,
67,22,4,0,0,0,,
68,23,3,0,1,1,,0.0
69,23,4,0,1,1,,0.0
70,23,17,0,3,3,,-0.1834700110160519
71,24,3,0,1,1,,0.0
72,24,4,0,1,1,,0.0
73,24,15,0,0,0,,
74,25,3,0,1,1,,0.0
75,25,4,0,1,1,,0.0
76,25,14,0,3,3,,-0.22177804243391297
77,26,3,0,1,1,,0.0
78,26,4,0,1,1,,0.0
79,27,3,0,1,1,,0.0
80,27,4,0,1,1,,0.0
81,27,12,0,0,0,,
82,28,3,0,1,1,,0.0
83,28,4,0,1,1,,0.0
84,29,3,0,1,1,,0.0
85,29,4,0,1,1,,0.0
86,30,3,0,1,1,,0.0
87,30,4,0,1,1,,0.0
88,31,3,0,1,1,,0.0
89,31,4,0,1,1,,0.0
90,32,3,0,1,1,,0.0
91,32,4,0,1,1,,0.0
92,33,3,0,1,1,,0.0
93,33,4,0,1,1,,0.0
94,34,3,0,1,1,,0.0
95,34,4,0,1,1,,0.0
96,35,3,0,1,1,,0.0
97,35,4,0,1,1,,0.0
98,36,3,0,1,1,,0.0
99,36,4,0,1,1,,0.0
100,37,3,0,1,1,,0.0
101,37,4,0,1,1,,0.0
102,38,3,0,1,1,,0.0
103,38,4,0,1,1,,0.0
104,39,3,0,1,1,,0.0
105,39,4,0,1,1,,0.0
106,40,3,0,1,1,,0.0
107,40,4,0,1,1,,0.0
108,41,3,0,1,1,,0.0
109,41,4,0,1,1,,0.0
110,41,5,0,0,0,,
111,42,3,0,1,1,,0.0
112,42,4,0,1,1,,0.0
113,43,3,0,0,0,,
114,43,4,0,0,0,,
115,44,3,0,1,1,,0.0
116,44,4,0,1,1,,0.0
117,45,3,0,1,1,,0.0
118,45,4,0,1,1,,0.0
119,46,3,0,1,1,,0.0
120,46,4,0,1,1,,0.0
121,47,3,0,1,1,,0.0
122,47,4,0,1,1,,0.0
123,47,15,0,0,0,,
124,48,3,0,1,1,,0.0
125,48,4,0,1,1,,0.0
126,49,3,0,0,0,,
127,49,4,0,0,0,,
128,49,15,0,1,1,,-1.4569627472490447
129,50,3,0,1,1,,0.0
130,50,4,0,1,1,,0.0
131,50,15,0,0,0,,
132,51,3,0,1,1,,0.0
133,51,4,0,1,1,,0.0
134,52,3,0,1,1,,0.0
135,52,4,0,1,1,,0.0
136,53,3,0,1,1,,0.0
137,53,4,0,1,1,,0.0
138,54,3,0,1,1,,0.0
139,54,4,0,1,1,,0.0
140,55,3,0,1,1,,0.0
