idx,col,error_type,estimated_value,current_dirty_value
2116,1,1,1.2860967752898629,1.0002842873419677
2117,1,1,1.2860967752898629,1.5719092632377578
2120,1,1,1.2860967752898629,1.5719092632377578
2135,1,1,-0.4287781523975073,-0.4287781523975073
2137,1,1,-1.0004031282932973,1.2860967752898629
2140,1,1,1.5719092632377578,1.5719092632377578
2141,1,1,1.5719092632377578,1.5719092632377578
2143,1,1,1.0002842873419677,-1.0004031282932973
2156,1,1,1.2860967752898629,1.0002842873419677
2172,1,1,-0.4287781523975073,-0.4287781523975073
2177,1,1,1.0002842873419677,1.0002842873419677
2180,1,1,-0.7145906403454023,-0.7145906403454023
2185,1,1,-0.4287781523975073,1.0002842873419677
2187,1,1,1.2860967752898629,0.7144717993940728
2189,1,1,0.7144717993940728,1.0002842873419677
2191,1,1,1.2860967752898629,1.2860967752898629
2193,1,1,-0.7145906403454023,-0.7145906403454023
2195,1,1,-0.4287781523975073,-1.0004031282932973
2197,1,1,-1.0004031282932973,-0.7145906403454023
2199,1,1,1.2860967752898629,-0.4287781523975073
2202,1,1,1.2860967752898629,1.2860967752898629
2203,1,1,0.7144717993940728,-0.4287781523975073
2206,1,1,0.7144717993940728,-0.4287781523975073
2207,1,1,0.7144717993940728,-1.0004031282932973
2209,1,1,0.7144717993940728,0.7144717993940728
2213,1,1,-0.7145906403454023,-1.0004031282932973
2214,1,1,-0.7145906403454023,-0.4287781523975073
2215,1,1,-0.7145906403454023,0.7144717993940728
2216,1,1,1.0002842873419677,-1.0004031282932973
2217,1,1,0.7144717993940728,-0.14296566444961226
2219,1,1,-0.4287781523975073,-0.7145906403454023
2220,1,1,-1.0004031282932973,-0.7145906403454023
2221,1,1,-0.7145906403454023,-0.7145906403454023
2222,1,1,-0.4287781523975073,-1.0004031282932973
2224,1,1,-0.4287781523975073,-0.4287781523975073
2225,1,1,-1.0004031282932973,-1.0004031282932973
2226,1,1,-1.0004031282932973,-1.0004031282932973
2227,1,1,-0.7145906403454023,-0.7145906403454023
2228,1,1,-0.4287781523975073,-0.4287781523975073
2229,1,1,-1.0004031282932973,-1.0004031282932973
2231,1,1,1.2860967752898629,1.0002842873419677
2232,1,1,-0.4287781523975073,-0.7145906403454023
2233,1,1,-0.4287781523975073,-0.4287781523975073
2236,1,1,-0.7145906403454023,-0.7145906403454023
2239,1,1,1.2860967752898629,-0.7145906403454023
2240,1,1,-0.4287781523975073,-1.2862156162411924
2241,1,1,1.0002842873419677,-0.7145906403454023
2245,1,1,0.14284682349828276,-0.7145906403454023
2246,1,1,-1.0004031282932973,-1.0004031282932973
2249,1,1,-1.0004031282932973,-0.4287781523975073
2250,1,1,-0.4287781523975073,-1.2862156162411924
2253,1,1,-0.4287781523975073,-0.4287781523975073
2254,1,1,-0.4287781523975073,-0.4287781523975073
2255,1,1,-1.0004031282932973,-0.4287781523975073
2256,1,1,-0.4287781523975073,-1.0004031282932973
2257,1,1,-0.7145906403454023,1.0002842873419677
2259,1,1,0.7144717993940728,0.7144717993940728
2260,1,1,0.7144717993940728,0.7144717993940728
2261,1,1,-0.7145906403454023,1.0002842873419677
2266,1,1,1.2860967752898629,0.4286593114461778
2267,1,1,1.2860967752898629,-0.7145906403454023
2269,1,1,-0.4287781523975073,-0.7145906403454023
2271,1,1,-1.0004031282932973,1.2860967752898629
2272,1,1,-0.4287781523975073,1.5719092632377578
2273,1,1,-0.7145906403454023,1.2860967752898629
2274,1,1,2.7151592150293378,3.0009717029772327
2276,1,1,-0.4287781523975073,3.0009717029772327
2277,1,1,2.7151592150293378,2.429346727081443
2278,1,1,-0.4287781523975073,2.429346727081443
2280,1,1,-0.4287781523975073,-0.4287781523975073
2281,1,1,-0.4287781523975073,2.7151592150293378
2282,1,1,-0.4287781523975073,3.0009717029772327
2283,1,1,1.2860967752898629,1.2860967752898629
2284,1,1,1.2860967752898629,0.7144717993940728
2285,1,1,-0.4287781523975073,-0.4287781523975073
2286,1,1,-0.4287781523975073,-0.4287781523975073
