idx,col,error_type,estimated_value,current_dirty_value
1871,2,0,0.2623065609011311,
1880,2,0,0.2623065609011311,
1884,2,0,0.2623065609011311,
1924,2,0,0.2623065609011311,
2035,2,0,-0.4136135805078093,
2109,2,0,0.2623065609011311,
2180,2,0,-0.4136135805078093,
2182,2,0,0.2623065609011311,
2314,2,0,0.2623065609011311,
2915,2,0,0.2623065609011311,
3531,2,0,0.2623065609011311,
4653,2,0,-0.4136135805078093,
5214,2,0,-0.4136135805078093,
5754,2,0,0.2623065609011311,
5784,2,0,0.2623065609011311,
6254,2,0,0.2623065609011311,
6946,2,0,0.2623065609011311,
6992,2,0,0.2623065609011311,
7056,5,0,0.2577086788502954,
7465,5,0,-0.9714496035681783,
7577,2,0,-0.4136135805078093,
8294,2,0,-0.4136135805078093,
8756,11,0,-0.6329313769442964,
8926,2,0,-0.4136135805078093,
9492,2,0,0.2623065609011311,
9638,13,0,-0.6285742260747277,
