row_idx,row_pos,column,action,source,value
202,95,gender,repair_value,cached_uniclean,M
221,105,state,repair_value,cached_uniclean,MS
619,308,gender,repair_value,cached_uniclean,F
619,308,singleexemp,repair_value,cached_uniclean,***
1081,541,lname,repair_value,cached_uniclean,O'Riordan
1081,541,gender,repair_value,cached_uniclean,M
1166,583,gender,repair_value,cached_uniclean,F
1166,583,state,repair_value,cached_uniclean,KS
1204,604,state,repair_value,cached_uniclean,NC
1348,685,gender,repair_value,cached_uniclean,M
1437,726,gender,repair_value,cached_uniclean,F
1523,767,gender,repair_value,cached_uniclean,F
1590,798,gender,repair_value,cached_uniclean,F
1653,824,state,repair_value,cached_uniclean,ID
1712,855,city,repair_value,cached_uniclean,GOODWIN
1842,925,gender,repair_value,cached_uniclean,M
1912,961,gender,repair_value,cached_uniclean,M
2006,1010,gender,repair_value,cached_uniclean,M
2073,1045,city,repair_value,cached_uniclean,MARY ESTHER
2337,1170,gender,repair_value,cached_uniclean,F
2381,1194,gender,repair_value,cached_uniclean,F
2481,1249,city,repair_value,cached_uniclean,ACHILLE
2756,1377,gender,repair_value,cached_uniclean,F
3368,1693,city,repair_value,cached_uniclean,TRINITY CENTER
3496,1762,state,repair_value,cached_uniclean,ND
3496,1762,childexemp,repair_value,cached_uniclean,3300
3819,1923,singleexemp,repair_value,cached_uniclean,0
3822,1925,city,repair_value,cached_uniclean,HICKSVILLE
3883,1955,gender,repair_value,cached_uniclean,M
4241,2135,gender,repair_value,cached_uniclean,F
4309,2165,state,repair_value,cached_uniclean,IA
4389,2207,gender,repair_value,cached_uniclean,M
4390,2208,gender,repair_value,cached_uniclean,M
4441,2226,state,repair_value,cached_uniclean,FL
4717,2337,gender,repair_value,cached_uniclean,F
5021,2487,city,repair_value,cached_uniclean,FRANKLIN
5123,2537,childexemp,repair_value,cached_uniclean,0
5171,2560,singleexemp,repair_value,cached_uniclean,0
5219,2584,gender,repair_value,cached_uniclean,M
5258,2599,gender,repair_value,cached_uniclean,F
5264,2602,gender,repair_value,cached_uniclean,F
5268,2606,gender,repair_value,cached_uniclean,F
5278,2609,gender,repair_value,cached_uniclean,F
5278,2609,marriedexemp,repair_value,cached_uniclean,0
5356,2658,state,repair_value,cached_uniclean,NM
5368,2663,gender,repair_value,cached_uniclean,F
5369,2664,gender,repair_value,cached_uniclean,F
5373,2665,gender,repair_value,cached_uniclean,F
5380,2671,gender,repair_value,cached_uniclean,F
5381,2672,gender,repair_value,cached_uniclean,F
5407,2688,gender,repair_value,cached_uniclean,F
5411,2689,gender,repair_value,cached_uniclean,F
5416,2691,gender,repair_value,cached_uniclean,F
5512,2742,gender,repair_value,cached_uniclean,M
5534,2751,gender,repair_value,cached_uniclean,F
5536,2752,gender,repair_value,cached_uniclean,F
5544,2756,gender,repair_value,cached_uniclean,F
5547,2758,gender,repair_value,cached_uniclean,F
5555,2763,gender,repair_value,cached_uniclean,F
5623,2798,gender,repair_value,cached_uniclean,F
5640,2806,gender,repair_value,cached_uniclean,F
5647,2811,gender,repair_value,cached_uniclean,M
5681,2828,gender,repair_value,cached_uniclean,F
5690,2832,gender,repair_value,cached_uniclean,F
5775,2878,gender,repair_value,cached_uniclean,F
5775,2878,singleexemp,repair_value,cached_uniclean,0
5777,2879,gender,repair_value,cached_uniclean,F
5779,2880,gender,repair_value,cached_uniclean,F
5780,2881,gender,repair_value,cached_uniclean,F
5794,2890,gender,repair_value,cached_uniclean,F
5797,2892,gender,repair_value,cached_uniclean,F
5797,2892,state,repair_value,cached_uniclean,DC
5798,2893,gender,repair_value,cached_uniclean,F
5909,2947,gender,repair_value,cached_uniclean,F
5911,2948,gender,repair_value,cached_uniclean,F
5915,2950,gender,repair_value,cached_uniclean,F
5982,2986,city,repair_value,cached_uniclean,JEAN
5987,2988,gender,repair_value,cached_uniclean,F
5996,2992,gender,repair_value,cached_uniclean,F
6007,3000,gender,repair_value,cached_uniclean,F
6007,3000,marriedexemp,repair_value,cached_uniclean,***
6024,3006,gender,repair_value,cached_uniclean,M
6027,3008,childexemp,replace_nearby,cached_uniclean,0
6052,3017,gender,repair_value,cached_uniclean,F
6052,3017,state,repair_value,cached_uniclean,NV
6065,3024,gender,repair_value,cached_uniclean,F
6065,3024,childexemp,repair_value,cached_uniclean,0
6074,3026,gender,repair_value,cached_uniclean,F
6077,3028,gender,repair_value,cached_uniclean,F
6083,3031,gender,repair_value,cached_uniclean,F
6084,3032,gender,repair_value,cached_uniclean,F
6102,3038,singleexemp,repair_value,cached_uniclean,q0
6117,3046,gender,repair_value,cached_uniclean,F
6120,3048,gender,repair_value,cached_uniclean,F
6126,3049,gender,repair_value,cached_uniclean,F
6165,3067,gender,repair_value,cached_uniclean,F
6193,3074,gender,repair_value,cached_uniclean,F
6196,3075,gender,repair_value,cached_uniclean,F
6201,3077,gender,repair_value,cached_uniclean,F
6224,3088,childexemp,replace_nearby,cached_uniclean,0
6300,3123,gender,repair_value,cached_uniclean,M
6342,3148,gender,repair_value,cached_uniclean,F
6347,3150,gender,repair_value,cached_uniclean,F
6348,3151,gender,repair_value,cached_uniclean,F
6351,3152,gender,repair_value,cached_uniclean,F
6378,3166,gender,repair_value,cached_uniclean,F
6389,3171,gender,repair_value,cached_uniclean,F
6391,3172,gender,repair_value,cached_uniclean,F
6393,3174,gender,repair_value,cached_uniclean,F
6402,3180,gender,repair_value,cached_uniclean,F
6404,3181,lname,repair_value,cached_uniclean,d'Astous
6404,3181,gender,repair_value,cached_uniclean,F
6404,3181,marriedexemp,repair_value,cached_uniclean,x0
6406,3182,gender,repair_value,cached_uniclean,F
6407,3183,gender,replace_nearby,cached_uniclean,F
6413,3186,gender,replace_nearby,cached_uniclean,F
6420,3189,gender,repair_value,cached_uniclean,F
6428,3193,gender,repair_value,cached_uniclean,F
6428,3193,state,repair_value,cached_uniclean,DC
6449,3199,gender,repair_value,cached_uniclean,F
6460,3206,gender,repair_value,cached_uniclean,F
6461,3207,gender,repair_value,cached_uniclean,F
6493,3226,gender,repair_value,cached_uniclean,F
6497,3230,gender,repair_value,cached_uniclean,F
6501,3233,gender,repair_value,cached_uniclean,F
6502,3234,gender,repair_value,cached_uniclean,F
6504,3235,gender,replace_nearby,cached_uniclean,F
6513,3240,gender,repair_value,cached_uniclean,F
6515,3242,gender,repair_value,cached_uniclean,F
6520,3245,gender,repair_value,cached_uniclean,F
6524,3247,gender,repair_value,cached_uniclean,F
6530,3249,gender,replace_nearby,cached_uniclean,F
6582,3274,gender,repair_value,cached_uniclean,F
6588,3275,gender,replace_nearby,cached_uniclean,F
6588,3275,city,replace_nearby,cached_uniclean,KENNETT
6596,3279,gender,repair_value,cached_uniclean,F
6631,3291,gender,replace_nearby,cached_uniclean,F
6636,3294,gender,repair_value,cached_uniclean,F
6636,3294,city,repair_value,cached_uniclean,NORTHAMPTON
6645,3299,gender,repair_value,cached_uniclean,F
6649,3302,gender,repair_value,cached_uniclean,F
6651,3304,gender,repair_value,cached_uniclean,F
6651,3304,state,repair_value,cached_uniclean,DC
6698,3322,gender,repair_value,cached_uniclean,F
6703,3325,gender,repair_value,cached_uniclean,F
6789,3370,gender,repair_value,cached_uniclean,M
6809,3380,gender,repair_value,cached_uniclean,F
6815,3384,gender,repair_value,cached_uniclean,F
6848,3400,gender,repair_value,cached_uniclean,F
6849,3401,gender,replace_nearby,cached_uniclean,F
6853,3404,gender,repair_value,cached_uniclean,F
6858,3406,gender,replace_nearby,cached_uniclean,F
6859,3407,gender,repair_value,cached_uniclean,F
6906,3426,childexemp,replace_nearby,cached_uniclean,0
6915,3432,gender,repair_value,cached_uniclean,F
6924,3437,gender,repair_value,cached_uniclean,F
6924,3437,state,repair_value,cached_uniclean,DC
6926,3439,gender,repair_value,cached_uniclean,F
6932,3442,gender,replace_nearby,cached_uniclean,F
7021,3488,city,replace_nearby,cached_uniclean,WASHINGTON
7021,3488,state,replace_nearby,cached_uniclean,DC
7048,3501,gender,repair_value,cached_uniclean,F
7050,3502,gender,repair_value,cached_uniclean,F
7054,3504,gender,repair_value,cached_uniclean,F
7058,3506,gender,repair_value,cached_uniclean,F
7059,3507,gender,repair_value,cached_uniclean,F
7060,3508,gender,replace_nearby,cached_uniclean,F
7064,3511,city,replace_nearby,cached_uniclean,LIBERTYVILLE
7078,3516,marriedexemp,repair_value,cached_uniclean,0
7094,3524,state,repair_value,cached_uniclean,SC
7115,3535,gender,repair_value,cached_uniclean,F
7163,3556,gender,repair_value,cached_uniclean,F
7163,3556,state,repair_value,cached_uniclean,AK
7279,3613,gender,repair_value,cached_uniclean,F
7280,3614,gender,repair_value,cached_uniclean,F
7286,3616,gender,repair_value,cached_uniclean,F
7287,3617,gender,replace_nearby,cached_uniclean,F
7287,3617,state,replace_nearby,cached_uniclean,MA
7291,3620,gender,repair_value,cached_uniclean,F
7333,3645,gender,replace_nearby,cached_uniclean,F
7334,3646,gender,replace_nearby,cached_uniclean,F
7334,3646,city,replace_nearby,cached_uniclean,ARIE
7336,3648,gender,replace_nearby,cached_uniclean,F
7349,3655,gender,replace_nearby,cached_uniclean,F
7355,3657,gender,repair_value,cached_uniclean,F
7406,3681,gender,repair_value,cached_uniclean,F
