error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,0,3,0,3,3,,0.0
1,0,4,0,3,3,,0.0
2,0,15,0,2,2,,
3,0,16,0,2,2,,
4,1,3,0,2,2,,
5,1,4,0,2,2,,
6,1,15,0,2,2,,
7,1,16,0,2,2,,
8,2,3,0,3,3,,0.0
9,2,4,0,3,3,,0.0
10,2,15,0,2,2,,
11,2,16,0,2,2,,
12,3,3,0,2,2,,
13,3,4,0,2,2,,
14,3,7,0,2,2,,
15,3,15,0,2,2,,
16,3,16,0,2,2,,
17,4,3,0,3,3,,0.0
18,4,4,0,3,3,,0.0
19,4,15,0,2,2,,
20,4,16,0,2,2,,
21,5,3,0,3,3,,0.0
22,5,4,0,3,3,,0.0
23,5,15,0,2,2,,
24,5,16,0,2,2,,
25,6,3,0,2,2,,
26,6,4,0,2,2,,
27,6,15,0,2,2,,
28,6,16,0,2,2,,
29,7,3,0,2,2,,
30,7,4,0,2,2,,
31,7,15,0,2,2,,
32,7,16,0,2,2,,
33,8,3,0,2,2,,
34,8,4,0,2,2,,
35,9,3,0,2,2,,
36,9,4,0,2,2,,
37,10,3,0,2,2,,
38,10,4,0,2,2,,
39,11,3,0,2,2,,
40,11,4,0,2,2,,
41,12,3,0,2,2,,
42,12,4,0,2,2,,
43,13,3,0,3,3,,0.0
44,13,4,0,3,3,,0.0
45,13,15,0,2,2,,
46,14,3,0,3,3,,0.0
47,14,4,0,3,3,,0.0
48,14,15,0,2,2,,
49,15,3,0,3,3,,0.0
50,15,4,0,3,3,,0.0
51,16,3,0,3,3,,0.0
52,16,4,0,3,3,,0.0
53,17,3,0,0,0,,
54,17,4,0,0,0,,
55,18,3,0,0,0,,
56,18,4,0,0,0,,
57,19,3,0,0,0,,
58,19,4,0,0,0,,
59,20,3,0,0,0,,
60,20,4,0,0,0,,
61,21,3,0,0,0,,
62,21,4,0,0,0,,
63,22,3,0,0,0,,
64,22,4,0,0,0,,
65,23,3,0,0,0,,
66,23,4,0,0,0,,
67,24,3,0,0,0,,
68,24,4,0,0,0,,
69,24,11,0,2,2,,
70,24,15,0,2,2,,
71,25,3,0,0,0,,
72,25,4,0,0,0,,
73,25,9,0,2,2,,
74,26,3,0,0,0,,
75,26,4,0,0,0,,
76,27,3,0,0,0,,
77,27,4,0,0,0,,
78,28,3,0,0,0,,
79,28,4,0,0,0,,
80,29,3,0,0,0,,
81,29,4,0,0,0,,
82,30,3,0,0,0,,
83,30,4,0,0,0,,
84,31,3,0,0,0,,
85,31,4,0,0,0,,
86,32,3,0,0,0,,
87,32,4,0,0,0,,
88,33,3,0,0,0,,
89,33,4,0,0,0,,
90,34,3,0,0,0,,
91,34,4,0,0,0,,
92,35,3,0,0,0,,
93,35,4,0,0,0,,
94,36,3,0,0,0,,
95,36,4,0,0,0,,
96,36,9,0,2,2,,
97,37,3,0,0,0,,
98,37,4,0,0,0,,
99,38,3,0,0,0,,
100,38,4,0,0,0,,
101,39,3,0,2,2,,
102,39,4,0,2,2,,
103,40,3,0,2,2,,
104,40,4,0,2,2,,
105,41,3,0,2,2,,
106,41,4,0,2,2,,
107,42,3,0,2,2,,
108,42,4,0,2,2,,
109,43,3,0,2,2,,
110,43,4,0,2,2,,
111,44,3,0,0,0,,
112,44,4,0,0,0,,
113,45,3,0,0,0,,
114,45,4,0,0,0,,
115,46,3,0,0,0,,
116,46,4,0,0,0,,
117,47,3,0,2,2,,
118,47,4,0,2,2,,
119,47,15,0,2,2,,
120,48,3,0,0,0,,
121,48,4,0,0,0,,
122,49,3,0,0,0,,
123,49,4,0,0,0,,
124,49,15,0,2,2,,
125,50,3,0,0,0,,
126,50,4,0,0,0,,
127,50,15,0,2,2,,
128,51,3,0,0,0,,
129,51,4,0,0,0,,
130,52,3,0,0,0,,
131,52,4,0,0,0,,
132,53,3,0,0,0,,
133,53,4,0,0,0,,
134,54,3,0,0,0,,
135,54,4,0,0,0,,
136,55,3,0,0,0,,
137,55,4,0,0,0,,
138,56,3,0,0,0,,
139,56,4,0,0,0,,
140,57,3,0,0,0,,
141,57,4,0,0,0,,
142,58,3,0,0,0,,
143,58,4,0,0,0,,
144,59,3,0,0,0,,
145,59,4,0,0,0,,
146,60,3,0,0,0,,
147,60,4,0,0,0,,
148,61,3,0,0,0,,
149,61,4,0,0,0,,
150,62,3,0,0,0,,
151,62,4,0,0,0,,
152,63,3,0,0,0,,
153,63,4,0,0,0,,
154,64,3,0,0,0,,
155,64,4,0,0,0,,
156,65,3,0,0,0,,
157,65,4,0,0,0,,
158,65,15,0,2,2,,
159,66,3,0,0,0,,
160,66,4,0,0,0,,
161,67,3,0,0,0,,
162,67,4,0,0,0,,
163,68,3,0,0,0,,
164,68,4,0,0,0,,
165,69,3,0,0,0,,
166,69,4,0,0,0,,
167,69,9,0,2,2,,
168,70,3,0,0,0,,
169,70,4,0,0,0,,
170,71,3,0,0,0,,
171,71,4,0,0,0,,
172,72,3,0,0,0,,
173,72,4,0,0,0,,
174,73,3,0,2,2,,
175,73,4,0,2,2,,
176,74,3,0,2,2,,
177,74,4,0,2,2,,
178,74,15,0,2,2,,
179,75,3,0,2,2,,
180,75,4,0,2,2,,
181,76,3,0,0,0,,
182,76,4,0,0,0,,
183,77,3,0,0,0,,
184,77,4,0,0,0,,
185,78,3,0,0,0,,
186,78,4,0,0,0,,
187,79,3,0,2,2,,
188,79,4,0,2,2,,
189,79,9,0,2,2,,
190,80,3,0,0,0,,
191,80,4,0,0,0,,
192,81,3,0,0,0,,
193,81,4,0,0,0,,
194,82,3,0,0,0,,
195,82,4,0,0,0,,
196,83,3,0,0,0,,
197,83,4,0,0,0,,
198,84,3,0,0,0,,
199,84,4,0,0,0,,
200,85,3,0,0,0,,
201,85,4,0,0,0,,
202,86,3,0,0,0,,
203,86,4,0,0,0,,
204,87,3,0,0,0,,
205,87,4,0,0,0,,
206,88,3,0,0,0,,
207,88,4,0,0,0,,
208,89,3,0,0,0,,
209,89,4,0,0,0,,
210,90,3,0,0,0,,
211,90,4,0,0,0,,
212,91,3,0,0,0,,
213,91,4,0,0,0,,
214,91,17,0,2,2,,
215,92,3,0,0,0,,
216,92,4,0,0,0,,
217,93,3,0,0,0,,
218,93,4,0,0,0,,
219,94,3,0,0,0,,
220,94,4,0,0,0,,
221,95,3,0,0,0,,
222,95,4,0,0,0,,
223,96,3,0,0,0,,
224,96,4,0,0,0,,
225,96,15,0,2,2,,
226,97,3,0,0,0,,
227,97,4,0,0,0,,
228,97,15,0,2,2,,
229,98,3,0,0,0,,
230,98,4,0,0,0,,
231,99,2,0,2,2,,
232,99,3,0,2,2,,
233,99,4,0,2,2,,
234,99,15,0,2,2,,
235,100,3,0,0,0,,
236,100,4,0,0,0,,
237,100,15,0,2,2,,
238,101,3,0,0,0,,
239,101,4,0,0,0,,
240,102,3,0,0,0,,
241,102,4,0,0,0,,
242,103,3,0,0,0,,
243,103,4,0,0,0,,
244,104,3,0,0,0,,
245,104,4,0,0,0,,
246,105,3,0,0,0,,
247,105,4,0,0,0,,
248,106,3,0,0,0,,
249,106,4,0,0,0,,
250,107,3,0,2,2,,
251,107,4,0,2,2,,
252,107,5,0,2,2,,
253,108,3,0,0,0,,
254,108,4,0,0,0,,
255,109,3,0,0,0,,
256,109,4,0,0,0,,
257,110,3,0,0,0,,
258,110,4,0,0,0,,
259,111,3,0,0,0,,
260,111,4,0,0,0,,
261,112,3,0,0,0,,
262,112,4,0,0,0,,
263,113,3,0,0,0,,
264,113,4,0,0,0,,
265,114,3,0,0,0,,
266,114,4,0,0,0,,
267,115,3,0,0,0,,
268,115,4,0,0,0,,
269,115,15,0,2,2,,
270,116,3,0,0,0,,
271,116,4,0,0,0,,
272,117,3,0,0,0,,
273,117,4,0,0,0,,
274,118,3,0,0,0,,
275,118,4,0,0,0,,
276,119,3,0,0,0,,
277,119,4,0,0,0,,
278,120,3,0,0,0,,
279,120,4,0,0,0,,
280,120,6,0,2,2,,
281,121,3,0,0,0,,
