row_idx,row_pos,column,action,source,value
53,22,state,delete_as_uniclean_repair,cached_uniclean,NV
426,203,city,delete_as_uniclean_repair,cached_uniclean,HENDERSON
532,265,singleexemp,delete_as_uniclean_repair,cached_uniclean,20
631,316,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
730,361,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
807,402,gender,delete_as_uniclean_repair,cached_uniclean,M
1036,513,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
1175,587,gender,delete_as_uniclean_repair,cached_uniclean,M
1341,679,city,delete_as_uniclean_repair,cached_uniclean,NORTH HOLLYWOOD
1392,709,gender,delete_as_uniclean_repair,cached_uniclean,F
1493,750,state,delete_as_uniclean_repair,cached_uniclean,DC
1701,849,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
1853,931,childexemp,delete_as_uniclean_repair,cached_uniclean,0
1924,965,city,delete_as_uniclean_repair,cached_uniclean,LEOPOLD
2286,1139,gender,delete_as_uniclean_repair,cached_uniclean,F
2332,1167,singleexemp,delete_as_uniclean_repair,cached_uniclean,***
2332,1167,childexemp,delete_as_uniclean_repair,cached_uniclean,0
2482,1250,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
2681,1349,city,delete_as_uniclean_repair,cached_uniclean,CONSHOHOCKEN
2925,1457,gender,delete_as_uniclean_repair,cached_uniclean,F
2925,1457,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
2925,1457,marriedexemp,delete_as_uniclean_repair,cached_uniclean,***
3022,1507,state,delete_as_uniclean_repair,cached_uniclean,IL
3090,1551,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
3187,1605,city,delete_as_uniclean_repair,cached_uniclean,EAST MONTPELIER
3187,1605,childexemp,delete_as_uniclean_repair,cached_uniclean,0
3329,1672,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
3329,1672,marriedexemp,delete_as_uniclean_repair,cached_uniclean,6600
3401,1714,state,delete_as_uniclean_repair,cached_uniclean,OK
3635,1831,state,delete_as_uniclean_repair,cached_uniclean,ND
3976,2009,state,delete_as_uniclean_repair,cached_uniclean,CA
4138,2087,childexemp,delete_as_uniclean_repair,cached_uniclean,0
4338,2185,state,delete_as_uniclean_repair,cached_uniclean,DC
4338,2185,singleexemp,delete_as_uniclean_repair,cached_uniclean,***
4442,2227,gender,delete_as_uniclean_repair,cached_uniclean,M
4442,2227,state,delete_as_uniclean_repair,cached_uniclean,WY
4541,2264,childexemp,delete_as_uniclean_repair,cached_uniclean,0
4660,2315,childexemp,delete_as_uniclean_repair,cached_uniclean,0
4764,2361,state,delete_as_uniclean_repair,cached_uniclean,VT
4892,2413,gender,delete_as_uniclean_repair,cached_uniclean,F
4892,2413,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
4955,2447,gender,delete_as_uniclean_repair,cached_uniclean,F
5020,2486,singleexemp,delete_as_uniclean_repair,cached_uniclean,3300
5079,2516,gender,delete_as_uniclean_repair,cached_uniclean,F
5105,2527,gender,delete_as_uniclean_repair,cached_uniclean,F
5171,2560,gender,delete_as_uniclean_repair,cached_uniclean,F
5188,2569,gender,delete_as_uniclean_repair,cached_uniclean,F
5248,2595,gender,delete_as_uniclean_repair,cached_uniclean,F
5280,2610,gender,delete_as_uniclean_repair,cached_uniclean,M
5373,2665,gender,delete_as_uniclean_repair,cached_uniclean,F
5373,2665,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
5421,2694,gender,delete_as_uniclean_repair,cached_uniclean,F
5421,2694,singleexemp,delete_as_uniclean_repair,cached_uniclean,o0
5614,2794,gender,delete_as_uniclean_repair,cached_uniclean,F
5640,2806,gender,delete_as_uniclean_repair,cached_uniclean,F
5689,2831,gender,delete_as_uniclean_repair,cached_uniclean,F
5689,2831,childexemp,delete_as_uniclean_repair,cached_uniclean,0
5770,2874,gender,delete_as_uniclean_repair,cached_uniclean,F
5770,2874,state,delete_as_uniclean_repair,cached_uniclean,NE
5841,2911,gender,delete_as_uniclean_repair,cached_uniclean,M
5875,2931,gender,delete_as_uniclean_repair,cached_uniclean,F
5986,2987,gender,delete_as_uniclean_repair,cached_uniclean,F
6055,3018,gender,delete_as_uniclean_repair,cached_uniclean,F
6089,3034,gender,delete_as_uniclean_repair,cached_uniclean,F
6089,3034,childexemp,delete_as_uniclean_repair,cached_uniclean,0
6120,3048,gender,delete_as_uniclean_repair,cached_uniclean,F
6314,3129,gender,delete_as_uniclean_repair,cached_uniclean,F
6351,3152,gender,delete_as_uniclean_repair,cached_uniclean,F
6351,3152,marriedexemp,delete_as_uniclean_repair,cached_uniclean,y0
6406,3182,gender,delete_as_uniclean_repair,cached_uniclean,F
6443,3196,gender,delete_as_uniclean_repair,cached_uniclean,F
6471,3213,singleexemp,delete_as_uniclean_repair,cached_uniclean,700
6496,3229,gender,delete_as_uniclean_repair,cached_uniclean,F
6511,3239,gender,delete_as_uniclean_repair,cached_uniclean,F
6511,3239,state,delete_as_uniclean_repair,cached_uniclean,NV
6598,3281,gender,delete_as_uniclean_repair,cached_uniclean,F
6641,3297,gender,delete_as_uniclean_repair,cached_uniclean,F
6641,3297,city,delete_as_uniclean_repair,cached_uniclean,HUNTLEY
6702,3324,gender,delete_as_uniclean_repair,cached_uniclean,F
6733,3342,gender,delete_as_uniclean_repair,cached_uniclean,F
6815,3384,gender,delete_as_uniclean_repair,cached_uniclean,F
6815,3384,city,delete_as_uniclean_repair,cached_uniclean,CALABASH
6856,3405,gender,delete_as_uniclean_repair,cached_uniclean,F
6856,3405,childexemp,delete_as_uniclean_repair,cached_uniclean,0
6915,3432,gender,delete_as_uniclean_repair,cached_uniclean,F
6915,3432,childexemp,delete_as_uniclean_repair,cached_uniclean,0
6946,3447,gender,delete_as_uniclean_repair,cached_uniclean,F
6946,3447,city,delete_as_uniclean_repair,cached_uniclean,ANCHOARGE
6946,3447,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
7006,3481,gender,delete_as_uniclean_repair,cached_uniclean,F
7138,3544,gender,delete_as_uniclean_repair,cached_uniclean,M
7174,3563,gender,delete_as_uniclean_repair,cached_uniclean,F
7174,3563,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
7280,3614,gender,delete_as_uniclean_repair,cached_uniclean,F
