error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,22,6,0,2,2,,
1,115,12,0,2,2,,
2,203,5,0,2,2,,
3,265,11,0,2,2,,
4,316,11,0,2,2,,
5,361,12,0,2,2,,
6,402,2,0,2,2,,
7,513,11,0,2,2,,
8,587,2,0,2,2,,
9,679,5,0,2,2,,
10,709,2,0,2,2,,
11,750,6,0,2,2,,
12,849,12,0,2,2,,
13,931,13,0,2,2,,
14,965,5,0,2,2,,
15,1139,2,0,2,2,,
16,1167,13,0,2,2,,
17,1250,11,0,2,2,,
18,1287,12,0,2,2,,
19,1349,5,0,2,2,,
20,1457,11,0,2,2,,
21,1507,6,0,2,2,,
22,1551,11,0,2,2,,
23,1605,13,0,2,2,,
24,1672,11,0,2,2,,
25,1714,6,0,2,2,,
26,1831,6,0,2,2,,
27,1929,12,0,2,2,,
28,2009,6,0,2,2,,
29,2087,13,0,2,2,,
30,2185,6,0,2,2,,
31,2227,6,0,2,2,,
32,2264,13,0,2,2,,
33,2315,13,0,2,2,,
34,2361,6,0,2,2,,
35,2413,12,0,2,2,,
36,2447,2,0,2,2,,
37,2486,11,0,2,2,,
38,2516,2,0,2,2,,
39,2527,2,0,2,2,,
40,2560,2,0,2,2,,
41,2569,2,0,2,2,,
42,2595,2,0,2,2,,
43,2610,2,0,2,2,,
44,2665,12,0,2,2,,
45,2694,2,0,2,2,,
46,2744,13,0,2,2,,
47,2794,2,0,2,2,,
48,2806,2,0,2,2,,
49,2831,13,0,2,2,,
50,2874,6,0,2,2,,
51,2911,2,0,2,2,,
52,2931,2,0,2,2,,
53,2987,2,0,2,2,,
54,3018,2,0,2,2,,
55,3034,13,0,2,2,,
56,3048,2,0,2,2,,
57,3129,2,0,2,2,,
58,3152,2,0,2,2,,
59,3182,2,0,2,2,,
60,3196,2,0,2,2,,
61,3213,11,0,2,2,,
62,3229,2,0,2,2,,
63,3239,2,0,2,2,,
64,3281,2,0,2,2,,
65,3297,2,0,2,2,,
66,3324,2,0,2,2,,
67,3342,2,0,2,2,,
68,3384,5,0,2,2,,
69,3405,13,0,2,2,,
70,3432,2,0,2,2,,
71,3447,12,0,2,2,,
72,3481,2,0,2,2,,
73,3544,2,0,2,2,,
74,3563,12,0,2,2,,
75,3614,2,0,2,2,,
76,3629,6,0,2,2,,
77,3666,2,0,2,2,,
78,3692,2,0,2,2,,
79,3701,2,0,2,2,,
80,3727,2,0,2,2,,
81,3732,2,0,2,2,,
82,3779,2,0,2,2,,
83,3816,6,0,2,2,,
84,3828,2,0,2,2,,
85,3844,13,0,2,2,,
86,3891,2,0,2,2,,
87,3917,2,0,2,2,,
88,3951,2,0,2,2,,
89,3973,2,0,2,2,,
90,4034,12,0,2,2,,
91,4088,2,0,2,2,,
92,4135,2,0,2,2,,
93,4169,2,0,2,2,,
94,4191,2,0,2,2,,
95,4231,12,0,2,2,,
96,4284,12,0,2,2,,
97,4310,2,0,2,2,,
98,4323,2,0,2,2,,
99,4384,12,0,2,2,,
100,4393,2,0,2,2,,
101,4412,11,0,2,2,,
102,4428,2,0,2,2,,
103,4453,2,0,2,2,,
104,4490,11,0,2,2,,
105,4511,2,0,2,2,,
106,4538,2,0,2,2,,
107,4563,2,0,2,2,,
108,4582,2,0,2,2,,
109,4597,6,0,2,2,,
110,4612,2,0,2,2,,
111,4662,12,0,2,2,,
112,4687,2,0,2,2,,
113,4719,12,0,2,2,,
114,4750,2,0,2,2,,
115,4764,13,0,2,2,,
116,4797,2,0,2,2,,
117,4859,2,0,2,2,,
118,4871,2,0,2,2,,
119,4886,2,0,2,2,,
120,4911,2,0,2,2,,
121,4936,2,0,2,2,,
122,4977,2,0,2,2,,
123,5008,2,0,2,2,,
124,5025,2,0,2,2,,
125,5041,2,0,2,2,,
126,5102,2,0,2,2,,
127,5178,2,0,2,2,,
128,5211,12,0,2,2,,
129,5231,2,0,2,2,,
130,5259,2,0,2,2,,
131,5311,6,0,2,2,,
132,5367,12,0,2,2,,
133,5428,13,0,2,2,,
134,5484,2,0,2,2,,
135,5571,2,0,2,2,,
136,5670,11,0,2,2,,
137,5752,6,0,2,2,,
138,5801,13,0,2,2,,
139,5877,13,0,2,2,,
140,5903,6,0,2,2,,
141,5953,11,0,2,2,,
142,6023,6,0,2,2,,
143,6069,12,0,2,2,,
144,6133,2,0,2,2,,
145,6235,2,0,2,2,,
146,6284,13,0,2,2,,
147,6345,13,0,2,2,,
148,6394,13,0,2,2,,
149,6451,12,0,2,2,,
150,6498,13,0,2,2,,
151,6609,11,0,2,2,,
152,6693,5,0,2,2,,
153,6749,12,0,2,2,,
154,6798,12,0,2,2,,
155,6929,6,0,2,2,,
156,6994,12,0,2,2,,
157,7045,6,0,2,2,,
158,7105,6,0,2,2,,
159,7159,6,0,2,2,,
160,7259,6,0,2,2,,
161,7393,12,0,2,2,,
162,7477,11,0,2,2,,
163,7564,12,0,2,2,,
164,7596,13,0,2,2,,
165,7655,2,0,2,2,,
166,7739,13,0,2,2,,
167,7809,5,0,2,2,,
168,7869,2,0,2,2,,
169,7930,12,0,2,2,,
170,8006,11,0,2,2,,
171,8086,12,0,2,2,,
172,8135,12,0,2,2,,
173,8196,12,0,2,2,,
174,8316,11,0,2,2,,
175,8413,11,0,2,2,,
176,8518,11,0,2,2,,
177,8557,11,0,2,2,,
178,8593,6,0,2,2,,
179,8662,13,0,2,2,,
