idx,col,error_type,estimated_value,current_dirty_value
0,3,0,-0.2706915088014374,
1,3,0,0.28721671326951265,
2,3,0,0.16018181338926737,
3,3,0,-0.1385695209055942,
4,3,0,-0.0867394198605644,
5,3,0,0.695651986870846,
6,3,0,0.09546143549796132,
7,3,0,0.31159170956781573,
8,3,0,0.13691174248891,
9,3,0,0.44895582994282013,
10,3,0,-0.12128479860725425,
11,3,0,0.09093781686738309,
12,3,0,0.29092497624096963,
13,3,0,-0.04662561470968097,
15,3,0,0.6641248968599802,
16,3,0,0.5969078688392416,
17,3,0,-0.11396686278068921,
18,3,0,1.0547140871734897,
19,3,0,-0.5671579874819901,
20,3,0,-0.5698935847127707,
23,3,0,-0.32718516202277337,
40,3,0,1.5084928657336971,
41,3,0,-0.6269790659595088,
44,3,0,-0.5690316536068302,
45,3,0,-1.0715824612725375,
46,3,0,-0.6798263329564255,
47,3,0,-0.6326101534815561,
48,3,0,-1.074081793152742,
50,3,0,-0.3868194094258381,
52,3,0,-0.6142735930159627,
61,3,0,-1.3799164568914428,
79,3,0,0.908547626555489,
90,3,0,-0.7062152522566615,
91,3,0,-0.18467267460983758,
92,3,0,-0.15903923494264482,
93,3,0,0.38270593579334056,
94,3,0,0.19766235880736785,
96,3,0,-0.14372791595402834,
97,3,0,-0.19182616947777073,
98,3,0,0.20390509633101342,
99,3,0,0.8215890190507052,
100,3,0,0.8997935010058923,
101,3,0,-1.355523270923852,
102,3,0,1.5485426291577047,
103,3,0,-1.734425399181533,
104,3,0,0.02044419643693565,
119,3,0,0.497233128506674,
120,3,0,0.3380465121226735,
121,3,0,0.32747645105311585,
122,3,0,0.09202865351186633,
123,3,0,0.09279467704001677,
124,3,0,0.7770038598459006,
125,3,0,-0.37811644029881875,
126,3,0,-0.3115272325453139,
127,3,0,0.932206985745219,
133,3,0,-0.2067011944118049,
141,3,0,0.16555970892185737,
142,3,0,0.23868714005578168,
143,3,0,0.23967320799415706,
152,3,0,0.8748285420551187,
156,3,0,0.06185563680445371,
157,3,0,-0.06997045480705419,
158,3,0,-0.39018128711584427,
159,3,0,-0.37782239198092965,
160,3,0,0.7893735660352748,
161,3,0,-1.1790047874657426,
162,3,0,-1.0605179109570504,
170,3,0,-0.10931653625360381,
173,3,0,-0.11726684455052756,
174,3,0,-1.3986607131653035,
175,3,0,-1.4004440157125475,
176,3,0,0.9191200433456749,
177,3,0,-1.4005946145019765,
178,3,0,-1.5763220695936515,
182,3,0,-0.7245399027265534,
186,3,0,0.08147634606537468,
188,3,0,-0.38170092199389033,
193,3,0,0.7468623221831282,
203,3,0,0.7287867022489023,
205,3,0,0.9147719021017633,
206,3,0,-0.13152604430178444,
207,3,0,1.0041820207977241,
208,3,0,0.2879193642153644,
217,3,0,0.22452592520329573,
218,3,0,-0.6999303408414935,
219,3,0,-0.9317708231383477,
220,3,0,0.4427614406220757,
221,3,0,-0.8569055301489071,
222,3,0,1.178169083057088,
224,3,0,-0.5995105294273416,
226,3,0,-0.5087570513496796,
234,3,0,-0.4596815546815391,
235,3,0,-0.3799127212942604,
236,3,0,-0.5616837399605491,
237,3,0,0.6373526497357435,
238,3,0,-0.38240067181581205,
241,3,0,0.20112911728371552,
243,3,0,-0.5595070170212071,
244,3,0,-0.49164148489200443,
245,3,0,-0.6946093535315886,
247,3,0,-0.5930797697271396,
248,3,0,0.8036639114110221,
260,3,0,0.0496365738933177,
272,3,0,-0.6323218983446731,
273,3,0,-0.2115291270619466,
274,3,0,-0.3765472593686607,
286,3,0,0.030876425161068567,
289,3,0,0.2118851961664207,
290,3,0,0.05033237922548567,
292,3,0,-0.0029634517195053327,
293,3,0,-0.2847639010926394,
294,2,0,-0.02931313192467229,
295,3,0,-0.004848086164317839,
296,3,0,-0.5544530317212257,
297,3,0,-0.3945598867176282,
298,3,0,-0.33859416896231764,
299,2,0,-0.010058155589664388,
299,3,0,-0.6324881657441379,
300,3,0,-0.3303725477380703,
301,3,0,-0.2903874550559868,
302,3,0,-0.69625842765294,
307,3,0,0.15732993052744282,
308,3,0,-0.19813889464653922,
317,2,0,-0.021685893975507464,
318,2,0,-0.022460120988149524,
319,3,0,-0.5747453903893809,
324,3,0,0.16818872704385565,
326,3,0,0.37231415902247267,
327,3,0,-0.317733942193586,
328,3,0,0.5009764931596931,
330,3,0,-0.2277492688643883,
333,3,0,-0.7639372523230729,
340,3,0,-1.3004763717378518,
341,3,0,0.10793180977094609,
342,3,0,0.09276217130898347,
343,3,0,0.1778778559367765,
345,3,0,1.4500215514981045,
347,3,0,0.06478722510075702,
348,3,0,0.05275525604762228,
349,3,0,-0.8675253913862481,
350,3,0,0.27133584622232915,
351,3,0,-1.329953688101395,
352,3,0,1.439490290117381,
357,3,0,-0.3747497952824531,
358,3,0,-1.4982862214313106,
368,3,0,-0.2667074114450913,
369,3,0,-0.1506851589568099,
370,3,0,-0.342513925195035,
375,3,0,-0.18129654899296968,
377,3,0,-0.6461421369334142,
382,3,0,-0.4179418347562032,
386,3,0,0.0777743271944,
388,3,0,-0.5810502453774393,
389,3,0,-0.3203562521461839,
390,3,0,-0.2728865240064807,
391,3,0,0.5590353619067489,
392,3,0,-0.6266917542057704,
393,3,0,-0.15389669370582243,
394,3,0,-0.6280546886913725,
395,3,0,-0.5324908077895175,
396,3,0,-0.17897668663667862,
397,3,0,-0.6216575139717692,
398,3,0,0.47587687714453714,
399,3,0,0.2168924463865848,
400,3,0,-0.21636017373082775,
401,3,0,-0.60841894892282,
402,3,0,-0.046301567670695445,
403,3,0,0.43263068239587277,
404,3,0,-0.26101962387926564,
405,3,0,-0.5851893295141392,
406,3,0,0.04384240469551274,
409,3,0,-0.24428132813432818,
411,3,0,-0.10331780212779414,
412,3,0,-0.18775487882315015,
413,3,0,-0.2393379869375924,
414,3,0,-0.6156805909251952,
