row_idx,row_pos,column,action,source,value
198,194,act_dep_time,delete_as_uniclean_repair,cached_uniclean,09:14 AM
350,342,act_dep_time,repair_value,cached_uniclean,12:41 AM
350,342,act_arr_time,repair_value,cached_uniclean,05:26 AM
440,431,sched_dep_time,repair_value,cached_uniclean,06:40 AM
633,619,sched_dep_time,repair_value,cached_uniclean,08:00 AM
730,715,act_dep_time,repair_value,cached_uniclean,07:16 AM
907,890,sched_dep_time,repair_value,cached_uniclean,06:45 AM
917,900,act_dep_time,repair_value,cached_uniclean,12:41 AM
1280,1254,sched_dep_time,repair_value,cached_uniclean,10:25 AM
1476,1445,sched_dep_time,repair_value,cached_uniclean,07:10 AM
1525,1493,sched_dep_time,repair_value,cached_uniclean,05:25 PM
1529,1497,act_dep_time,repair_value,cached_uniclean,03:36 PM
1580,1546,act_dep_time,repair_value,cached_uniclean,03:31 PM
1860,1817,act_dep_time,repair_value,cached_uniclean,07:14 PM
1866,1822,sched_dep_time,repair_value,cached_uniclean,06:30 PM
1904,1858,sched_dep_time,repair_value,cached_uniclean,07:15 PM
1955,1909,act_dep_time,repair_value,cached_uniclean,08:42 AM
2033,1985,sched_dep_time,repair_value,cached_uniclean,07:55 AM
2152,2099,act_dep_time,repair_value,cached_uniclean,11:56 AM
2267,2211,act_dep_time,repair_value,cached_uniclean,12:12 PM
2280,2224,sched_dep_time,repair_value,cached_uniclean,05:25 PM
2375,2315,act_dep_time,repair_value,cached_uniclean,06:10 AM
117,115,sched_dep_time,repair_value,cached_uniclean,06:59 AM
145,143,sched_dep_time,repair_value,cached_uniclean,10:40 AM
215,209,sched_dep_time,repair_value,cached_uniclean,06:59 AM
306,299,sched_dep_time,repair_value,cached_uniclean,06:59 AM
308,301,act_dep_time,repair_value,cached_uniclean,02:26 PM
404,395,sched_dep_time,repair_value,cached_uniclean,06:59 AM
462,453,act_arr_time,repair_value,cached_uniclean,04:09 PM
502,492,sched_dep_time,repair_value,cached_uniclean,06:59 AM
576,565,sched_dep_time,repair_value,cached_uniclean,10:40 AM
603,590,sched_dep_time,repair_value,cached_uniclean,06:59 AM
655,641,sched_arr_time,repair_value,cached_uniclean,01:17 PM
694,680,sched_dep_time,repair_value,cached_uniclean,06:59 AM
704,689,sched_dep_time,repair_value,cached_uniclean,08:20 PM
765,749,act_dep_time,repair_value,cached_uniclean,05:08 PM
775,759,sched_dep_time,repair_value,cached_uniclean,06:59 AM
794,778,sched_dep_time,repair_value,cached_uniclean,06:59 AM
862,846,act_dep_time,repair_value,cached_uniclean,05:08 PM
876,859,sched_dep_time,repair_value,cached_uniclean,06:59 AM
914,897,act_dep_time,repair_value,cached_uniclean,08:42 AM
972,954,sched_dep_time,repair_value,cached_uniclean,07:10 AM
1030,1011,sched_dep_time,repair_value,cached_uniclean,07:10 AM
1040,1021,sched_dep_time,repair_value,cached_uniclean,06:59 AM
1048,1029,act_dep_time,repair_value,cached_uniclean,11:15 AM
1094,1074,sched_dep_time,repair_value,cached_uniclean,02:55 PM
1308,1282,act_dep_time,repair_value,cached_uniclean,08:04 AM
1389,1361,act_dep_time,repair_value,cached_uniclean,08:51 AM
1429,1400,act_dep_time,repair_value,cached_uniclean,11:56 AM
1522,1490,act_dep_time,repair_value,cached_uniclean,12:13 PM
1539,1506,act_dep_time,repair_value,cached_uniclean,05:08 PM
1539,1506,act_arr_time,repair_value,cached_uniclean,07:55 PM
1585,1551,act_dep_time,repair_value,cached_uniclean,06:10 AM
1700,1661,act_dep_time,repair_value,cached_uniclean,05:08 PM
1700,1661,act_arr_time,repair_value,cached_uniclean,07:55 PM
1823,1781,act_arr_time,repair_value,cached_uniclean,10:04 AM
1909,1863,act_dep_time,repair_value,cached_uniclean,05:08 PM
1909,1863,act_arr_time,repair_value,cached_uniclean,07:55 PM
2130,2079,sched_dep_time,repair_value,cached_uniclean,02:55 PM
2168,2115,act_dep_time,repair_value,cached_uniclean,12:41 AM
2220,2165,sched_dep_time,repair_value,cached_uniclean,06:59 AM
2239,2184,sched_arr_time,repair_value,cached_uniclean,11:53 AM
