row_idx,row_pos,column,action,source,value
1,0,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
1,0,City,delete_as_uniclean_repair,cached_uniclean,boaz
1,0,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
1,0,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
1,0,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
2,1,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
2,1,City,delete_as_uniclean_repair,cached_uniclean,boaz
2,1,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
2,1,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
2,1,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
3,2,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
3,2,City,delete_as_uniclean_repair,cached_uniclean,boaz
3,2,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
3,2,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
3,2,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
4,3,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
4,3,City,delete_as_uniclean_repair,cached_uniclean,boaz
4,3,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
4,3,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
4,3,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
5,4,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
5,4,City,delete_as_uniclean_repair,cached_uniclean,boaz
5,4,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
5,4,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
5,4,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
6,5,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
6,5,City,delete_as_uniclean_repair,cached_uniclean,boaz
6,5,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
6,5,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
6,5,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
7,6,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
7,6,City,delete_as_uniclean_repair,cached_uniclean,boaz
7,6,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
7,6,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
7,6,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
8,7,HospitalName,repair_value,cached_uniclean,callahan eye foundation hospital
8,7,Address1,repair_value,cached_uniclean,1108 ross clark circle
8,7,City,repair_value,cached_uniclean,boaz
8,7,ZipCode,repair_value,cached_uniclean,35957
8,7,CountyName,repair_value,cached_uniclean,houston
8,7,PhoneNumber,repair_value,cached_uniclean,3347938701
9,8,ZipCode,delete_as_uniclean_repair,cached_uniclean,35660
9,8,MeasureName,delete_as_uniclean_repair,cached_uniclean,heart attack patients given aspirin at arrival
10,9,ZipCode,delete_as_uniclean_repair,cached_uniclean,35660
11,10,ZipCode,delete_as_uniclean_repair,cached_uniclean,35660
11,10,MeasureName,delete_as_uniclean_repair,cached_uniclean,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
12,11,ZipCode,delete_as_uniclean_repair,cached_uniclean,35660
13,12,ZipCode,delete_as_uniclean_repair,cached_uniclean,35660
14,13,ZipCode,delete_as_uniclean_repair,cached_uniclean,35660
16,15,ZipCode,delete_as_uniclean_repair,cached_uniclean,35660
17,16,ZipCode,delete_as_uniclean_repair,cached_uniclean,35660
18,17,EmergencyService,delete_as_uniclean_repair,cached_uniclean,yes
18,17,Condition,delete_as_uniclean_repair,cached_uniclean,heart failure
19,18,HospitalName,delete_as_uniclean_repair,cached_uniclean,helen keller memorial hospital
19,18,EmergencyService,delete_as_uniclean_repair,cached_uniclean,yes
20,19,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
20,19,City,delete_as_uniclean_repair,cached_uniclean,boaz
20,19,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
21,20,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
21,20,City,delete_as_uniclean_repair,cached_uniclean,boaz
21,20,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
22,21,City,delete_as_uniclean_repair,cached_uniclean,boaz
22,21,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
23,22,City,delete_as_uniclean_repair,cached_uniclean,boaz
23,22,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
24,23,City,delete_as_uniclean_repair,cached_uniclean,boaz
24,23,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
25,24,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
25,24,City,delete_as_uniclean_repair,cached_uniclean,boaz
25,24,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
26,25,City,delete_as_uniclean_repair,cached_uniclean,boaz
26,25,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
27,26,City,delete_as_uniclean_repair,cached_uniclean,boaz
27,26,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
28,27,City,delete_as_uniclean_repair,cached_uniclean,boaz
28,27,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
29,28,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
29,28,City,delete_as_uniclean_repair,cached_uniclean,boaz
29,28,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
30,29,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
30,29,City,delete_as_uniclean_repair,cached_uniclean,boaz
30,29,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
30,29,MeasureName,delete_as_uniclean_repair,cached_uniclean,heart failure patients given smoking cessation advice/counseling
31,30,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
31,30,City,delete_as_uniclean_repair,cached_uniclean,boaz
31,30,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
32,31,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
32,31,City,delete_as_uniclean_repair,cached_uniclean,boaz
32,31,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
33,32,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
33,32,City,delete_as_uniclean_repair,cached_uniclean,boaz
33,32,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
34,33,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
34,33,City,delete_as_uniclean_repair,cached_uniclean,boaz
34,33,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
34,33,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
35,34,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
35,34,City,delete_as_uniclean_repair,cached_uniclean,boaz
35,34,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
36,35,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
36,35,City,delete_as_uniclean_repair,cached_uniclean,boaz
36,35,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
37,36,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
37,36,City,delete_as_uniclean_repair,cached_uniclean,boaz
37,36,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
37,36,Stateavg,delete_as_uniclean_repair,cached_uniclean,al_scip-card-2
38,37,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
38,37,City,delete_as_uniclean_repair,cached_uniclean,boaz
38,37,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
38,37,Condition,delete_as_uniclean_repair,cached_uniclean,surgical infection prevention
39,38,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
39,38,City,delete_as_uniclean_repair,cached_uniclean,boaz
39,38,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
40,39,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
40,39,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
40,39,City,delete_as_uniclean_repair,cached_uniclean,boaz
40,39,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
41,40,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
41,40,City,delete_as_uniclean_repair,cached_uniclean,boaz
41,40,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
41,40,EmergencyService,delete_as_uniclean_repair,cached_uniclean,yes
42,41,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
42,41,City,delete_as_uniclean_repair,cached_uniclean,boaz
42,41,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
44,42,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
44,42,City,delete_as_uniclean_repair,cached_uniclean,boaz
44,42,ZipCode,delete_as_uniclean_repair,cached_uniclean,35957
45,43,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
45,43,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
45,43,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
46,44,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
46,44,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
46,44,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
47,45,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
47,45,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
47,45,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
48,46,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
48,46,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
48,46,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
49,47,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
49,47,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
49,47,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
50,48,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
50,48,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
50,48,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
51,49,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
51,49,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
51,49,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
52,50,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
52,50,State,delete_as_uniclean_repair,cached_uniclean,al
52,50,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
52,50,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
53,51,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
53,51,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
53,51,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
53,51,Stateavg,delete_as_uniclean_repair,cached_uniclean,al_hf-2
54,52,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
54,52,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
54,52,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
55,53,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
55,53,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
55,53,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
56,54,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
56,54,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
56,54,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
57,55,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
57,55,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
57,55,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
58,56,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
58,56,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
58,56,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
58,56,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
59,57,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
59,57,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
59,57,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
59,57,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
59,57,Stateavg,delete_as_uniclean_repair,cached_uniclean,al_pn-5c
60,58,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
60,58,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
60,58,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
60,58,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
60,58,MeasureName,delete_as_uniclean_repair,cached_uniclean,pneumonia patients given the most appropriate initial antibiotic(s)
61,59,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
61,59,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
61,59,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
61,59,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
61,59,EmergencyService,delete_as_uniclean_repair,cached_uniclean,yes
61,59,MeasureName,delete_as_uniclean_repair,cached_uniclean,pneumonia patients assessed and given influenza vaccination
62,60,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
62,60,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
62,60,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
62,60,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
62,60,Stateavg,delete_as_uniclean_repair,cached_uniclean,al_scip-card-2
63,61,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
63,61,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
63,61,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
63,61,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
63,61,Condition,delete_as_uniclean_repair,cached_uniclean,surgical infection prevention
63,61,MeasureName,delete_as_uniclean_repair,cached_uniclean,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
64,62,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
64,62,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
64,62,State,delete_as_uniclean_repair,cached_uniclean,al
64,62,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
64,62,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
64,62,MeasureName,delete_as_uniclean_repair,cached_uniclean,surgery patients who were given the  right kind  of antibiotic to help prevent infection
65,63,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
65,63,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
65,63,City,delete_as_uniclean_repair,cached_uniclean,boaz
65,63,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
65,63,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
65,63,MeasureName,delete_as_uniclean_repair,cached_uniclean,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
66,64,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
66,64,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
66,64,CountyName,delete_as_uniclean_repair,cached_uniclean,houston
66,64,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3347938701
66,64,EmergencyService,delete_as_uniclean_repair,cached_uniclean,yes
66,64,MeasureName,delete_as_uniclean_repair,cached_uniclean,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
67,65,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
67,65,Address1,delete_as_uniclean_repair,cached_uniclean,1108 ross clark circle
