row_idx,row_pos,column,action,source,value
4550,901,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4550,901,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
4558,902,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4558,902,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
4558,902,childexemp,delete_as_uniclean_repair,cached_uniclean,0
4562,903,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4562,903,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
4568,904,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4569,905,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4569,905,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
4569,905,childexemp,delete_as_uniclean_repair,cached_uniclean,0
4574,906,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4574,906,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
4574,906,childexemp,delete_as_uniclean_repair,cached_uniclean,0
4579,907,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4579,907,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
4582,908,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4584,909,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4584,909,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
4589,910,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4589,910,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
4593,911,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4596,912,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4596,912,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
4623,913,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4623,913,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
4624,914,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4624,914,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
4624,914,childexemp,delete_as_uniclean_repair,cached_uniclean,0
4640,915,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4640,915,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
4647,916,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4647,916,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
4650,917,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4650,917,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
4657,918,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4659,919,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4665,920,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4665,920,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
4671,921,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4681,922,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4693,923,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4696,924,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4696,924,singleexemp,delete_as_uniclean_repair,cached_uniclean,0
4697,925,city,delete_as_uniclean_repair,cached_uniclean,SALT LAKE CITY
4697,925,marriedexemp,delete_as_uniclean_repair,cached_uniclean,0
