error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,901,5,1,2,2,-1.4635587275865536,
1,902,5,1,2,2,-1.1864973853380347,
2,903,5,1,2,2,1.672589406940798,
3,904,5,1,2,2,-0.6055998652455521,
4,905,5,1,2,2,1.259325640141537,
5,906,5,1,2,2,0.8879703116655809,
6,907,5,1,2,2,-0.1329658108216082,
7,908,5,1,2,2,-0.7418022897962945,
8,909,5,1,2,2,0.40136677780053526,
9,910,5,1,2,2,1.1289438320245868,
10,911,5,1,2,2,-1.55086797409344,
11,912,5,1,2,2,-0.9885964265890929,
12,913,5,1,2,2,0.7599167501221479,
13,914,5,1,2,2,-0.11666808480698944,
14,915,5,1,2,2,0.5946112434024433,
15,916,5,1,2,2,1.4735243249050975,
16,917,5,1,2,2,1.4490777358831695,
17,918,5,1,2,2,-1.476364083740897,
18,919,5,1,2,2,1.5957572700147382,
19,920,5,1,2,2,0.17087036702235572,
20,921,5,1,2,2,1.2732951195826385,
21,922,5,1,2,2,0.6598021474609184,
22,923,5,1,2,2,-0.774397741825532,
23,924,5,1,2,2,1.153390421046515,
24,925,5,1,2,2,1.3908715715452453,
25,926,5,1,2,2,0.8611954760701358,
26,927,5,1,2,2,-1.7185017273866614,
27,928,5,1,2,2,-1.712681110952869,
28,929,5,1,2,2,1.4048410509863472,
29,930,5,1,2,2,-1.5706580699683341,
30,931,5,1,2,2,-1.017699508758055,
31,932,5,1,2,2,0.8530466130628265,
32,933,5,1,2,2,-1.107337001838458,
33,934,5,1,2,2,1.013695626635497,
34,2909,5,1,2,2,-1.703368124658801,
35,4748,5,1,2,2,-1.705696371232318,
36,902,6,1,2,2,1.5225499139248853,
37,903,6,1,2,2,-0.7535952138894154,
38,904,6,1,2,2,1.197386324237128,
39,905,6,1,2,2,1.5225499139248853,
40,906,6,1,2,2,-0.7535952138894154,
41,907,6,1,2,2,-0.7535952138894154,
42,908,6,1,2,2,1.197386324237128,
43,909,6,1,2,2,-1.7290859829526872,
44,910,6,1,2,2,-0.7535952138894154,
45,911,6,1,2,2,0.5470591448616136,
46,914,6,1,2,2,-0.10326803451390093,
47,916,6,1,2,2,-1.7290859829526872,
48,917,6,1,2,2,1.5225499139248853,
49,918,6,1,2,2,1.197386324237128,
50,919,6,1,2,2,-0.4284316242016582,
51,921,6,1,2,2,-0.4284316242016582,
52,922,6,1,2,2,1.197386324237128,
53,923,6,1,2,2,1.197386324237128,
54,924,6,1,2,2,-1.7290859829526872,
55,925,6,1,2,2,-1.7290859829526872,
56,926,6,1,2,2,0.8722227345493708,
57,927,6,1,2,2,-0.4284316242016582,
58,928,6,1,2,2,-1.7290859829526872,
59,929,6,1,2,2,0.22189555517385634,
60,930,6,1,2,2,-0.10326803451390093,
61,931,6,1,2,2,-0.10326803451390093,
62,932,6,1,2,2,-1.7290859829526872,
63,933,6,1,2,2,-0.7535952138894154,
64,934,6,1,2,2,-0.10326803451390093,
65,1987,6,1,2,2,-2.0542495726404444,
66,2005,6,1,2,2,-2.0542495726404444,
67,2043,6,1,2,2,-0.10326803451390093,
68,2040,6,1,2,2,-0.10326803451390093,
69,2036,6,1,2,2,-2.0542495726404444,
70,2015,6,1,2,2,-2.0542495726404444,
71,2081,6,1,2,2,-0.10326803451390093,
72,2072,6,1,2,2,-0.10326803451390093,
73,2056,6,1,2,2,-0.10326803451390093,
74,2027,6,1,2,2,-2.0542495726404444,
75,2017,6,1,2,2,-0.10326803451390093,
76,2073,6,1,2,2,-0.10326803451390093,
77,2079,6,1,2,2,-0.10326803451390093,
78,2099,6,1,2,2,-2.0542495726404444,
79,1988,6,1,2,2,-2.0542495726404444,
80,2064,6,1,2,2,-0.10326803451390093,
81,2022,6,1,2,2,-0.10326803451390093,
82,2108,6,1,2,2,-2.0542495726404444,
83,2055,6,1,2,2,-0.10326803451390093,
84,2045,6,1,2,2,-0.10326803451390093,
85,2068,6,1,2,2,-0.10326803451390093,
86,1995,6,1,2,2,-2.0542495726404444,
87,2074,6,1,2,2,-0.10326803451390093,
88,2001,6,1,2,2,-2.0542495726404444,
89,1994,6,1,2,2,-2.0542495726404444,
90,1980,6,1,2,2,-2.0542495726404444,
91,2089,6,1,2,2,-2.0542495726404444,
92,2083,6,1,2,2,-0.10326803451390093,
93,2078,6,1,2,2,-0.10326803451390093,
94,2091,6,1,2,2,-0.10326803451390093,
95,2093,6,1,2,2,-0.10326803451390093,
96,2069,6,1,2,2,-0.10326803451390093,
97,2059,6,1,2,2,-0.10326803451390093,
98,1989,6,1,2,2,-2.0542495726404444,
99,2050,6,1,2,2,-0.10326803451390093,
100,2063,6,1,2,2,-2.0542495726404444,
101,2033,6,1,2,2,-0.10326803451390093,
102,3043,6,1,2,2,-0.7535952138894154,
103,1983,6,1,2,2,-2.0542495726404444,
104,1990,6,1,2,2,-2.0542495726404444,
105,3347,6,1,2,2,0.22189555517385634,
106,9767,6,1,2,2,0.5470591448616136,
107,2003,6,1,2,2,-2.0542495726404444,
108,2004,6,1,2,2,-2.0542495726404444,
109,2007,6,1,2,2,-2.0542495726404444,
110,2008,6,1,2,2,-2.0542495726404444,
