idx,col,error_type,estimated_value,current_dirty_value
39,3,0,-0.205114617169299,
50,3,0,-0.5380700771515092,
88,3,0,-0.5618526100073814,
116,2,0,1.2238637746306076,
137,2,0,-1.0192826782927376,
186,3,0,-0.8234604714219752,
216,3,0,0.08027577710116694,
327,2,0,-1.3976447305930608,
371,3,0,-1.5131539242422678,
377,2,0,1.2238637746306076,
417,2,0,0.6563206961801227,
438,2,0,-1.1273861218071157,
514,3,0,-0.7045478071426143,
541,2,0,0.2509327830012049,
615,3,0,-0.4905050114397649,
662,2,0,-1.0192826782927376,
663,2,0,-0.6138947651138198,
750,2,0,-1.0192826782927376,
775,3,0,-0.5856351428632536,
834,3,0,-0.7283303399984865,
857,2,0,1.1157603311162296,
905,3,0,-0.5380700771515092,
956,2,0,0.06175175685104324,
957,3,0,-1.4655888585305235,
962,2,0,-1.3706188697144663,
963,3,0,-1.1801984642600576,
982,3,0,0.4845788356509937,
989,3,0,1.2694024198947749,
995,2,0,0.30498450475839395,
1100,3,0,-1.4893713913863957,
1189,3,0,-0.7521128728543587,
1218,2,0,0.46713967002996104,
1220,3,0,-1.1801984642600576,
1224,2,0,-0.6138947651138198,
1235,2,0,-1.2895412870786829,
1343,2,0,0.413087948272772,
1346,3,0,-1.2753285956835463,
1426,2,0,0.6292948353015282,
1451,3,0,-1.1564159314041853,
1499,3,0,1.3645325513182636,
1535,2,0,1.1698120528734186,
1577,3,0,0.03271071138942263,
1623,2,0,1.3049413572663913,
1682,3,0,-1.2991111285394183,
1721,3,0,-0.3002447485927876,
1803,2,0,-1.0192826782927376,
1842,3,0,-0.3715923471604041,
1844,3,0,-1.4893713913863957,
1871,2,0,1.2779154963877968,
1872,3,0,-1.0375032671248245,
1876,2,0,1.1157603311162296,
1907,3,0,0.9602294927684369,
1915,3,0,1.1742722884712864,
1943,3,0,1.9828784055709399,
1959,3,0,0.6510565656420988,
1428,3,1,-0.2526796828810433,-0.10998448574581034
1487,3,1,-0.2526796828810433,-0.18133208431342682
1630,3,1,-0.06241942003406602,1.9353133398591955
1660,3,1,-0.5856351428632536,-0.8472430042778473
1666,3,1,1.126707222759542,1.1504897556154141
1671,3,1,0.4132312370833772,0.43701376993924934
1701,3,1,-0.4429399457280206,-0.4191574128721484
1808,3,1,-0.9185906028454638,-0.9899382014130803
1864,3,1,1.5310102813093687,1.554792814165241
1916,2,1,1.7914068530810927,1.8184327139596872
1918,2,1,-0.07337754754192936,-0.28958443457068556
1925,3,1,1.2694024198947749,0.7937517627773317
1928,3,1,0.38944870422750505,0.3656661713716329
1956,2,1,0.1428293394868268,0.8725275832088789
1981,2,1,0.19688106124401586,0.22390692212261037
1988,3,1,1.2694024198947749,1.2931849527506472
1996,2,1,1.1427861919948241,1.0076568876018515
2006,2,1,-1.6138516176218172,-1.6408774785004117
2017,3,1,-0.4905050114397649,-0.5618526100073814
2037,2,1,-1.3165671479572774,-1.3435930088358718
2113,2,1,0.33201036563698844,0.5482172526657446
2136,3,1,-0.9185906028454638,-0.8948080699895916
