idx,col,error_type,estimated_value,current_dirty_value
0,3,0,-0.26369806163804477,
1,3,0,0.28261907414968984,
2,3,0,-1.0544695708864271,
3,3,0,-1.1869106182828237,
4,3,0,-1.17298632873161,
5,3,0,0.7155398311534227,
6,3,0,-0.5973068429655334,
7,3,0,0.18475099141800416,
8,3,0,-0.4090757607969196,
9,3,0,0.396598362335216,
10,3,0,-1.1556218096805737,
11,3,0,-1.0722861628366602,
12,3,0,0.11143340832771777,
13,3,0,-1.1398078028150875,
15,3,0,0.6727565091219576,
16,3,0,0.5984881724384605,
17,3,0,-0.13741068940810927,
18,3,0,1.0724193121606191,
19,3,0,-0.5671579874819901,
20,3,0,-0.5698935847127707,
23,3,0,-0.32718516202277337,
40,3,0,1.5068271626260314,
41,3,0,-0.6244793942571674,
44,3,0,-0.5660985456272818,
45,3,0,-1.0732172662388064,
46,3,0,-0.6781398759894692,
47,3,0,-0.6322953411160449,
48,3,0,-1.0756594792794785,
50,3,0,-0.3743330405690176,
52,3,0,-0.6179622201636573,
61,3,0,-1.1804661685982212,
79,3,0,0.7669425896737332,
90,3,0,-0.7003801422126403,
91,3,0,0.00761634594296154,
92,3,0,0.0004333965808188613,
93,3,0,0.3848077833454394,
94,3,0,0.1982488293829877,
96,3,0,-0.1435559081781759,
97,3,0,-0.19287841142903808,
98,3,0,0.4829317148549013,
99,3,0,0.8203394741672208,
100,3,0,0.8983374825262139,
101,3,0,-1.355523270923852,
102,3,0,1.5505893817941803,
103,3,0,-1.6487849510870192,
104,3,0,0.02044419643693565,
119,3,0,0.9679872598613344,
120,3,0,0.34683262167667833,
121,3,0,0.3341535514798521,
122,3,0,0.10147517741725237,
123,3,0,0.10222166531094116,
124,3,0,0.6168448719861088,
125,3,0,-0.38603064899689554,
126,3,0,0.3713928092672646,
127,3,0,0.9792903213735871,
133,3,0,-0.4906378905360916,
141,3,0,0.16483845643350792,
142,3,0,0.1882567110876182,
143,3,0,0.189169775218893,
152,3,0,0.8701263588118707,
156,3,0,0.16895520414179122,
157,3,0,-0.08162573691907764,
158,3,0,-0.38354080869139584,
159,3,0,-0.3712314754081945,
160,3,0,0.8428915130932939,
161,3,0,-0.7073111891815861,
162,3,0,-0.43625422428741684,
170,3,0,-0.28089007274199024,
173,3,0,-0.9080061803205268,
174,3,0,-1.3986174686851647,
175,3,0,-1.4003830936611477,
176,3,0,0.6546906992329833,
177,3,0,-1.4005316972090898,
178,3,0,-1.1863794279270063,
182,3,0,-0.7227234174576248,
186,3,0,0.08347282659232584,
188,3,0,-0.4772992184906501,
193,3,0,0.7310472730825238,
203,3,0,0.7884819873780935,
205,3,0,0.9589881672522709,
206,3,0,-0.1262874981418718,
207,3,0,1.0008386626805024,
208,3,0,0.761001921972312,
217,3,0,0.23792275803401103,
218,3,0,-0.6815758052957029,
219,3,0,-0.928583725631705,
220,3,0,0.4751309585413633,
221,3,0,-0.8469497139166029,
222,3,0,1.181565342467457,
224,3,0,-0.594205096329031,
226,3,0,-0.5064955985486257,
234,3,0,-0.3905339398824185,
235,3,0,-0.3727344580947269,
236,3,0,-0.5413973751892505,
237,3,0,0.7942635669084719,
238,3,0,-0.37529947632821614,
241,3,0,0.20477140082004966,
243,3,0,-0.5634126988891582,
244,3,0,-0.4918443303418013,
245,3,0,-0.6908651867529745,
247,3,0,-0.5735329483703753,
248,3,0,0.9080389234689952,
260,3,0,0.2918429581597147,
272,3,0,-0.6478329416719939,
273,3,0,-0.5848001526598902,
274,3,0,-0.6979487108758419,
286,3,0,0.04982213150569281,
289,3,0,0.20562729351142117,
290,3,0,0.05048692986851505,
292,3,0,-0.005508266565904024,
293,3,0,-0.2842816612939484,
294,3,0,0.23399322629027405,
295,3,0,0.3035354714935439,
296,3,0,-0.554436953812023,
297,3,0,-0.39316134906267564,
298,3,0,-0.33856535608099997,
300,3,0,-0.3303475862243998,
301,3,0,-0.2903460997586424,
302,3,0,-0.3402195221501239,
307,3,0,0.02724214915763518,
308,3,0,-0.2517364859111725,
319,3,0,-0.5656112659646789,
324,3,0,0.20252273613936603,
326,3,0,0.4392951830423094,
327,3,0,-0.3968711693277747,
328,3,0,0.5438457252024863,
330,3,0,0.09147537451113046,
333,3,0,-0.7441887068548108,
340,3,0,-0.613659020930734,
341,3,0,0.12024258643747193,
342,3,0,-0.021599008033289596,
343,3,0,0.14364297656099528,
345,3,0,1.4462065770017307,
347,3,0,-0.022233119648006137,
348,3,0,0.06544360323142012,
349,3,0,-1.3044172196071102,
350,3,0,0.20088340127671872,
351,3,0,-1.1523521201900484,
352,3,0,-0.5484248920677874,
357,3,0,-0.37443255904459033,
368,3,0,-0.027490000469906684,
369,3,0,-0.12502735013593003,
370,3,0,-0.3126146457694666,
375,3,0,-0.18110170669207026,
377,3,0,-0.6372260548749642,
382,3,0,-0.2746251428195122,
386,3,0,-0.4216711980513399,
388,3,0,-0.5913178570642059,
389,3,0,-0.33512602914018125,
390,3,0,-0.28661370139594045,
391,3,0,0.15620962070035116,
392,3,0,-0.625922633592943,
393,3,0,-0.16436659562025724,
394,3,0,-0.630777217047286,
395,3,0,-0.5538000480358269,
396,3,0,-0.2516759124978461,
397,3,0,-0.6202067231479869,
398,3,0,0.46825813630980256,
399,3,0,0.26825712402770074,
400,3,0,-0.24307963196768492,
403,3,0,0.5000751764525104,
404,3,0,-0.2811955855767572,
406,3,0,0.05409821914740142,
410,3,0,-0.19999861224478177,
411,3,0,-0.10694493604473634,
412,3,0,-0.21536150038234392,
414,3,0,-0.6186787466700595,
415,3,0,0.4366948834437689,
416,3,0,-0.19991865643002651,
418,3,0,0.4437539956789689,
419,3,0,0.05752820216409709,
420,3,0,-0.2080563732471034,
421,3,0,-0.2076349552307722,
423,3,0,0.4515670211924954,
424,3,0,-0.6152850524750373,
425,3,0,-0.615744858495998,
426,3,0,0.07751630279014345,
427,3,0,-0.21536094882383275,
428,3,0,1.0277364238896258,
431,3,0,-0.5731924637457565,
433,3,0,-0.20413275470605283,
434,3,0,-0.1887017021215842,
435,3,0,-0.28013744111312433,
436,3,0,-0.6126378362483674,
437,3,0,0.29396893851933253,
438,3,0,0.13043898611808213,
441,3,0,-0.18841345699121223,
442,3,0,-0.6122754245315817,
443,3,0,-0.20417418053468983,
445,3,0,-0.22360203326367825,
446,3,0,0.4145605693568284,
447,3,0,-0.5915057536354095,
449,3,0,-0.2341046962386243,
452,3,0,0.028143357834774008,
455,3,0,-0.022179176325728665,
458,3,0,1.232188750017935,
460,3,0,1.232978273725874,
461,3,0,0.14871617891872826,
462,3,0,1.2383797106208871,
471,3,0,-0.32810975417603744,
484,3,0,-0.6994335779384927,
489,3,0,-0.08964235754928526,
491,3,0,0.3235342342496102,
494,3,0,0.5349489155863835,
495,3,0,0.4245102928002467,
496,3,0,-0.0719177821367218,
497,3,0,0.2191908072533075,
518,3,0,-0.560731473220779,
519,3,0,0.3016548995849853,
537,3,0,-0.7144099277008966,
539,3,0,-0.7149078103535403,
540,3,0,-0.755401088396178,
542,3,0,-0.8018322338824091,
543,3,0,-0.7952174213863201,
544,3,0,-0.8039051881580671,
552,3,0,0.6262588272201949,
553,3,0,0.6191034194716173,
554,3,0,0.8459592524296355,
555,3,0,0.8725411771988524,
556,3,0,0.17396815689715378,
558,3,0,0.17396816098955792,
559,3,0,0.8725411499327629,
560,3,0,0.8432315486435323,
570,3,0,-1.241431397563568,
584,3,0,-0.5330409123335424,
595,3,0,0.4766664148511232,
596,3,0,0.34727299300394254,
603,3,0,0.8875338981928589,
615,3,0,1.1782984718939267,
622,3,0,-0.24712135651925737,
624,3,0,0.5349136922579237,
626,3,0,0.1711227750196734,
627,3,0,-0.19117164789321237,
647,3,0,0.41128995833653126,
655,3,0,-1.0101014699374835,
