error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,6,12,0,2,2,,
1,76,2,0,2,2,,
2,126,13,0,2,2,,
3,242,13,0,2,2,,
4,373,11,0,2,2,,
5,445,12,0,2,2,,
6,479,13,0,2,2,,
7,580,13,0,2,2,,
8,680,11,0,2,2,,
9,708,2,0,2,2,,
10,734,2,0,2,2,,
11,767,2,0,2,2,,
12,801,2,0,2,2,,
13,845,2,0,2,2,,
14,877,2,0,2,2,,
15,919,13,0,2,2,,
16,944,5,0,2,2,,
17,972,5,0,2,2,,
18,1018,2,0,2,2,,
19,1034,2,0,2,2,,
20,1064,6,0,2,2,,
21,1081,13,0,2,2,,
22,1114,2,0,2,2,,
23,1141,2,0,2,2,,
24,1178,2,0,2,2,,
25,1199,11,0,2,2,,
26,1220,2,0,2,2,,
27,1269,2,0,2,2,,
28,1284,2,0,2,2,,
29,1309,2,0,2,2,,
30,1340,2,0,2,2,,
31,1364,13,0,2,2,,
32,1385,2,0,2,2,,
33,1431,2,0,2,2,,
34,1442,2,0,2,2,,
35,1471,6,0,2,2,,
36,1505,2,0,2,2,,
37,1541,2,0,2,2,,
38,1573,13,0,2,2,,
39,1603,12,0,2,2,,
40,1650,2,0,2,2,,
41,1660,2,0,2,2,,
42,1708,13,0,2,2,,
43,1757,11,0,2,2,,
44,1794,2,0,2,2,,
45,1823,2,0,2,2,,
46,1852,6,0,2,2,,
47,1868,2,0,2,2,,
48,1889,2,0,2,2,,
49,1917,2,0,2,2,,
50,1927,6,0,2,2,,
51,1984,12,0,2,2,,
52,2034,2,0,2,2,,
53,2105,2,0,2,2,,
54,2124,2,0,2,2,,
55,2184,2,0,2,2,,
56,2208,12,0,2,2,,
57,2260,6,0,2,2,,
58,2293,2,0,2,2,,
59,2328,2,0,2,2,,
60,2342,2,0,2,2,,
61,2378,2,0,2,2,,
62,2392,2,0,2,2,,
63,2402,2,0,2,2,,
64,2438,11,0,2,2,,
65,2503,12,0,2,2,,
66,2517,2,0,2,2,,
67,2552,12,0,2,2,,
68,2571,2,0,2,2,,
69,2601,11,0,2,2,,
70,2608,2,0,2,2,,
71,2650,2,0,2,2,,
72,2675,2,0,2,2,,
73,2694,2,0,2,2,,
74,2758,2,0,2,2,,
75,2806,2,0,2,2,,
76,2837,13,0,2,2,,
77,2874,2,0,2,2,,
78,2891,2,0,2,2,,
79,2948,2,0,2,2,,
80,2996,2,0,2,2,,
81,3037,13,0,2,2,,
82,3050,2,0,2,2,,
83,3088,5,0,2,2,,
84,3138,5,0,2,2,,
85,3164,2,0,2,2,,
86,3177,2,0,2,2,,
87,3195,2,0,2,2,,
88,3232,2,0,2,2,,
89,3249,5,0,2,2,,
90,3281,2,0,2,2,,
91,3304,2,0,2,2,,
92,3335,12,0,2,2,,
93,3364,2,0,2,2,,
94,3390,11,0,2,2,,
95,3406,6,0,2,2,,
96,3436,12,0,2,2,,
97,3475,6,0,2,2,,
98,3533,2,0,2,2,,
99,3562,2,0,2,2,,
100,3615,2,0,2,2,,
101,3643,2,0,2,2,,
102,3669,2,0,2,2,,
103,3690,12,0,2,2,,
104,3729,2,0,2,2,,
105,3752,6,0,2,2,,
106,3780,13,0,2,2,,
107,3794,2,0,2,2,,
108,3834,2,0,2,2,,
109,3887,2,0,2,2,,
110,3912,2,0,2,2,,
111,3941,2,0,2,2,,
112,3963,6,0,2,2,,
113,3986,12,0,2,2,,
114,4071,13,0,2,2,,
115,4108,2,0,2,2,,
116,4144,11,0,2,2,,
117,4247,5,0,2,2,,
118,4322,13,0,2,2,,
119,4449,2,0,2,2,,
120,4489,5,0,2,2,,
121,4532,6,0,2,2,,
122,4599,12,0,2,2,,
123,4670,11,0,2,2,,
124,4748,2,0,2,2,,
125,4808,12,0,2,2,,
126,4919,11,0,2,2,,
127,5003,6,0,2,2,,
128,5082,11,0,2,2,,
129,5165,11,0,2,2,,
130,5213,11,0,2,2,,
131,5271,6,0,2,2,,
132,5407,6,0,2,2,,
133,5471,6,0,2,2,,
134,5532,2,0,2,2,,
135,5608,2,0,2,2,,
136,5702,5,0,2,2,,
137,5723,2,0,2,2,,
138,5821,2,0,2,2,,
139,5865,13,0,2,2,,
140,5945,6,0,2,2,,
141,6064,2,0,2,2,,
142,6136,12,0,2,2,,
143,6172,11,0,2,2,,
144,6222,2,0,2,2,,
145,6280,2,0,2,2,,
146,6331,6,0,2,2,,
147,6450,11,0,2,2,,
148,6505,13,0,2,2,,
149,6573,12,0,2,2,,
