row_idx,row_pos,column,action,source,value
1,0,Address1,repair_value,cached_uniclean,200 med center drive
1,0,ZipCode,repair_value,cached_uniclean,35968
2,1,HospitalName,repair_value,cached_uniclean,callahan eye foundation hospital
2,1,Address1,repair_value,cached_uniclean,200 med center drive
2,1,ZipCode,repair_value,cached_uniclean,35968
5,4,HospitalName,repair_value,cached_uniclean,callahan eye foundation hospital
5,4,Address1,repair_value,cached_uniclean,200 med center drive
5,4,ZipCode,repair_value,cached_uniclean,35968
9,8,HospitalName,delete_as_uniclean_repair,cached_uniclean,helen keller memorial hospital
42,40,City,repair_value,cached_uniclean,dothan
60,58,State,delete_as_uniclean_repair,cached_uniclean,al
60,58,CountyName,delete_as_uniclean_repair,cached_uniclean,marshall
73,71,City,replace_nearby,cached_uniclean,florence
73,71,Stateavg,replace_nearby,cached_uniclean,al_ami-4
81,79,HospitalName,delete_as_uniclean_repair,cached_uniclean,eliza coffee memorial hospital
81,79,ZipCode,delete_as_uniclean_repair,cached_uniclean,35631
97,95,ZipCode,delete_as_uniclean_repair,cached_uniclean,36467
97,95,Stateavg,delete_as_uniclean_repair,cached_uniclean,al_ami-3
98,96,ZipCode,delete_as_uniclean_repair,cached_uniclean,36467
100,98,ZipCode,delete_as_uniclean_repair,cached_uniclean,36467
116,114,EmergencyService,delete_as_uniclean_repair,cached_uniclean,no
122,120,HospitalName,delete_as_uniclean_repair,cached_uniclean,crenshaw community hospital
122,120,CountyName,delete_as_uniclean_repair,cached_uniclean,crenshaw
122,120,Stateavg,delete_as_uniclean_repair,cached_uniclean,al_ami-3
123,121,HospitalName,repair_value,cached_uniclean,crenshaw community hospital
123,121,State,repair_value,cached_uniclean,al
125,123,HospitalName,delete_as_uniclean_repair,cached_uniclean,crenshaw community hospital
125,123,PhoneNumber,delete_as_uniclean_repair,cached_uniclean,3343353374
125,123,EmergencyService,delete_as_uniclean_repair,cached_uniclean,yes
142,140,Address1,replace_nearby,cached_uniclean,101 hospital circle
150,148,MeasureName,delete_as_uniclean_repair,cached_uniclean,heart attack patients given fibrinolytic medication within 30 minutes of arrival
151,149,MeasureName,delete_as_uniclean_repair,cached_uniclean,heart attack patients given pci within 90 minutes of arrival
152,150,CountyName,delete_as_uniclean_repair,cached_uniclean,morgan
152,150,MeasureName,delete_as_uniclean_repair,cached_uniclean,heart failure patients given discharge instructions
152,150,Stateavg,delete_as_uniclean_repair,cached_uniclean,al_hf-1
175,172,Condition,delete_as_uniclean_repair,cached_uniclean,heart attack
187,184,State,repair_value,cached_uniclean,al
188,185,State,repair_value,cached_uniclean,al
189,186,State,repair_value,cached_uniclean,al
231,227,HospitalName,replace_nearby,cached_uniclean,callahan eye foundation hospital
231,227,City,replace_nearby,cached_uniclean,birmingham
231,227,CountyName,replace_nearby,cached_uniclean,jefferson
231,227,PhoneNumber,replace_nearby,cached_uniclean,2053258100
236,232,HospitalName,delete_as_uniclean_repair,cached_uniclean,callahan eye foundation hospital
236,232,City,delete_as_uniclean_repair,cached_uniclean,birmingham
