idx,col,error_type,estimated_value,current_dirty_value
0,3,0,0.0,
0,4,0,0.0,
1,3,0,0.0,
1,4,0,0.0,
4,2,0,0.9966986091013469,
40,5,0,-0.7169075324294195,
121,6,0,-0.0896141380872892,
184,6,0,-0.0896141380872892,
185,6,0,-0.0896141380872892,
186,6,0,-0.0896141380872892,
235,6,0,-0.0896141380872892,
337,1,0,0.547915060999877,
352,1,0,0.7539505453134505,
367,1,0,0.7539505453134505,
415,1,0,-0.9458422002735312,
529,2,0,0.09681161327996461,
677,5,0,-1.2275921427030174,
694,5,0,1.453502061233372,
697,5,0,1.453502061233372,
722,2,0,-0.44312058421286477,
750,1,0,-1.8214930086062187,
763,7,0,0.6492016962939171,
765,2,0,-1.5829774455866157,
774,6,0,-0.0896141380872892,
789,1,0,-0.07019139194084362,
