row_idx,row_pos,column,action,source,value
48,46,act_dep_time,repair_value,cached_uniclean,07:31 AM
122,117,act_dep_time,repair_value,cached_uniclean,07:27 AM
179,173,sched_dep_time,repair_value,cached_uniclean,06:00 AM
335,327,sched_dep_time,repair_value,cached_uniclean,06:00 AM
378,368,act_dep_time,repair_value,cached_uniclean,01:32 PM
407,397,sched_dep_time,repair_value,cached_uniclean,01:30 PM
420,410,act_dep_time,repair_value,cached_uniclean,07:22 AM
448,437,sched_dep_time,repair_value,cached_uniclean,11:25 PM
458,447,sched_dep_time,repair_value,cached_uniclean,10:45 AM
751,729,act_dep_time,repair_value,cached_uniclean,02:04 PM
826,802,act_dep_time,repair_value,cached_uniclean,07:29 AM
854,829,act_dep_time,repair_value,cached_uniclean,07:21 AM
929,900,sched_dep_time,repair_value,cached_uniclean,11:35 AM
942,913,act_dep_time,repair_value,cached_uniclean,01:48 PM
1112,1081,sched_dep_time,repair_value,cached_uniclean,03:35 PM
1117,1086,sched_dep_time,replace_nearby,cached_uniclean,01:55 PM
1187,1150,act_dep_time,replace_nearby,cached_uniclean,12:35 PM
1363,1320,act_dep_time,replace_nearby,cached_uniclean,11:05 AM
1471,1423,sched_dep_time,replace_nearby,cached_uniclean,07:00 AM
1617,1564,act_dep_time,repair_value,cached_uniclean,06:55 PM
1633,1579,sched_dep_time,replace_nearby,cached_uniclean,08:35 AM
1648,1594,sched_dep_time,replace_nearby,cached_uniclean,01:33 PM
1907,1845,act_dep_time,repair_value,cached_uniclean,06:56 AM
1976,1909,act_dep_time,replace_nearby,cached_uniclean,11:56 AM
2013,1946,sched_dep_time,replace_nearby,cached_uniclean,09:00 PM
2109,2035,sched_dep_time,replace_nearby,cached_uniclean,12:15 PM
2111,2037,act_dep_time,replace_nearby,cached_uniclean,11:55 PM
2188,2111,sched_dep_time,replace_nearby,cached_uniclean,07:53 AM
2254,2173,act_dep_time,replace_nearby,cached_uniclean,07:39 AM
2296,2213,act_dep_time,replace_nearby,cached_uniclean,08:23 PM
2365,2281,sched_dep_time,replace_nearby,cached_uniclean,02:55 PM
2365,2281,act_dep_time,replace_nearby,cached_uniclean,03:27 PM
117,112,sched_dep_time,replace_nearby,cached_uniclean,06:59 AM
117,112,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
180,174,act_dep_time,replace_nearby,cached_uniclean,08:40 AM
215,208,sched_dep_time,replace_nearby,cached_uniclean,06:59 AM
215,208,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
238,231,act_dep_time,replace_nearby,cached_uniclean,08:04 AM
306,298,sched_dep_time,replace_nearby,cached_uniclean,06:59 AM
306,298,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
334,326,act_dep_time,replace_nearby,cached_uniclean,03:58 PM
338,330,sched_dep_time,replace_nearby,cached_uniclean,07:10 AM
404,394,sched_dep_time,replace_nearby,cached_uniclean,06:59 AM
404,394,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
440,429,act_dep_time,replace_nearby,cached_uniclean,06:54 AM
502,488,sched_dep_time,replace_nearby,cached_uniclean,06:59 AM
502,488,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
510,496,act_dep_time,replace_nearby,cached_uniclean,01:32 PM
591,574,sched_dep_time,replace_nearby,cached_uniclean,04:16 PM
598,581,sched_dep_time,replace_nearby,cached_uniclean,11:55 PM
601,583,act_dep_time,replace_nearby,cached_uniclean,08:25 PM
603,585,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
614,596,act_dep_time,replace_nearby,cached_uniclean,02:44 PM
646,627,act_dep_time,replace_nearby,cached_uniclean,10:10 AM
694,673,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
748,726,sched_dep_time,replace_nearby,cached_uniclean,07:55 AM
771,749,sched_dep_time,replace_nearby,cached_uniclean,01:29 PM
775,753,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
775,753,act_arr_time,replace_nearby,cached_uniclean,10:04 AM
794,771,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
794,771,act_arr_time,replace_nearby,cached_uniclean,10:04 AM
884,858,act_dep_time,replace_nearby,cached_uniclean,01:32 PM
903,876,act_dep_time,replace_nearby,cached_uniclean,07:39 AM
955,926,act_dep_time,replace_nearby,cached_uniclean,07:22 AM
991,961,sched_dep_time,replace_nearby,cached_uniclean,06:40 AM
996,966,act_dep_time,replace_nearby,cached_uniclean,12:11 PM
1049,1018,sched_dep_time,replace_nearby,cached_uniclean,08:20 PM
1073,1042,act_dep_time,replace_nearby,cached_uniclean,06:54 AM
1121,1090,sched_dep_time,replace_nearby,cached_uniclean,04:55 PM
1140,1107,sched_dep_time,replace_nearby,cached_uniclean,07:35 AM
1162,1128,act_dep_time,replace_nearby,cached_uniclean,07:39 AM
1174,1137,sched_dep_time,replace_nearby,cached_uniclean,08:41 AM
1174,1137,sched_arr_time,replace_nearby,cached_uniclean,09:54 AM
1275,1235,sched_dep_time,replace_nearby,cached_uniclean,04:55 PM
1374,1331,sched_dep_time,replace_nearby,cached_uniclean,04:55 PM
1426,1382,act_dep_time,replace_nearby,cached_uniclean,01:31 PM
1539,1489,sched_dep_time,replace_nearby,cached_uniclean,04:55 PM
1569,1518,act_dep_time,replace_nearby,cached_uniclean,03:27 PM
1583,1532,act_dep_time,replace_nearby,cached_uniclean,06:57 AM
1613,1560,sched_dep_time,replace_nearby,cached_uniclean,04:55 PM
1613,1560,act_dep_time,replace_nearby,cached_uniclean,05:08 PM
1700,1646,sched_dep_time,replace_nearby,cached_uniclean,04:55 PM
1700,1646,act_dep_time,replace_nearby,cached_uniclean,05:08 PM
1731,1675,act_dep_time,replace_nearby,cached_uniclean,10:33 AM
1754,1698,sched_dep_time,replace_nearby,cached_uniclean,02:55 PM
1780,1722,sched_dep_time,replace_nearby,cached_uniclean,02:30 PM
1809,1748,sched_dep_time,replace_nearby,cached_uniclean,04:55 PM
1809,1748,act_dep_time,replace_nearby,cached_uniclean,05:08 PM
1823,1762,act_arr_time,replace_nearby,cached_uniclean,10:04 AM
1863,1802,act_dep_time,replace_nearby,cached_uniclean,08:42 AM
1909,1847,sched_dep_time,replace_nearby,cached_uniclean,04:55 PM
1909,1847,act_dep_time,replace_nearby,cached_uniclean,05:08 PM
2001,1934,sched_dep_time,replace_nearby,cached_uniclean,04:55 PM
2001,1934,act_dep_time,replace_nearby,cached_uniclean,05:08 PM
2031,1961,sched_dep_time,replace_nearby,cached_uniclean,07:15 AM
2043,1973,sched_arr_time,replace_nearby,cached_uniclean,04:49 PM
2053,1982,act_dep_time,replace_nearby,cached_uniclean,06:54 AM
2077,2005,act_dep_time,replace_nearby,cached_uniclean,06:08 AM
2101,2027,sched_dep_time,replace_nearby,cached_uniclean,04:55 PM
2101,2027,act_dep_time,replace_nearby,cached_uniclean,05:08 PM
2105,2031,act_arr_time,replace_nearby,cached_uniclean,06:34 PM
2121,2046,act_dep_time,replace_nearby,cached_uniclean,11:08 PM
2141,2065,sched_dep_time,replace_nearby,cached_uniclean,11:35 AM
2206,2128,sched_dep_time,replace_nearby,cached_uniclean,04:55 PM
2206,2128,act_dep_time,replace_nearby,cached_uniclean,05:08 PM
2294,2211,sched_dep_time,replace_nearby,cached_uniclean,04:55 PM
