idx,col,error_type,estimated_value,current_dirty_value
3,3,0,0.0,
3,4,0,0.0,
4,3,0,0.0,
4,4,0,0.0,
6,3,0,0.0,
6,4,0,0.0,
7,3,0,0.0,
7,4,0,0.0,
8,3,0,0.0,
8,4,0,0.0,
9,3,0,0.0,
9,4,0,0.0,
10,3,0,0.0,
10,4,0,0.0,
11,3,0,0.0,
11,4,0,0.0,
12,3,0,0.0,
12,4,0,0.0,
13,3,0,0.0,
13,4,0,0.0,
14,3,0,0.0,
14,4,0,0.0,
15,3,0,0.0,
15,4,0,0.0,
16,3,0,0.0,
16,4,0,0.0,
17,3,0,0.0,
17,4,0,0.0,
18,3,0,0.0,
18,4,0,0.0,
19,3,0,0.0,
19,4,0,0.0,
20,3,0,0.0,
20,4,0,0.0,
21,3,0,0.0,
21,4,0,0.0,
22,3,0,0.0,
22,4,0,0.0,
23,3,0,0.0,
23,4,0,0.0,
24,3,0,0.0,
24,4,0,0.0,
25,3,0,0.0,
25,4,0,0.0,
26,3,0,0.0,
26,4,0,0.0,
27,3,0,0.0,
27,4,0,0.0,
28,3,0,0.0,
28,4,0,0.0,
29,3,0,0.0,
29,4,0,0.0,
30,3,0,0.0,
30,4,0,0.0,
31,3,0,0.0,
31,4,0,0.0,
33,3,0,0.0,
33,4,0,0.0,
34,3,0,0.0,
34,4,0,0.0,
35,3,0,0.0,
35,4,0,0.0,
36,3,0,0.0,
36,4,0,0.0,
37,3,0,0.0,
37,4,0,0.0,
38,3,0,0.0,
38,4,0,0.0,
39,3,0,0.0,
39,4,0,0.0,
40,3,0,0.0,
40,4,0,0.0,
42,3,0,0.0,
42,4,0,0.0,
43,3,0,0.0,
43,4,0,0.0,
44,3,0,0.0,
44,4,0,0.0,
45,3,0,0.0,
45,4,0,0.0,
46,3,0,0.0,
46,4,0,0.0,
47,3,0,0.0,
47,4,0,0.0,
48,3,0,0.0,
48,4,0,0.0,
49,3,0,0.0,
49,4,0,0.0,
50,3,0,0.0,
50,4,0,0.0,
51,3,0,0.0,
51,4,0,0.0,
52,3,0,0.0,
52,4,0,0.0,
53,3,0,0.0,
53,4,0,0.0,
54,3,0,0.0,
54,4,0,0.0,
55,3,0,0.0,
55,4,0,0.0,
56,3,0,0.0,
56,4,0,0.0,
57,3,0,0.0,
