error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,0,3,0,3,3,,0.0
1,0,4,0,3,3,,0.0
2,0,15,0,3,3,,-1.4569627472490447
3,0,16,0,3,3,,0.20817651261516254
4,1,3,0,3,3,,0.0
5,1,4,0,3,3,,0.0
6,1,15,0,3,3,,1.2148582930198744
7,1,16,0,3,3,,0.7102242727625234
8,2,3,0,3,3,,0.0
9,2,4,0,3,3,,0.0
10,2,15,0,3,3,,-1.4569627472490447
11,2,16,0,3,3,,0.20817651261516254
12,3,3,0,1,1,,0.0
13,3,4,0,1,1,,0.0
14,3,7,0,3,3,,-1.896863598967015
15,3,15,0,3,3,,-1.4569627472490447
16,3,16,0,3,3,,0.20817651261516254
17,4,3,0,1,1,,0.0
18,4,4,0,1,1,,0.0
19,4,15,0,3,3,,-0.5663557338260717
20,4,16,0,3,3,,-1.349196131107263
21,5,3,0,3,3,,0.0
22,5,4,0,3,3,,0.0
23,5,15,0,3,3,,-1.4569627472490447
24,5,16,0,3,3,,0.20817651261516254
25,6,3,0,1,1,,0.0
26,6,4,0,1,1,,0.0
27,6,15,0,3,3,,-1.4569627472490447
28,6,16,0,3,3,,0.20817651261516254
29,7,3,0,1,1,,0.0
30,7,4,0,1,1,,0.0
31,7,15,0,3,3,,-1.4569627472490447
32,7,16,0,3,3,,0.20817651261516254
33,8,3,0,1,1,,0.0
34,8,4,0,1,1,,0.0
35,9,3,0,1,1,,0.0
36,9,4,0,1,1,,0.0
37,10,3,0,1,1,,0.0
38,10,4,0,1,1,,0.0
39,11,3,0,1,1,,0.0
40,11,4,0,1,1,,0.0
41,12,3,0,1,1,,0.0
42,12,4,0,1,1,,0.0
43,13,3,0,1,1,,0.0
44,13,4,0,1,1,,0.0
45,13,15,0,3,3,,0.5716421166588382
46,14,3,0,1,1,,0.0
47,14,4,0,1,1,,0.0
48,14,15,0,3,3,,0.5716421166588382
49,15,3,0,1,1,,0.0
50,15,4,0,1,1,,0.0
51,16,3,0,1,1,,0.0
52,16,4,0,1,1,,0.0
53,17,3,0,1,1,,0.0
54,17,4,0,1,1,,0.0
55,18,3,0,1,1,,0.0
56,18,4,0,1,1,,0.0
57,19,3,0,1,1,,0.0
58,19,4,0,1,1,,0.0
59,20,3,0,1,1,,0.0
60,20,4,0,1,1,,0.0
61,21,3,0,1,1,,0.0
62,21,4,0,1,1,,0.0
63,22,3,0,1,1,,0.0
64,22,4,0,1,1,,0.0
65,23,3,0,1,1,,0.0
66,23,4,0,1,1,,0.0
67,24,3,0,1,1,,0.0
68,24,4,0,1,1,,0.0
69,24,12,0,3,3,,0.353586089798516
70,24,15,0,3,3,,-1.4569627472490447
71,25,3,0,1,1,,0.0
72,25,4,0,1,1,,0.0
73,25,9,0,3,3,,1.407975063964739
74,26,3,0,1,1,,0.0
75,26,4,0,1,1,,0.0
76,27,3,0,1,1,,0.0
77,27,4,0,1,1,,0.0
78,28,3,0,1,1,,0.0
79,28,4,0,1,1,,0.0
80,29,3,0,1,1,,0.0
81,29,4,0,1,1,,0.0
82,30,3,0,1,1,,0.0
83,30,4,0,1,1,,0.0
84,31,3,0,1,1,,0.0
85,31,4,0,1,1,,0.0
86,32,3,0,3,3,,0.0
87,32,4,0,3,3,,0.0
88,33,3,0,1,1,,0.0
89,33,4,0,1,1,,0.0
90,34,3,0,1,1,,0.0
91,34,4,0,1,1,,0.0
92,35,3,0,1,1,,0.0
93,35,4,0,1,1,,0.0
94,36,3,0,1,1,,0.0
95,36,4,0,1,1,,0.0
96,36,9,0,3,3,,1.407975063964739
97,37,3,0,1,1,,0.0
98,37,4,0,1,1,,0.0
99,38,3,0,1,1,,0.0
100,38,4,0,1,1,,0.0
101,39,3,0,1,1,,0.0
102,39,4,0,1,1,,0.0
103,40,3,0,1,1,,0.0
104,40,4,0,1,1,,0.0
105,41,3,0,3,3,,0.0
106,41,4,0,3,3,,0.0
107,42,3,0,1,1,,0.0
108,42,4,0,1,1,,0.0
109,43,3,0,1,1,,0.0
110,43,4,0,1,1,,0.0
111,44,3,0,1,1,,0.0
112,44,4,0,1,1,,0.0
113,45,3,0,1,1,,0.0
114,45,4,0,1,1,,0.0
115,46,3,0,1,1,,0.0
116,46,4,0,1,1,,0.0
117,47,3,0,1,1,,0.0
118,47,4,0,1,1,,0.0
119,47,15,0,3,3,,-1.4569627472490447
120,48,3,0,1,1,,0.0
121,48,4,0,1,1,,0.0
122,49,3,0,1,1,,0.0
123,49,4,0,1,1,,0.0
124,49,15,0,3,3,,-1.4569627472490447
125,50,3,0,1,1,,0.0
126,50,4,0,1,1,,0.0
127,50,15,0,3,3,,-1.4569627472490447
128,51,3,0,1,1,,0.0
129,51,4,0,1,1,,0.0
130,52,3,0,1,1,,0.0
131,52,4,0,1,1,,0.0
132,53,3,0,1,1,,0.0
133,53,4,0,1,1,,0.0
134,54,3,0,1,1,,0.0
135,54,4,0,1,1,,0.0
136,55,3,0,1,1,,0.0
137,55,4,0,1,1,,0.0
138,56,3,0,1,1,,0.0
139,56,4,0,1,1,,0.0
140,57,3,0,1,1,,0.0
141,57,4,0,1,1,,0.0
142,58,3,0,1,1,,0.0
143,58,4,0,1,1,,0.0
144,59,3,0,1,1,,0.0
145,59,4,0,1,1,,0.0
146,60,3,0,1,1,,0.0
147,60,4,0,1,1,,0.0
148,61,3,0,1,1,,0.0
149,61,4,0,1,1,,0.0
150,62,3,0,1,1,,0.0
151,62,4,0,1,1,,0.0
152,63,3,0,1,1,,0.0
153,63,4,0,1,1,,0.0
154,64,3,0,1,1,,0.0
155,64,4,0,1,1,,0.0
156,65,3,0,1,1,,0.0
157,65,4,0,1,1,,0.0
158,65,15,0,3,3,,1.165380125607487
159,66,3,0,1,1,,0.0
160,66,4,0,1,1,,0.0
161,67,3,0,1,1,,0.0
162,67,4,0,1,1,,0.0
163,68,3,0,1,1,,0.0
164,68,4,0,1,1,,0.0
165,69,3,0,1,1,,0.0
166,69,4,0,1,1,,0.0
167,69,9,0,3,3,,0.054621515631035504
168,70,3,0,1,1,,0.0
169,70,4,0,1,1,,0.0
170,71,3,0,1,1,,0.0
171,71,4,0,1,1,,0.0
172,72,3,0,1,1,,0.0
173,72,4,0,1,1,,0.0
174,73,3,0,1,1,,0.0
175,73,4,0,1,1,,0.0
176,74,3,0,1,1,,0.0
177,74,4,0,1,1,,0.0
178,74,15,0,3,3,,-1.4569627472490447
179,75,3,0,1,1,,0.0
180,75,4,0,1,1,,0.0
181,76,3,0,1,1,,0.0
182,76,4,0,1,1,,0.0
183,77,3,0,1,1,,0.0
184,77,4,0,1,1,,0.0
185,78,3,0,1,1,,0.0
186,78,4,0,1,1,,0.0
187,79,3,0,1,1,,0.0
188,79,4,0,1,1,,0.0
189,79,9,0,3,3,,0.23114589150064901
190,80,3,0,1,1,,0.0
191,80,4,0,1,1,,0.0
192,81,3,0,1,1,,0.0
193,81,4,0,1,1,,0.0
194,82,3,0,1,1,,0.0
195,82,4,0,1,1,,0.0
196,83,3,0,1,1,,0.0
197,83,4,0,1,1,,0.0
198,84,3,0,1,1,,0.0
199,84,4,0,1,1,,0.0
200,85,3,0,1,1,,0.0
201,85,4,0,1,1,,0.0
202,86,3,0,1,1,,0.0
203,86,4,0,1,1,,0.0
204,87,3,0,1,1,,0.0
205,87,4,0,1,1,,0.0
206,88,3,0,1,1,,0.0
207,88,4,0,1,1,,0.0
208,89,3,0,1,1,,0.0
209,89,4,0,1,1,,0.0
210,90,3,0,1,1,,0.0
211,90,4,0,1,1,,0.0
212,91,3,0,3,3,,0.0
213,91,4,0,3,3,,0.0
214,91,17,0,3,3,,0.8677506594029691
215,92,3,0,1,1,,0.0
216,92,4,0,1,1,,0.0
217,93,3,0,1,1,,0.0
218,93,4,0,1,1,,0.0
219,94,3,0,1,1,,0.0
220,94,4,0,1,1,,0.0
221,95,3,0,1,1,,0.0
222,95,4,0,1,1,,0.0
223,96,3,0,1,1,,0.0
224,96,4,0,1,1,,0.0
