idx,col,error_type,estimated_value,current_dirty_value
0,3,0,-0.26885282410549516,
1,3,0,0.06176296848601076,
2,3,0,0.36701724164164395,
3,3,0,0.2201553706256362,
4,3,0,0.21930797534256158,
5,3,0,0.6491641809944787,
6,3,0,0.17495798344445188,
7,3,0,0.385567856536245,
8,3,0,0.19410659666449967,
9,3,0,0.3587979122309283,
10,3,0,0.1854070742440361,
11,3,0,0.32353089820469816,
12,3,0,0.3171866838340645,
13,3,0,0.24668777407792533,
15,3,0,0.6611162273048343,
16,3,0,0.34588608934998866,
17,3,0,-0.12821604461225186,
18,3,0,0.6130188378530417,
19,3,0,-0.5671579874819901,
20,3,0,-0.5698935847127707,
23,3,0,-0.32718516202277337,
37,5,0,-1.81803653991674,
40,3,0,1.5007513120318932,
41,3,0,-0.6836040622398293,
44,3,0,-0.5396054852127972,
45,3,0,-1.0650563595765523,
46,3,0,-0.6722787228271895,
47,3,0,-0.6226060718182764,
48,3,0,-1.0682367845689422,
50,3,0,-0.6420239648907797,
52,3,0,-0.6318056496420175,
61,3,0,-1.0216429277133041,
67,6,0,1.450361974979385,
75,6,0,1.450361974979385,
79,3,0,0.9644850127598068,
90,3,0,-0.6506692979299353,
91,3,0,-0.43796309090419505,
92,3,0,-0.4184094537327903,
93,3,0,0.4297463913443337,
94,3,0,0.20751236236982662,
96,3,0,-0.14376025292093564,
97,3,0,-0.18930515407470805,
98,3,0,0.5193235658779076,
99,3,0,0.8244689460189251,
100,3,0,0.9031513389752271,
101,3,0,0.3401318050980847,
102,3,0,1.465202657242301,
103,3,0,-1.7121012846193724,
104,3,0,1.3437352213897833,
119,3,0,0.6474608100136798,
120,3,0,0.32090817166811275,
121,3,0,0.29447643357428926,
122,3,0,0.09956994635636597,
123,3,0,0.10038234270076098,
124,3,0,0.5719120587186941,
125,3,0,-0.11396326644237281,
126,3,0,-0.2429700990078138,
127,3,0,0.950138915052171,
130,7,0,0.08959332911300269,
133,3,0,-0.00892812541060703,
141,3,0,0.16412302711841834,
142,3,0,0.18805010699851887,
143,3,0,0.18898837432371957,
152,3,0,0.8354585336667304,
156,3,0,0.03807675657844258,
157,3,0,-0.07688559893498519,
158,3,0,-0.3808983467618149,
159,3,0,-0.3684291491385838,
160,3,0,0.919527363138614,
161,3,0,-0.6207469013030601,
162,3,0,-0.38769209072096145,
167,5,0,-1.6124169176400742,
170,3,0,-0.315177311503462,
173,3,0,0.12225915003804641,
173,6,0,1.450361974979385,
174,3,0,-0.6325018749120966,
175,3,0,-0.6926613388438361,
176,3,0,1.5131926233289839,
177,3,0,-0.6928706502629329,
178,3,0,-1.0490561959959135,
182,3,0,-0.7256566879459525,
186,3,0,0.08048733846760517,
188,3,0,0.2583441730809709,
189,5,0,1.527450287395497,
193,3,0,0.7621296226687297,
203,3,0,0.7803877517265916,
204,5,0,1.1551120524620753,
205,3,0,0.9515663434115018,
206,3,0,-0.11838501590588689,
207,3,0,1.0241453505852243,
207,5,0,-1.295651553592238,
208,3,0,0.7727530736680435,
217,3,0,-0.23576223651115413,
218,3,0,-0.6919698426171536,
219,3,0,-0.9044716353429593,
220,3,0,0.3806307158471377,
221,3,0,-0.8382735635721198,
222,3,0,0.8495886325967036,
224,3,0,-0.6566596824684207,
226,3,0,-0.510599236657684,
234,3,0,-0.45660684359735215,
235,3,0,0.33502794656249996,
236,3,0,-0.6873380001813675,
237,3,0,0.8983589126116104,
238,3,0,-0.37496804092393765,
241,3,0,0.6704908082103871,
243,3,0,-0.6705101749732088,
244,3,0,-0.5073036817954274,
245,3,0,-0.6656893540885713,
247,3,0,-0.5975345793273877,
248,3,0,0.31982036242200895,
249,5,0,0.004753625130458865,
