idx,col,error_type,estimated_value,current_dirty_value
4,1,0,-0.22739827447733119,
5,1,0,1.0225871440950824,
5,2,0,0.3346874326955829,
5,3,0,0.5928951958402551,
7,2,0,-1.8866196706077092,
7,3,0,-0.4425635808798651,
8,2,0,-0.5628103868208988,
11,1,0,0.262652827122081,
11,2,0,-0.4281857138934265,
11,3,0,0.5688147591723453,
12,2,0,-1.9763694525593574,
14,2,0,-1.29202736517804,
15,2,0,-0.8208410099318872,
18,1,0,-0.9873325914503327,
18,2,0,-0.7535286734681511,
18,3,0,-1.0606281220228826,
23,2,0,-0.4281857138934265,
23,3,0,0.5688147591723453,
25,2,0,-1.29202736517804,
27,1,0,0.4331053842001374,
27,2,0,0.1664065915362426,
28,1,0,-1.8324931869623624,
28,2,0,-1.8866196706077092,
28,3,0,-0.4425635808798651,
29,2,0,-1.740776274936281,
38,2,0,-1.29202736517804,
40,1,0,-0.30552236313810704,
40,2,0,-0.22624870450221812,
40,3,0,0.05509877692360349,
44,3,0,0.15142052359524258,
46,1,0,-1.3637486549977074,
46,2,0,-1.29202736517804,
46,3,0,-1.5261832309358048,
50,2,0,-0.0018742496230977207,
51,2,0,0.05421936409668238,
55,2,0,-1.9651507298154014,
59,2,0,-0.8993720691395793,
60,1,0,0.3194703461480998,
60,2,0,0.30103126446371486,
60,3,0,-1.6947462876111732,
61,3,0,-1.2372179909208876,
62,3,0,-0.7716628820079653,
67,1,0,-0.9234128825460616,
67,2,0,-1.8193073341439732,
67,3,0,1.8771851514621094,
72,2,0,-0.24868614999013017,
76,2,0,-1.5724954337769406,
77,1,0,1.0225871440950824,
77,2,0,2.017495844288986,
77,3,0,1.0504234925305407,
81,1,0,-0.3694420720423782,
81,2,0,0.6488116695263515,
85,2,0,-0.9218095146274914,
86,1,0,-0.17768294532956475,
86,2,0,1.9053086168494258,
87,1,0,0.6461710805477079,
88,1,0,-0.30552236313810704,
88,2,0,-0.22624870450221812,
88,3,0,0.05509877692360349,
89,2,0,-1.1013090785307877,
91,2,0,-1.29202736517804,
95,2,0,1.2882788659318447,
96,2,0,-1.1013090785307877,
97,2,0,1.2882788659318447,
99,1,0,0.5396382323739227,
99,2,0,0.41321849190327503,
99,3,0,0.11128646248205962,
100,1,0,0.4473097639566421,
100,2,0,0.18884403702415464,
101,1,0,1.0225871440950824,
101,2,0,0.3346874326955829,
101,3,0,0.5928951958402551,
104,2,0,-0.7535286734681511,
104,3,0,-1.0606281220228826,
110,1,0,0.25555063724382865,
110,2,0,0.6600303922703075,
110,3,0,-0.23386646309131376,
112,1,0,0.4189010044436327,
112,2,0,1.2882788659318447,
118,2,0,-2.122212848230786,
120,1,0,1.0225871440950824,
120,2,0,0.3346874326955829,
120,3,0,0.5928951958402551,
122,2,0,-0.22624870450221812,
128,2,0,-0.22624870450221812,
131,2,0,-0.0467491405989218,
131,3,0,1.202932924760636,
132,2,0,1.467778429835141,
135,1,0,0.1490177890700434,
135,2,0,0.02056319586481432,
135,3,0,-1.365646986483073,
137,2,0,-1.5724954337769406,
140,1,0,1.8038280307028411,
142,2,0,-1.3369022561538642,
142,3,0,1.5079517892208263,
151,1,0,-0.9234128825460616,
151,2,0,-1.29202736517804,
151,3,0,-1.5261832309358048,
155,2,0,-1.0676529102989196,
160,1,0,-1.5626099715887731,
163,2,0,-0.5515916640769427,
166,2,0,-1.8866196706077092,
167,2,0,-0.7871848417000191,
177,2,0,1.2097478067241525,
177,3,0,-0.10543746752912832,
178,3,0,-1.028520873132336,
181,2,0,-1.3369022561538642,
181,3,0,1.5079517892208263,
182,2,0,1.7258090529461294,
185,2,0,-1.6398077702406768,
191,2,0,-0.2038112590143061,
194,2,0,0.985373351845032,
196,2,0,-1.4378707608494683,
196,3,0,-1.8713361565091782,
198,1,0,0.5396382323739227,
198,2,0,0.41321849190327503,
198,3,0,0.11128646248205962,
203,2,0,1.535090766298877,
203,3,0,-1.5903977287168976,
205,2,0,-1.2695899196901281,
205,3,0,1.4196568547718238,
206,1,0,1.61917109386828,
206,2,0,-0.6413414460285909,
206,3,0,-0.1134642797517649,
208,1,0,0.6461710805477079,
208,2,0,0.41321849190327503,
208,3,0,-0.4586172053251383,
210,2,0,0.41321849190327503,
210,3,0,0.279849519157428,
221,2,0,-1.8978383933516652,
225,2,0,-0.8993720691395793,
226,2,0,1.6697154392263494,
229,2,0,1.6248405482505253,
230,2,0,-0.0018742496230977207,
231,2,0,-0.19259253627035008,
232,2,0,-1.29202736517804,
235,2,0,-0.6413414460285909,
236,2,0,-0.22624870450221812,
239,2,0,-0.2038112590143061,
244,2,0,-0.5515916640769427,
