row_idx,row_pos,column,action,source,value
1,0,Address1,repair_value,cached_uniclean,200 med center drive
1,0,ZipCode,repair_value,cached_uniclean,35968
2,1,HospitalName,repair_value,cached_uniclean,callahan eye foundation hospital
2,1,Address1,repair_value,cached_uniclean,200 med center drive
2,1,ZipCode,repair_value,cached_uniclean,35968
3,2,Address1,repair_value,cached_uniclean,200 med center drive
3,2,ZipCode,repair_value,cached_uniclean,35968
4,3,Address1,repair_value,cached_uniclean,200 med center drive
4,3,ZipCode,repair_value,cached_uniclean,35968
5,4,HospitalName,replace_nearby,cached_uniclean,callahan eye foundation hospital
5,4,Address1,replace_nearby,cached_uniclean,200 med center drive
5,4,ZipCode,replace_nearby,cached_uniclean,35968
6,5,HospitalName,repair_value,cached_uniclean,callahan eye foundation hospital
6,5,Address1,repair_value,cached_uniclean,200 med center drive
6,5,ZipCode,repair_value,cached_uniclean,35968
7,6,Address1,repair_value,cached_uniclean,200 med center drive
7,6,ZipCode,repair_value,cached_uniclean,35968
8,7,HospitalName,repair_value,cached_uniclean,callahan eye foundation hospital
8,7,Address1,repair_value,cached_uniclean,200 med center drive
8,7,ZipCode,repair_value,cached_uniclean,35968
9,8,HospitalName,replace_nearby,cached_uniclean,helen keller memorial hospital
9,8,HospitalOwner,replace_nearby,cached_uniclean,government - hospital district or authority
10,9,HospitalName,replace_nearby,cached_uniclean,helen keller memorial hospital
20,19,Condition,repair_value,cached_uniclean,heart attack
20,19,MeasureName,repair_value,cached_uniclean,heart attack patients given aspirin at arrival
21,20,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
22,21,Stateavg,repair_value,cached_uniclean,al_ami-3
24,23,Stateavg,repair_value,cached_uniclean,al_ami-5
26,25,MeasureName,repair_value,cached_uniclean,heart attack patients given pci within 90 minutes of arrival
28,27,Address1,repair_value,cached_uniclean,1108 ross clark circle
28,27,EmergencyService,repair_value,cached_uniclean,yes
32,31,HospitalName,repair_value,cached_uniclean,southeast alabama medical center
32,31,City,repair_value,cached_uniclean,dothan
33,32,PhoneNumber,repair_value,cached_uniclean,3347938701
42,41,City,repair_value,cached_uniclean,dothan
45,44,Condition,repair_value,cached_uniclean,heart attack
45,44,MeasureName,repair_value,cached_uniclean,heart attack patients given aspirin at arrival
47,46,Stateavg,repair_value,cached_uniclean,al_ami-3
52,51,Condition,repair_value,cached_uniclean,heart failure
56,55,Condition,repair_value,cached_uniclean,pneumonia
58,57,ZipCode,repair_value,cached_uniclean,35957
58,57,MeasureName,repair_value,cached_uniclean,pneumonia patients given smoking cessation advice/counseling
60,59,State,repair_value,cached_uniclean,al
60,59,CountyName,repair_value,cached_uniclean,marshall
60,59,HospitalOwner,repair_value,cached_uniclean,government - hospital district or authority
70,69,Condition,repair_value,cached_uniclean,heart attack
72,71,Stateavg,repair_value,cached_uniclean,al_ami-3
73,72,City,repair_value,cached_uniclean,florence
73,72,Stateavg,repair_value,cached_uniclean,al_ami-4
75,74,State,repair_value,cached_uniclean,al
79,78,Stateavg,repair_value,cached_uniclean,al_hf-3
