error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
0,0,5,1,1,1,0.759869175045554,0.6508370260492635
1,2,3,1,1,1,1.7952347594172045,1.81378435960467
2,5,3,1,1,1,1.7024867584798764,1.721036358667342
3,6,3,1,1,1,-0.6347628651407898,-0.6162132649533242
4,9,3,1,1,1,0.7008083483567338,0.7193579485441994
5,9,5,1,1,1,1.5776102925177322,1.541266242852302
6,10,5,1,1,1,0.3782566535585373,0.28739652939496196
7,11,5,1,1,1,-0.9483011592296632,-1.0028172337278083
8,12,3,1,1,1,0.6637091479818026,0.6822587481692682
9,12,5,1,1,1,-1.5479779787092607,-1.602494053207406
10,13,3,1,1,1,1.721036358667342,1.683937158292411
11,15,3,1,1,1,-0.39361806270373695,-0.37506846251627135
12,17,3,1,1,1,1.0347011517311147,1.0532507519185803
13,18,5,1,1,1,-0.911957109564233,-0.893785084731518
14,19,3,1,1,1,-0.17102286045414966,-0.15247326026668406
15,20,3,1,1,1,-0.44926686326613374,-0.41216766289120255
16,21,3,1,1,1,1.683937158292411,1.7024867584798764
17,23,3,1,1,1,-0.004076458766959219,0.014473141420506387
18,23,5,1,1,1,0.7416971502128389,0.7235251253801238
19,24,3,1,1,1,-0.7831596666405146,-0.7831596666405146
20,24,5,1,1,1,0.2692245045622469,0.21470843006410167
21,25,5,1,1,1,0.9052453737072745,0.8689013240418444
22,26,3,1,1,1,0.9976019513561835,1.016151551543649
23,27,3,1,1,1,0.9605027509812523,0.9790523511687179
24,28,3,1,1,1,-0.15247326026668406,-0.13392366007921847
25,29,3,1,1,1,0.5153123464820777,0.5338619466695433
26,30,5,1,1,1,-0.8574410350660878,-0.893785084731518
27,31,3,1,1,1,-1.1727012705772923,-1.1541516703898267
28,32,3,1,1,1,-0.15247326026668406,-0.13392366007921847
29,32,5,1,1,1,1.3232019448597212,1.3413739696924363
30,33,3,1,1,1,1.6468379579174797,1.683937158292411
31,34,3,1,1,1,-1.5993420748890013,-1.5807924747015356
32,36,3,1,1,1,-1.1170524700148956,-1.09850286982743
33,37,3,1,1,1,1.2758459541681675,1.0532507519185803
34,39,3,1,1,1,0.014473141420506387,0.033022741607971993
35,41,3,1,1,1,0.0515723417954376,0.07012194198290321
36,43,5,1,1,1,0.5963209515511182,0.7053531005474087
37,44,5,1,1,1,1.4504061186887267,1.6139543421831624
38,45,5,1,1,1,-1.0936773578913837,-1.0209892585605234
39,48,5,1,1,1,-1.602494053207406,-1.602494053207406
40,49,5,1,1,1,0.778041199878269,0.8325572743764142
41,50,3,1,1,1,-0.8759076675778427,-0.8944572677653083
42,50,5,1,1,1,0.12384830590052628,0.1783643803986715
43,52,5,1,1,1,0.5054608273875428,0.5236328522202579
44,53,5,1,1,1,-0.6212047122407918,-0.6212047122407918
45,55,5,1,1,1,-1.0028172337278083,-1.0028172337278083
46,56,5,1,1,1,-0.49400053841178626,-0.4031404142482109
47,57,5,1,1,1,-1.638838102872836,-1.638838102872836
48,58,5,1,1,1,-1.3299136807166798,-1.2753976062185346
49,59,5,1,1,1,1.0687935972017102,1.1233096716998554
50,60,5,1,1,1,0.41460070322396747,0.4872888025548278
51,61,3,1,1,1,0.6266099476068714,0.5709611470444745
52,61,5,1,1,1,1.6866424415140229,1.704814466346738
53,62,3,1,1,1,-0.39361806270373695,-0.39361806270373695
54,63,5,1,1,1,0.7235251253801238,0.7235251253801238
55,64,5,1,1,1,-0.09421599209205461,-0.11238801692476968
56,65,5,1,1,1,0.8689013240418444,0.8689013240418444
57,66,5,1,1,1,-1.2027095068876743,-1.148193432389529
58,67,5,1,1,1,-0.7665809109025123,-0.7302368612370822
59,68,5,1,1,1,-1.2208815317203894,-1.2390535565531045
60,69,5,1,1,1,0.9415894233727047,0.9779334730381348
61,70,5,1,1,1,1.504922193186872,1.523094218019587
62,72,5,1,1,1,-0.4758285135790712,-0.3849683894154958
63,73,5,1,1,1,1.3413739696924363,1.3232019448597212
64,74,5,1,1,1,-1.5116339290438305,-1.4752898793784004
65,75,3,1,1,1,0.23706834367009366,0.21851874348262806
66,75,5,1,1,1,1.268685870361576,1.286857895194291
67,76,5,1,1,1,-1.1663654572222442,-1.0573333082259535
68,77,5,1,1,1,-0.09421599209205461,-0.03969991759390939
69,78,5,1,1,1,0.28739652939496196,0.28739652939496196
70,79,5,1,1,1,-0.31228029008463554,-0.2759362404192054
71,80,5,1,1,1,-1.40260178004754,-1.36625773038211
72,81,3,1,1,1,0.07012194198290321,-0.13392366007921847
73,81,5,1,1,1,1.2141697958634308,1.3232019448597212
74,82,5,1,1,1,-0.4576564887463561,-0.2577642155864903
75,83,5,1,1,1,1.7775025656775982,1.7775025656775982
76,84,5,1,1,1,0.08750425623509614,0.2510524797295318
77,85,3,1,1,1,-0.9501060683277052,-1.0428540692650332
78,85,5,1,1,1,-0.14873206659019983,-0.09421599209205461
79,86,3,1,1,1,-0.579114064578393,-0.5976636647658586
80,86,5,1,1,1,-0.3486243397500657,-0.23959219075377522
81,87,5,1,1,1,1.268685870361576,1.3595459945251513
82,88,5,1,1,1,-1.1118493827240987,-1.0391612833932384
83,89,5,1,1,1,0.559976901885688,0.7053531005474087
84,90,5,1,1,1,1.4322340938560116,1.6139543421831624
85,91,3,1,1,1,-0.41216766289120255,-0.41216766289120255
86,91,5,1,1,1,0.12384830590052628,0.12384830590052628
87,92,3,1,1,1,1.5540899569801516,1.535540356792686
88,92,5,1,1,1,0.014816156904235836,-0.021527892761194312
89,93,5,1,1,1,0.46911677772211274,0.7053531005474087
90,97,3,1,1,1,0.07012194198290321,-0.13392366007921847
91,97,5,1,1,1,1.1959977710307157,1.3050299200270061
92,98,5,1,1,1,-1.4207738048802552,-1.36625773038211
93,99,5,1,1,1,-1.3480857055493949,-1.2753976062185346
94,100,5,1,1,1,1.1051376468671403,1.1233096716998554
95,101,5,1,1,1,-1.1118493827240987,-1.0209892585605234
96,102,5,1,1,1,0.6690090508819786,0.7416971502128389
97,103,5,1,1,1,-1.2208815317203894,-1.148193432389529
98,104,5,1,1,1,-0.36679636458278075,-0.021527892761194312
99,105,3,1,1,1,-0.8759076675778427,-0.8573580673903771
100,105,5,1,1,1,1.5957823173504473,1.722986491179453
101,106,3,1,1,1,0.47821314610714655,0.3669155449823529
102,106,5,1,1,1,1.5594382676850171,1.286857895194291
103,107,5,1,1,1,0.9234173985399896,1.1233096716998554
104,108,5,1,1,1,1.4867501683541569,1.523094218019587
105,110,5,1,1,1,-1.2572255813858195,-1.0573333082259535
106,111,5,1,1,1,-1.5661500035419758,-1.5298059538765456
