idx,col,error_type,estimated_value,current_dirty_value
0,5,1,0.6508370260492635,0.759869175045554
2,3,1,1.81378435960467,1.7952347594172045
5,3,1,1.721036358667342,1.7024867584798764
6,3,1,-0.6162132649533242,-0.6347628651407898
9,3,1,0.7193579485441994,0.7008083483567338
9,5,1,1.541266242852302,1.5776102925177322
10,5,1,0.28739652939496196,0.3782566535585373
11,5,1,-1.0028172337278083,-0.9483011592296632
12,3,1,0.6822587481692682,0.6637091479818026
12,5,1,-1.602494053207406,-1.5479779787092607
13,3,1,1.683937158292411,1.721036358667342
15,3,1,-0.37506846251627135,-0.39361806270373695
17,3,1,1.0532507519185803,1.0347011517311147
18,5,1,-0.893785084731518,-0.911957109564233
19,3,1,-0.15247326026668406,-0.17102286045414966
20,3,1,-0.41216766289120255,-0.44926686326613374
21,3,1,1.7024867584798764,1.683937158292411
23,3,1,0.014473141420506387,-0.004076458766959219
23,5,1,0.7235251253801238,0.7416971502128389
24,3,1,-0.7831596666405146,-0.7831596666405146
24,5,1,0.21470843006410167,0.2692245045622469
25,5,1,0.8689013240418444,0.9052453737072745
26,3,1,1.016151551543649,0.9976019513561835
27,3,1,0.9790523511687179,0.9605027509812523
28,3,1,-0.13392366007921847,-0.15247326026668406
29,3,1,0.5338619466695433,0.5153123464820777
30,5,1,-0.893785084731518,-0.8574410350660878
31,3,1,-1.1541516703898267,-1.1727012705772923
32,3,1,-0.13392366007921847,-0.15247326026668406
32,5,1,1.3413739696924363,1.3232019448597212
33,3,1,1.683937158292411,1.6468379579174797
34,3,1,-1.5807924747015356,-1.5993420748890013
36,3,1,-1.09850286982743,-1.1170524700148956
37,3,1,1.0532507519185803,1.2758459541681675
39,3,1,0.033022741607971993,0.014473141420506387
41,3,1,0.07012194198290321,0.0515723417954376
43,5,1,0.7053531005474087,0.5963209515511182
44,5,1,1.6139543421831624,1.4504061186887267
45,5,1,-1.0209892585605234,-1.0936773578913837
48,5,1,-1.602494053207406,-1.602494053207406
49,5,1,0.8325572743764142,0.778041199878269
50,3,1,-0.8944572677653083,-0.8759076675778427
50,5,1,0.1783643803986715,0.12384830590052628
52,5,1,0.5236328522202579,0.5054608273875428
53,5,1,-0.6212047122407918,-0.6212047122407918
55,5,1,-1.0028172337278083,-1.0028172337278083
56,5,1,-0.4031404142482109,-0.49400053841178626
57,5,1,-1.638838102872836,-1.638838102872836
58,5,1,-1.2753976062185346,-1.3299136807166798
59,5,1,1.1233096716998554,1.0687935972017102
60,5,1,0.4872888025548278,0.41460070322396747
61,3,1,0.5709611470444745,0.6266099476068714
61,5,1,1.704814466346738,1.6866424415140229
62,3,1,-0.39361806270373695,-0.39361806270373695
63,5,1,0.7235251253801238,0.7235251253801238
64,5,1,-0.11238801692476968,-0.09421599209205461
65,5,1,0.8689013240418444,0.8689013240418444
66,5,1,-1.148193432389529,-1.2027095068876743
67,5,1,-0.7302368612370822,-0.7665809109025123
68,5,1,-1.2390535565531045,-1.2208815317203894
69,5,1,0.9779334730381348,0.9415894233727047
70,5,1,1.523094218019587,1.504922193186872
72,5,1,-0.3849683894154958,-0.4758285135790712
73,5,1,1.3232019448597212,1.3413739696924363
74,5,1,-1.4752898793784004,-1.5116339290438305
75,3,1,0.21851874348262806,0.23706834367009366
75,5,1,1.286857895194291,1.268685870361576
76,5,1,-1.0573333082259535,-1.1663654572222442
77,5,1,-0.03969991759390939,-0.09421599209205461
78,5,1,0.28739652939496196,0.28739652939496196
79,5,1,-0.2759362404192054,-0.31228029008463554
80,5,1,-1.36625773038211,-1.40260178004754
81,3,1,-0.13392366007921847,0.07012194198290321
81,5,1,1.3232019448597212,1.2141697958634308
82,5,1,-0.2577642155864903,-0.4576564887463561
83,5,1,1.7775025656775982,1.7775025656775982
84,5,1,0.2510524797295318,0.08750425623509614
85,3,1,-1.0428540692650332,-0.9501060683277052
85,5,1,-0.09421599209205461,-0.14873206659019983
86,3,1,-0.5976636647658586,-0.579114064578393
86,5,1,-0.23959219075377522,-0.3486243397500657
87,5,1,1.3595459945251513,1.268685870361576
88,5,1,-1.0391612833932384,-1.1118493827240987
89,5,1,0.7053531005474087,0.559976901885688
90,5,1,1.6139543421831624,1.4322340938560116
91,3,1,-0.41216766289120255,-0.41216766289120255
91,5,1,0.12384830590052628,0.12384830590052628
92,3,1,1.535540356792686,1.5540899569801516
92,5,1,-0.021527892761194312,0.014816156904235836
93,5,1,0.7053531005474087,0.46911677772211274
97,3,1,-0.13392366007921847,0.07012194198290321
97,5,1,1.3050299200270061,1.1959977710307157
98,5,1,-1.36625773038211,-1.4207738048802552
99,5,1,-1.2753976062185346,-1.3480857055493949
100,5,1,1.1233096716998554,1.1051376468671403
101,5,1,-1.0209892585605234,-1.1118493827240987
102,5,1,0.7416971502128389,0.6690090508819786
103,5,1,-1.148193432389529,-1.2208815317203894
104,5,1,-0.021527892761194312,-0.36679636458278075
105,3,1,-0.8573580673903771,-0.8759076675778427
105,5,1,1.722986491179453,1.5957823173504473
106,3,1,0.3669155449823529,0.47821314610714655
106,5,1,1.286857895194291,1.5594382676850171
107,5,1,1.1233096716998554,0.9234173985399896
108,5,1,1.523094218019587,1.4867501683541569
110,5,1,-1.0573333082259535,-1.2572255813858195
111,5,1,-1.5298059538765456,-1.5661500035419758
113,5,1,1.1778257461980006,1.1778257461980006
120,5,1,-1.5479779787092607,-1.602494053207406
122,3,1,-0.8944572677653083,-0.8759076675778427
125,5,1,-0.6030326874080767,-0.6212047122407918
127,5,1,-1.0028172337278083,-1.0028172337278083
129,5,1,-1.620666078040121,-1.638838102872836
