idx,col,error_type,estimated_value,current_dirty_value
46,3,0,0.09932146893470915,
117,3,0,0.014919852271834734,
173,2,0,-0.6224780104346279,
327,2,0,-0.6224780104346279,
368,3,0,-1.5324431198808628,
397,2,0,-1.545346749522326,
410,3,0,0.12745534115566728,
437,2,0,1.2574397914106832,
447,2,0,1.0865381730611094,
729,3,0,-1.4480415032179885,
802,3,0,0.04305372449279287,
829,3,0,-0.09761563661199782,
900,2,0,1.291620115080598,
913,3,0,-1.4761753754389466,
1081,2,0,-1.1351828654833491,
1564,3,0,-0.4352221032634955,
1845,3,0,-0.40708823104253733,
